Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
instance_0,6,3,20,0,3,6,3,0,0,60,27,37,26,0
instance_0,3,0,36,11,0,2,3,0,0,7,10,32,8,0
instance_0,7,0,2,3,2,5,2,0,0,7,0,78,7,0
instance_0,5,4,27,4,5,10,1,1,0,7,4,79,8,0
instance_0,1,6,24,5,3,4,0,1,0,7,34,43,20,0
instance_0,6,2,22,2,1,3,0,3,0,15,11,4,26,0
instance_0,5,1,22,8,3,6,4,2,0,7,30,52,9,0
instance_0,3,2,22,10,3,2,0,1,0,85,22,14,8,0
instance_0,4,1,17,11,4,12,3,0,0,7,19,69,35,0
instance_0,1,2,15,14,5,5,1,0,0,7,28,54,15,0
instance_0,3,3,28,12,0,10,5,3,0,82,7,20,10,0
instance_0,7,1,37,14,0,3,3,2,0,7,34,41,6,0
instance_0,7,1,33,12,3,10,0,1,0,7,12,22,35,0
instance_0,4,1,34,6,1,1,0,1,0,20,11,82,35,0
instance_0,7,2,34,2,2,1,2,1,0,45,31,4,28,0
instance_0,7,3,38,5,5,7,4,1,0,7,8,28,0,0
instance_0,6,2,3,8,0,3,4,1,0,7,13,43,1,0
instance_0,4,6,38,0,5,4,4,3,0,31,25,72,19,0
instance_0,6,1,32,0,5,10,2,3,0,7,19,11,26,0
instance_0,2,2,33,1,4,1,2,1,0,10,4,4,33,0
instance_0,2,3,37,5,0,3,3,1,0,61,28,40,16,0
instance_0,6,6,35,2,4,9,0,1,0,7,11,43,31,0
instance_0,5,4,29,4,5,1,1,2,0,28,2,23,22,0
instance_0,8,5,19,9,5,4,0,2,0,48,18,32,9,0
instance_0,8,6,19,5,3,4,1,3,0,58,15,28,30,0
instance_0,5,4,20,2,3,0,2,2,0,82,22,21,26,0
instance_0,8,5,3,0,3,1,2,2,0,7,1,8,31,0
instance_0,5,3,25,8,2,4,4,1,0,37,25,45,24,0
instance_0,4,5,14,7,3,2,0,3,0,7,32,68,20,0
instance_0,3,6,0,4,2,12,4,1,0,79,13,21,33,0
instance_0,7,1,4,12,5,7,4,0,0,7,10,47,32,0
instance_0,7,0,10,2,5,2,1,1,0,34,16,94,2,0
instance_0,6,5,38,6,1,10,1,1,0,7,25,46,18,0
instance_0,7,4,27,4,3,4,0,1,0,50,11,56,15,0
instance_0,3,4,20,7,5,0,0,0,0,49,25,89,23,0
instance_0,4,5,21,9,2,0,4,0,0,9,28,11,7,0
instance_0,2,4,34,11,3,5,4,2,0,33,13,78,37,0
instance_0,2,4,24,9,4,4,4,3,0,57,12,87,21,0
instance_0,5,5,6,0,2,5,1,2,0,67,20,73,24,0
instance_0,4,6,7,9,1,4,1,2,0,7,3,3,2,0
instance_0,5,2,38,6,4,4,4,2,0,92,12,82,33,0
instance_0,1,2,31,1,3,1,3,1,0,74,31,74,14,0
instance_0,6,6,27,13,6,13,4,3,0,43,21,43,21,0
instance_0,7,6,16,2,3,3,4,1,0,97,11,77,37,0
instance_0,5,3,20,8,5,2,3,2,0,19,18,96,19,0
instance_0,4,0,15,7,4,9,5,2,0,56,14,63,38,0
instance_0,8,6,16,4,1,8,3,1,0,7,32,54,9,0
instance_0,3,4,31,8,2,4,2,3,0,17,24,14,19,0
instance_0,8,3,25,0,1,9,1,2,0,7,12,50,3,0
instance_0,5,5,28,13,0,7,1,1,0,7,25,73,1,0
instance_0,4,0,15,11,4,9,4,2,0,7,19,69,25,0
instance_0,8,6,0,14,1,7,0,3,0,4,14,74,6,0
instance_0,2,0,15,5,5,6,1,2,0,7,11,53,21,0
instance_0,2,3,17,14,4,7,3,2,0,7,0,83,17,0
instance_0,2,4,22,1,0,7,3,0,0,81,0,24,27,0
instance_0,3,5,10,8,1,1,1,3,0,7,28,74,17,0
instance_0,4,4,29,8,4,9,3,2,0,7,18,71,24,0
instance_0,8,0,31,12,3,10,0,1,0,28,10,96,32,0
instance_0,2,5,36,6,2,5,4,0,0,42,14,32,37,0
instance_0,4,4,29,8,1,1,3,2,0,36,24,71,10,0
instance_0,2,3,13,8,5,1,1,0,0,7,27,76,28,0
instance_0,3,1,32,9,3,3,2,3,0,32,7,89,8,0
instance_0,5,4,29,5,1,5,2,0,0,63,12,12,34,0
instance_0,3,5,6,13,2,8,1,1,0,81,36,17,23,0
instance_0,5,4,3,12,1,3,4,3,0,7,16,46,7,0
instance_0,6,4,22,1,4,0,0,1,0,53,22,70,33,0
instance_0,7,0,15,14,2,5,4,0,0,56,21,37,28,0
instance_0,3,5,38,8,5,5,1,0,0,12,8,59,8,0
instance_0,3,0,33,4,1,4,2,2,0,3,22,8,20,0
instance_0,3,1,23,3,5,0,4,0,0,24,4,49,12,0
instance_0,3,2,10,14,3,0,2,1,0,45,0,17,37,0
instance_0,5,0,14,10,1,0,3,1,0,7,7,51,4,0
instance_0,4,1,20,0,5,2,3,1,0,87,4,86,25,0
instance_0,3,6,14,6,2,6,3,3,0,7,7,92,10,0
instance_0,3,1,29,1,4,5,4,1,0,6,26,38,19,0
instance_0,4,3,11,0,5,1,1,0,0,7,31,13,2,0
instance_0,3,6,19,1,2,1,4,3,0,2,11,0,33,0
instance_0,2,0,36,10,0,2,4,0,0,7,36,19,11,0
instance_0,3,6,25,0,0,9,2,3,0,7,31,82,20,0
instance_0,4,1,16,9,5,4,3,0,0,88,33,6,37,0
instance_0,1,3,14,7,5,5,5,1,0,54,37,7,37,0
instance_0,5,3,15,2,1,2,3,2,0,56,18,4,30,0
instance_0,8,6,10,1,4,4,0,1,0,7,37,84,6,0
instance_0,2,5,32,3,0,0,3,3,0,7,24,42,5,0
instance_0,7,6,13,14,2,0,4,2,0,7,18,68,23,0
instance_0,8,6,20,1,4,9,3,1,0,7,38,58,35,0
instance_0,6,3,9,1,2,8,4,2,0,75,0,83,1,0
instance_0,8,6,27,12,2,7,3,2,0,7,32,97,8,0
instance_0,7,2,36,12,1,4,1,3,0,9,25,15,0,0
instance_0,2,4,27,11,5,11,1,3,0,86,10,20,21,0
instance_0,1,1,35,8,1,1,0,0,0,7,8,87,31,0
instance_0,3,2,31,3,0,12,1,2,0,7,23,32,7,0
instance_0,2,2,29,0,5,5,4,0,0,2,1,10,15,0
instance_0,2,2,19,12,0,0,1,1,0,7,3,86,15,0
instance_0,1,4,37,8,1,9,1,0,0,7,7,58,3,0
instance_0,5,5,15,6,3,7,3,3,0,7,24,1,0,0
instance_0,7,3,22,9,0,6,0,3,0,7,15,93,8,0
instance_0,5,5,22,2,5,3,2,2,0,86,1,97,32,0
instance_0,2,4,28,13,2,3,2,3,0,5,29,55,19,0
instance_0,1,1,19,9,1,3,3,2,0,7,14,96,30,0
instance_0,6,1,11,3,0,0,4,3,0,47,15,75,23,0
instance_0,8,6,18,8,3,6,2,0,0,77,28,75,7,0
instance_0,8,6,18,8,5,4,2,1,0,73,9,59,0,0
instance_0,3,5,21,5,0,3,4,1,0,7,17,66,8,0
instance_0,2,6,19,1,1,2,1,2,0,2,8,56,14,0
instance_0,5,1,35,13,5,1,3,1,0,59,10,76,20,0
instance_0,6,2,37,9,4,3,2,2,0,19,7,89,1,0
instance_0,4,0,19,2,3,4,0,2,0,69,30,43,38,0
instance_0,8,0,24,2,1,5,0,2,0,70,26,32,16,0
instance_0,6,4,28,3,2,5,4,2,0,98,36,17,1,0
instance_0,3,0,1,14,4,0,1,0,0,7,13,38,12,0
instance_0,1,0,20,12,5,1,0,2,0,7,27,1,2,0
instance_0,6,3,35,14,4,4,1,2,0,2,1,6,31,0
instance_0,6,6,25,4,5,10,0,3,0,7,10,66,30,0
instance_0,4,6,20,7,5,0,3,0,0,45,13,47,4,0
instance_0,6,4,14,6,5,0,0,0,0,7,13,91,35,0
instance_0,7,6,14,6,5,2,0,1,0,7,28,9,11,0
instance_0,4,2,4,13,0,1,4,0,0,7,26,57,28,0
instance_0,5,2,29,10,2,1,2,0,0,1,12,21,34,0
instance_0,6,2,33,5,2,10,4,0,0,7,6,9,5,0
instance_0,2,1,1,2,4,0,3,2,0,7,12,91,25,0
instance_0,4,5,21,13,5,1,3,2,0,54,9,4,33,0
instance_0,8,2,24,4,5,8,4,2,0,7,14,59,13,0
instance_0,7,1,28,0,2,10,2,1,0,7,29,57,30,0
instance_0,2,2,32,13,1,0,4,2,0,16,0,45,2,0
instance_0,4,6,25,14,5,11,1,0,0,63,18,28,0,0
instance_0,5,0,5,9,2,4,1,2,0,7,3,43,13,0
instance_0,7,4,19,9,1,4,4,3,0,50,8,44,33,0
instance_0,6,6,31,7,1,6,3,2,0,7,24,68,1,0
instance_0,6,3,29,7,5,2,2,1,0,48,10,50,21,0
instance_0,2,2,15,5,5,11,4,1,0,7,10,32,20,0
instance_0,2,0,15,6,1,5,3,0,0,13,30,88,6,0
instance_0,4,6,22,5,0,4,4,1,0,7,20,32,17,0
instance_0,1,1,6,9,4,2,4,0,0,10,31,37,17,0
instance_0,1,2,29,6,1,4,3,3,0,53,35,87,20,0
instance_0,8,4,31,2,3,6,3,1,0,7,14,78,30,0
instance_0,7,0,16,10,2,5,3,3,0,3,5,76,25,0
instance_0,4,5,27,4,0,10,2,0,0,41,20,79,35,0
instance_0,6,0,20,8,0,1,4,0,0,7,37,59,37,0
instance_0,3,0,15,2,4,8,1,2,0,7,4,5,26,0
instance_0,2,5,17,0,1,11,4,1,0,7,24,20,35,0
instance_0,2,5,17,6,3,1,1,3,0,4,8,51,11,0
instance_0,2,0,13,6,1,0,0,0,0,7,9,15,30,0
instance_0,4,0,37,3,2,5,4,1,0,22,14,83,24,0
instance_0,5,6,5,10,3,7,2,2,0,7,8,26,2,0
instance_0,3,1,7,0,1,0,1,3,0,7,37,64,29,0
instance_0,1,3,34,13,2,3,1,1,0,7,28,44,38,0
instance_0,6,4,10,10,3,0,2,3,0,7,15,32,30,0
instance_0,3,4,22,1,5,2,2,3,0,3,9,30,17,0
instance_0,1,0,15,0,1,11,3,3,0,7,34,61,26,0
instance_0,4,2,25,8,3,4,1,1,0,91,2,17,27,0
instance_0,7,6,34,14,1,4,2,3,0,22,13,39,13,0
instance_0,4,0,16,1,1,0,0,2,0,94,10,3,31,0
instance_0,2,0,28,8,3,11,2,0,0,7,20,23,9,0
instance_0,6,2,33,12,1,0,4,2,0,89,3,79,16,0
instance_0,4,0,10,10,3,7,4,3,0,7,2,25,34,0
instance_0,1,1,13,10,3,4,0,1,0,15,0,17,30,0
instance_0,8,1,37,13,1,6,0,3,0,7,8,97,19,0
instance_0,2,2,17,12,3,12,3,0,0,7,31,29,12,0
instance_0,5,6,15,11,3,10,3,2,0,7,16,83,20,0
instance_0,1,5,33,10,4,4,4,3,0,14,22,91,25,0
instance_0,7,1,34,4,1,7,3,0,0,7,26,0,26,0
instance_0,8,2,34,1,2,6,3,3,0,7,11,47,27,0
instance_0,8,2,37,8,4,3,3,0,0,81,22,75,31,0
instance_0,5,5,17,0,5,8,1,3,0,7,13,14,9,0
instance_0,7,2,16,13,4,2,4,1,0,47,15,90,20,0
instance_0,3,0,12,4,2,1,2,1,0,7,27,97,29,0
instance_0,7,3,30,1,5,8,0,2,0,7,27,32,3,0
instance_0,5,5,32,1,4,2,4,1,0,23,36,42,9,0
instance_0,2,0,3,9,2,5,3,1,0,7,0,96,2,0
instance_0,4,0,0,1,5,3,2,3,0,7,16,82,16,0
instance_0,2,6,24,4,2,2,0,0,0,64,22,42,16,0
instance_0,2,4,37,3,4,8,2,2,0,7,30,82,9,0
instance_0,5,2,24,5,0,5,2,2,0,7,5,66,4,0
instance_0,8,0,31,4,5,7,3,1,0,7,35,52,9,0
instance_0,8,1,16,7,5,5,3,3,0,94,6,37,28,0
instance_0,4,1,11,14,4,1,2,0,0,7,13,9,38,0
instance_0,5,0,20,7,5,3,4,2,0,76,21,83,28,0
instance_0,4,0,19,10,3,5,2,3,0,3,13,37,0,0
instance_0,5,2,23,1,5,12,3,3,0,7,15,88,10,0
instance_0,6,5,3,14,2,5,4,1,0,7,26,64,21,0
instance_0,8,6,0,3,2,4,4,1,0,7,34,38,24,0
instance_0,5,3,31,11,3,9,0,0,0,7,34,96,35,0
instance_0,2,0,18,11,1,0,3,0,0,21,0,81,35,0
instance_0,4,5,27,7,0,0,4,1,0,12,23,16,6,0
instance_0,5,3,28,3,3,12,1,2,0,7,33,29,8,0
instance_0,5,1,30,6,5,8,3,3,0,7,11,5,7,0
instance_0,4,1,38,1,5,9,3,3,0,7,32,97,12,0
instance_0,7,1,5,14,3,0,4,2,0,7,33,75,23,0
instance_0,8,1,21,10,3,6,3,1,0,7,8,76,34,0
instance_0,2,5,20,8,5,10,1,2,0,7,22,34,20,0
instance_0,7,0,20,14,2,11,1,2,0,7,14,42,24,0
instance_0,1,3,27,7,5,5,4,3,0,79,5,88,5,0
instance_0,3,0,37,7,4,2,0,2,0,39,16,9,7,0
instance_0,2,6,30,9,3,12,3,3,0,7,33,30,14,0
instance_0,6,3,37,5,2,3,1,3,0,33,36,49,12,0
instance_0,7,1,26,10,5,5,3,3,0,97,25,30,3,0
instance_0,4,5,0,7,2,4,2,1,0,7,29,46,11,0
instance_0,7,2,18,13,2,1,0,3,0,67,27,15,38,0
instance_0,8,5,31,8,1,4,1,3,0,44,33,54,7,0
instance_0,6,2,37,4,4,1,1,3,0,93,4,64,25,0
instance_0,5,4,19,2,3,6,1,1,0,7,2,79,38,0
instance_0,7,0,28,3,2,2,1,3,0,71,14,68,12,0
instance_0,6,0,16,4,3,9,4,1,0,7,14,57,34,0
instance_0,8,3,16,12,0,1,4,2,0,7,26,74,35,0
instance_0,5,2,6,5,1,12,4,3,0,95,11,22,10,0
instance_0,4,5,12,10,5,0,0,0,0,7,36,94,32,0
instance_0,5,6,31,10,4,9,3,3,0,7,24,85,22,0
instance_0,1,2,27,10,2,3,1,2,0,7,30,18,16,0
instance_0,6,0,37,14,5,5,4,1,0,12,27,2,37,0
instance_0,8,2,26,11,4,10,4,1,0,7,22,16,2,0
instance_0,3,6,35,5,1,5,2,0,0,19,25,96,34,0
instance_0,8,1,24,5,5,6,0,1,0,63,23,81,0,0
instance_0,7,2,22,3,2,1,1,2,0,47,4,19,2,0
instance_0,7,3,2,9,5,5,4,1,0,7,27,33,11,0
instance_0,2,4,5,14,3,2,0,3,0,7,17,27,5,0
instance_0,3,0,8,0,1,0,1,3,0,7,22,64,29,0
instance_0,2,1,14,5,2,4,0,0,0,7,28,44,12,0
instance_0,8,6,29,6,5,5,0,1,0,93,7,32,12,0
instance_0,7,3,7,12,5,0,3,0,0,7,9,26,7,0
instance_0,8,3,17,6,2,7,0,0,0,7,37,76,32,0
instance_0,1,4,30,6,5,0,4,0,0,7,36,22,14,0
instance_0,6,2,22,7,0,4,2,3,0,7,38,19,9,0
instance_0,8,4,28,8,0,0,2,0,0,7,25,51,3,0
instance_0,7,3,29,5,5,0,0,0,0,60,17,38,38,0
instance_0,2,0,17,2,5,1,3,2,0,67,10,65,0,0
instance_0,6,3,35,7,3,0,2,1,0,43,5,86,17,0
instance_0,5,2,24,9,1,9,1,1,0,7,24,81,25,0
instance_0,8,0,31,4,2,1,3,3,0,49,29,48,29,0
instance_0,8,6,20,2,5,6,1,2,0,7,32,44,30,0
instance_0,4,5,21,14,0,5,1,0,0,70,32,20,9,0
instance_0,3,3,35,1,2,11,4,3,0,36,13,83,18,0
instance_0,7,4,6,5,2,12,1,3,0,7,37,62,11,0
instance_0,5,1,36,10,2,8,4,1,0,7,38,12,3,0
instance_0,3,6,6,9,4,1,2,0,0,7,8,34,25,0
instance_0,6,0,9,9,2,0,3,3,0,7,11,15,25,0
instance_0,4,3,10,2,3,0,1,1,0,7,5,6,1,0
instance_0,3,3,34,12,1,10,3,2,0,7,10,1,23,0
instance_0,8,6,12,7,5,3,3,2,0,7,2,40,10,0
instance_0,7,6,26,10,0,8,1,0,0,7,7,66,11,0
instance_0,8,1,12,9,2,4,0,1,0,7,27,5,32,0
instance_0,8,0,31,3,2,1,1,1,0,29,29,97,19,0
instance_0,4,3,16,9,3,7,1,1,0,7,7,52,9,0
instance_0,3,3,22,1,3,3,4,0,0,1,35,30,4,0
instance_0,2,1,22,14,3,12,0,3,0,7,38,60,5,0
instance_0,4,1,27,10,4,4,5,3,0,91,34,80,34,0
instance_0,2,2,15,2,3,0,1,0,0,53,10,32,20,0
instance_0,7,2,37,2,2,6,3,2,0,53,9,21,2,0
instance_0,7,3,13,9,5,2,0,2,0,7,28,23,28,0
instance_0,4,2,5,12,5,8,2,1,0,7,14,1,0,0
instance_0,8,5,35,11,4,9,0,3,0,7,37,72,29,0
instance_0,7,1,14,7,4,7,0,1,0,54,32,8,13,0
instance_0,5,0,6,10,5,1,4,1,0,7,36,15,17,0
instance_0,2,3,22,4,0,4,1,0,0,7,10,16,11,0
instance_0,3,6,27,3,5,5,3,1,0,11,27,53,11,0
instance_0,7,2,19,10,1,4,1,2,0,3,32,7,35,0
instance_0,3,6,16,5,3,7,1,3,0,7,31,82,16,0
instance_0,3,3,34,0,1,7,4,0,0,7,11,0,38,0
instance_0,5,6,10,10,4,1,2,2,0,7,32,62,37,0
instance_0,2,4,25,6,5,3,1,1,0,51,36,21,14,0
instance_0,1,3,22,7,0,4,0,0,0,7,12,79,15,0
instance_0,3,4,11,11,3,3,1,2,0,7,33,28,4,0
instance_0,8,5,27,10,1,6,2,0,0,74,30,59,14,0
instance_0,8,6,26,12,1,12,4,1,0,7,18,96,20,0
instance_0,5,4,15,11,1,9,0,3,0,7,34,32,21,0
instance_0,3,1,18,6,3,9,0,2,0,7,2,44,17,0
instance_0,6,6,36,7,1,0,4,3,0,82,13,66,1,0
instance_0,8,0,37,14,1,6,4,2,0,61,9,88,19,0
instance_0,4,3,18,9,0,0,3,2,0,7,15,65,8,0
instance_0,4,3,10,9,2,1,0,2,0,7,25,72,3,0
instance_0,7,4,7,14,3,5,2,3,0,7,12,82,9,0
instance_0,7,3,27,14,1,3,0,2,0,1,20,27,11,0
instance_0,8,3,7,7,2,0,4,1,0,7,23,29,13,0
instance_0,7,0,12,4,5,3,3,1,0,7,15,67,24,0
instance_0,6,3,10,14,2,0,1,1,0,7,5,24,36,0
instance_0,5,6,14,12,2,1,3,2,0,7,7,69,9,0
instance_0,2,2,20,11,4,0,2,3,0,65,30,96,6,0
instance_0,5,0,33,5,1,0,2,0,0,1,5,69,31,0
instance_0,4,6,11,4,4,1,2,3,0,85,23,22,17,0
instance_0,5,2,4,0,0,4,4,2,0,7,0,63,10,0
instance_0,8,0,15,0,5,10,4,2,0,7,18,61,24,0
instance_0,5,0,30,7,1,5,4,1,0,46,15,20,6,0
instance_0,7,4,31,3,1,4,2,2,0,90,2,52,10,0
instance_0,4,1,14,7,3,4,4,3,0,7,0,86,22,0
instance_0,4,5,11,7,4,5,2,2,0,28,34,62,20,0
instance_0,8,6,4,3,5,2,0,3,0,7,26,51,0,0
instance_0,6,3,7,6,3,2,1,3,0,7,2,29,38,0
instance_0,2,0,0,9,2,1,0,2,0,12,31,7,2,0
instance_0,2,0,15,7,3,5,3,2,0,2,30,81,35,0
instance_0,6,1,22,8,1,12,1,1,0,7,13,37,17,0
instance_0,4,4,20,9,2,1,3,3,0,26,25,68,26,0
instance_0,6,4,34,4,3,7,4,0,0,7,14,10,21,0
instance_0,8,4,26,9,5,12,4,2,0,7,34,92,20,0
instance_0,4,5,14,3,4,1,4,0,0,7,4,15,38,0
instance_0,8,3,21,2,4,9,3,0,0,7,0,9,11,0
instance_0,4,4,28,8,1,4,3,0,0,50,30,71,31,0
instance_0,7,3,33,4,2,5,2,0,0,74,6,69,35,0
instance_0,6,1,29,13,5,11,4,2,0,7,36,49,0,0
instance_0,8,4,9,5,1,2,0,0,0,7,36,85,22,0
instance_0,5,3,35,2,2,5,4,2,0,84,5,64,32,0
instance_0,3,3,11,12,5,3,3,0,0,7,9,42,37,0
instance_0,1,4,27,11,5,11,1,3,0,7,22,20,21,0
instance_0,7,3,17,8,2,2,0,3,0,69,1,46,3,0
instance_0,1,4,37,14,4,6,4,1,0,61,9,94,19,0
instance_0,7,4,34,1,1,3,2,0,0,82,0,28,36,0
instance_0,4,3,37,6,0,0,2,1,0,7,25,80,24,0
instance_0,3,3,9,4,4,7,1,2,0,79,9,62,29,0
instance_0,1,0,3,1,5,11,5,0,0,91,3,91,3,0
instance_0,3,4,16,10,1,0,0,1,0,56,32,29,38,0
instance_0,7,4,25,4,2,5,2,3,0,95,23,95,10,0
instance_0,5,0,37,2,3,9,1,2,0,7,19,79,38,0
instance_0,8,2,19,10,1,11,4,2,0,7,2,50,27,0
instance_0,4,2,16,6,2,4,0,2,0,60,29,29,1,0
instance_0,7,3,35,3,1,2,0,0,0,71,26,0,26,0
instance_0,6,2,16,9,1,1,2,1,0,37,11,97,13,0
instance_0,7,4,33,2,4,8,3,2,0,7,17,97,18,0
instance_0,5,0,38,6,0,0,2,3,0,7,0,96,2,0
instance_0,1,6,25,9,4,4,0,1,0,7,32,89,10,0
instance_0,4,4,15,5,2,1,2,0,0,2,33,21,1,0
instance_0,4,1,31,14,4,0,3,2,0,3,26,63,7,0
instance_0,3,0,18,2,4,3,0,0,0,45,26,36,3,0
instance_0,5,2,9,1,2,1,2,2,0,7,16,78,17,0
instance_0,3,6,0,4,2,11,4,1,0,79,28,92,29,0
instance_0,5,2,16,6,0,5,3,0,0,7,31,24,10,0
instance_0,7,2,27,7,5,1,4,1,0,68,36,85,6,0
instance_0,6,0,31,8,0,2,1,1,0,7,26,35,14,0
instance_0,6,0,4,11,0,5,4,1,0,7,27,58,11,0
instance_0,4,2,24,5,3,5,3,3,0,41,38,79,19,0
instance_0,1,4,22,14,2,1,0,1,0,7,33,58,4,0
instance_0,2,1,25,8,1,12,4,3,0,7,10,62,0,0
instance_0,7,0,23,9,4,0,1,1,0,81,12,6,0,0
instance_0,3,0,18,0,3,0,2,1,0,2,28,36,3,0
instance_0,4,6,9,8,5,5,4,0,0,70,37,8,29,0
instance_0,2,2,34,4,1,2,2,1,0,72,16,72,7,0
instance_0,7,2,22,14,3,5,2,2,0,80,26,98,20,0
instance_0,6,1,29,6,0,1,1,2,0,7,31,37,23,0
instance_0,4,5,21,5,3,1,0,2,0,69,14,35,19,0
instance_0,4,5,19,7,1,5,3,1,0,24,15,3,11,0
instance_0,7,0,15,9,3,4,4,0,0,88,4,77,2,0
instance_0,8,0,16,5,5,4,0,3,0,78,3,55,16,0
instance_0,4,1,32,12,3,7,1,0,0,31,20,62,24,0
instance_0,2,4,6,10,1,12,0,2,0,7,6,0,11,0
instance_0,5,0,22,14,5,10,3,1,0,61,19,79,28,0
instance_0,1,5,29,8,1,1,0,3,0,7,2,3,32,0
instance_0,7,0,18,1,5,5,0,0,0,97,25,45,10,0
instance_0,7,1,23,13,0,0,3,1,0,7,31,0,8,0
instance_0,8,4,35,14,2,3,4,2,0,70,20,41,10,0
instance_0,3,2,29,10,3,11,0,2,0,7,13,24,22,0
instance_0,6,5,25,9,1,2,4,3,0,69,33,55,27,0
instance_0,7,5,4,0,3,4,2,1,0,26,36,18,13,0
instance_0,6,0,31,0,1,1,0,1,0,72,25,3,14,0
instance_0,4,0,24,4,4,4,2,2,0,52,28,78,2,0
instance_0,3,6,20,0,0,6,1,3,0,7,15,79,1,0
instance_0,5,1,28,6,1,12,4,1,0,7,36,22,25,0
instance_0,6,6,25,2,4,0,1,0,0,87,22,27,1,0
instance_0,4,1,31,12,1,5,2,3,0,6,19,69,35,0
instance_0,5,3,15,3,5,7,2,2,0,7,4,35,38,0
instance_0,4,5,18,0,4,9,2,1,0,7,12,60,1,0
instance_0,7,5,29,13,0,0,1,0,0,7,9,38,10,0
instance_0,2,2,1,3,3,5,0,0,0,7,33,74,10,0
instance_0,6,6,3,6,5,1,0,1,0,7,19,1,27,0
instance_0,7,5,26,10,1,5,2,3,0,55,38,80,30,0
instance_0,8,1,0,8,5,1,1,0,0,7,6,46,24,0
instance_0,5,3,28,2,3,2,1,1,0,32,14,38,18,0
instance_0,1,2,12,1,4,12,4,2,0,39,26,39,0,0
instance_0,8,0,23,1,0,4,3,2,0,7,35,74,23,0
instance_0,2,0,22,8,2,7,1,1,0,7,13,68,17,0
instance_0,7,2,22,4,4,4,4,1,0,78,20,12,22,0
instance_0,7,5,28,3,0,2,0,3,0,7,14,15,10,0
instance_0,6,3,23,5,5,8,4,1,0,7,30,47,26,0
instance_0,3,0,15,3,5,10,1,3,0,7,4,5,24,0
instance_0,3,1,21,6,1,12,3,2,0,7,34,90,13,0
instance_0,3,6,20,9,3,3,3,2,0,27,4,25,12,0
instance_0,5,5,17,9,3,1,0,0,0,29,6,58,11,0
instance_0,1,1,30,14,3,4,3,1,0,22,8,97,25,0
instance_0,3,4,22,0,4,7,1,3,0,7,15,20,15,0
instance_0,7,2,31,2,2,5,1,1,0,26,35,86,7,0
instance_0,8,0,34,1,3,3,0,1,0,13,10,53,37,0
instance_0,6,1,22,3,1,0,1,3,0,79,30,88,12,0
instance_0,4,5,8,8,4,2,2,3,0,7,36,22,0,0
instance_0,6,1,14,13,3,0,0,1,0,7,9,44,11,0
instance_0,1,2,32,1,1,2,3,3,0,7,17,32,30,0
instance_0,4,6,34,7,3,4,4,0,0,63,34,18,3,0
instance_0,2,3,12,6,5,0,4,1,0,7,24,76,30,0
instance_0,5,2,19,2,3,7,1,1,0,7,19,26,16,0
instance_0,6,5,5,7,4,10,1,3,0,7,34,14,32,0
instance_0,4,4,33,2,1,4,2,3,0,13,21,35,17,0
instance_0,6,0,22,10,0,2,0,1,0,27,28,40,24,0
instance_0,2,0,34,13,2,5,1,2,0,28,30,32,5,0
instance_0,2,0,9,7,5,0,2,3,0,7,7,21,8,0
instance_0,8,0,20,5,5,4,2,3,0,50,3,58,11,0
instance_0,5,6,33,4,0,11,4,3,0,7,13,34,22,0
instance_0,1,4,31,7,2,5,2,1,0,7,33,53,32,0
instance_0,7,6,22,2,2,7,0,3,0,7,34,0,35,0
instance_0,8,6,17,2,4,2,3,2,0,77,16,35,21,0
instance_0,4,1,34,0,3,0,0,0,0,40,26,97,37,0
instance_0,4,6,31,6,1,3,0,1,0,87,28,93,19,0
instance_0,8,4,19,13,2,4,4,0,0,26,6,40,35,0
instance_0,5,2,30,0,5,1,2,1,0,41,38,89,17,0
instance_0,6,0,38,10,1,1,0,3,0,24,13,38,8,0
instance_0,5,3,3,11,5,5,2,2,0,7,6,64,17,0
instance_0,8,5,3,8,2,4,0,3,0,7,19,69,35,0
instance_0,8,2,17,13,3,4,0,2,0,5,20,96,27,0
instance_0,7,0,31,2,2,4,0,2,0,72,0,39,8,0
instance_0,6,3,0,1,2,2,4,2,0,30,25,5,3,0
instance_0,6,2,31,11,2,0,2,3,0,67,27,39,12,0
instance_0,4,5,21,3,3,5,4,2,0,19,10,73,37,0
instance_0,7,3,8,3,5,3,2,3,0,84,28,27,17,0
instance_0,8,0,18,1,2,4,4,0,0,21,9,12,1,0
instance_0,6,6,13,8,1,2,3,3,0,7,8,59,13,0
instance_0,6,1,24,10,2,7,2,2,0,7,7,28,20,0
instance_0,4,6,32,11,5,4,0,0,0,50,25,64,38,0
instance_0,6,1,14,11,4,3,3,3,0,7,12,31,12,0
instance_0,7,1,34,14,4,2,4,3,0,39,36,15,32,0
instance_0,6,4,22,13,4,10,1,1,0,7,5,28,24,0
instance_0,8,6,23,10,0,4,0,0,0,7,38,20,15,0
instance_0,5,4,24,12,1,5,1,0,0,53,28,6,28,0
instance_0,4,0,18,7,1,11,4,2,0,7,0,84,9,0
instance_0,8,0,12,4,4,1,0,1,0,60,18,19,37,0
instance_0,8,2,18,11,5,8,4,1,0,7,22,85,26,0
instance_0,4,3,27,9,5,10,3,1,0,7,2,92,8,0
