Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,5,4,9,41,93,37,93,37,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,38,15,38,15,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,5,2,5,2,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,79,31,79,31,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,7,3,7,3,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,0,0,0,5,14,5,14,5,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,4,4,8,36,80,32,80,32,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,1,1,2,13,30,12,30,12,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,3,3,33,77,30,77,30,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,5,4,9,37,84,33,84,33,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,5,3,8,17,1,6,7,10,3,8,6,2,2,4,19,44,17,44,17,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,2,1,3,8,0,2,3,4,1,3,2,1,1,2,9,21,8,21,8,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,96,38,96,38,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,3,1,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
