Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_Random_Forest_standard_unfair
instance_0,4,2,13,3,1,2,1,1,0,20,8,21,8,1
instance_0,4,2,13,3,1,2,1,1,0,20,8,20,7,1
instance_0,4,2,13,3,1,2,1,1,0,20,8,20,9,1
instance_0,4,2,16,3,1,2,1,1,0,20,8,20,8,1
instance_0,4,2,15,2,1,2,1,1,0,20,8,20,8,1
instance_0,4,2,15,4,1,2,1,1,0,20,8,20,8,1
instance_0,4,2,15,3,2,2,1,1,0,20,8,20,8,1
instance_0,4,2,15,3,1,1,1,1,0,20,8,20,8,1
instance_0,4,2,15,3,1,2,0,1,0,20,8,20,8,1
instance_0,4,2,15,3,1,2,1,0,0,20,8,20,8,1
instance_0,4,2,15,3,1,2,1,2,0,20,8,20,8,1
instance_0,4,2,15,3,1,2,1,1,0,19,8,20,8,1
instance_0,4,2,15,3,1,2,1,1,0,21,8,20,8,1
instance_0,4,2,15,3,1,2,1,1,0,20,7,20,8,1
instance_0,4,2,15,3,1,2,1,1,0,20,9,20,8,1
instance_0,4,2,15,3,1,2,1,1,0,20,8,19,8,1
instance_0,4,2,15,3,1,2,1,1,0,20,8,21,8,1
instance_0,4,2,15,3,1,2,1,1,0,20,8,20,7,1
instance_0,4,2,15,3,1,2,1,1,0,20,8,20,9,1
instance_0,4,2,14,1,1,2,1,1,0,20,8,20,8,1
instance_0,4,2,14,2,2,2,1,1,0,20,8,20,8,1
instance_0,4,2,14,2,1,1,1,1,0,20,8,20,8,1
instance_0,4,2,14,2,1,2,0,1,0,20,8,20,8,1
instance_0,4,2,14,2,1,2,1,0,0,20,8,20,8,1
instance_0,4,2,14,2,1,2,1,2,0,20,8,20,8,1
instance_0,4,2,14,2,1,2,1,1,0,19,8,20,8,1
instance_0,4,2,14,2,1,2,1,1,0,21,8,20,8,1
instance_0,4,2,14,2,1,2,1,1,0,20,7,20,8,1
instance_0,4,2,14,2,1,2,1,1,0,20,9,20,8,1
instance_0,4,2,14,2,1,2,1,1,0,20,8,19,8,1
instance_0,4,2,14,2,1,2,1,1,0,20,8,21,8,1
instance_0,4,2,14,2,1,2,1,1,0,20,8,20,7,1
instance_0,4,2,14,2,1,2,1,1,0,20,8,20,9,1
instance_0,4,2,14,5,1,2,1,1,0,20,8,20,8,1
instance_0,4,2,14,4,2,2,1,1,0,20,8,20,8,1
instance_0,4,2,14,4,1,1,1,1,0,20,8,20,8,1
instance_0,4,2,14,4,1,2,0,1,0,20,8,20,8,1
instance_0,4,2,14,4,1,2,1,0,0,20,8,20,8,1
instance_0,4,2,14,4,1,2,1,2,0,20,8,20,8,1
instance_0,4,2,14,4,1,2,1,1,0,19,8,20,8,1
instance_0,4,2,14,4,1,2,1,1,0,21,8,20,8,1
instance_0,4,2,14,4,1,2,1,1,0,20,7,20,8,1
instance_0,4,2,14,4,1,2,1,1,0,20,9,20,8,1
instance_0,4,2,14,4,1,2,1,1,0,20,8,19,8,1
instance_0,4,2,14,4,1,2,1,1,0,20,8,21,8,1
instance_0,4,2,14,4,1,2,1,1,0,20,8,20,7,1
instance_0,4,2,14,4,1,2,1,1,0,20,8,20,9,1
instance_0,4,2,14,3,3,2,1,1,0,20,8,20,8,1
instance_0,4,2,14,3,2,1,1,1,0,20,8,20,8,1
instance_0,4,2,14,3,2,2,0,1,0,20,8,20,8,1
instance_0,4,2,14,3,2,2,1,0,0,20,8,20,8,1
instance_0,4,2,14,3,2,2,1,2,0,20,8,20,8,1
instance_0,4,2,14,3,2,2,1,1,0,19,8,20,8,1
instance_0,4,2,14,3,2,2,1,1,0,21,8,20,8,1
instance_0,4,2,14,3,2,2,1,1,0,20,7,20,8,1
instance_0,4,2,14,3,2,2,1,1,0,20,9,20,8,1
instance_0,4,2,14,3,2,2,1,1,0,20,8,19,8,1
instance_0,4,2,14,3,2,2,1,1,0,20,8,21,8,1
instance_0,4,2,14,3,2,2,1,1,0,20,8,20,7,1
instance_0,4,2,14,3,2,2,1,1,0,20,8,20,9,1
instance_0,4,2,14,3,1,0,1,1,0,20,8,20,8,1
instance_0,4,2,14,3,1,1,0,1,0,20,8,20,8,1
instance_0,4,2,14,3,1,1,1,0,0,20,8,20,8,1
instance_0,4,2,14,3,1,1,1,2,0,20,8,20,8,1
instance_0,4,2,14,3,1,1,1,1,0,19,8,20,8,1
instance_0,4,2,14,3,1,1,1,1,0,21,8,20,8,1
instance_0,4,2,14,3,1,1,1,1,0,20,7,20,8,1
instance_0,4,2,14,3,1,1,1,1,0,20,9,20,8,1
instance_0,4,2,14,3,1,1,1,1,0,20,8,19,8,1
instance_0,4,2,14,3,1,1,1,1,0,20,8,21,8,1
instance_0,4,2,14,3,1,1,1,1,0,20,8,20,7,1
instance_0,4,2,14,3,1,1,1,1,0,20,8,20,9,1
instance_0,4,2,14,3,1,2,0,0,0,20,8,20,8,1
instance_0,4,2,14,3,1,2,0,2,0,20,8,20,8,1
instance_0,4,2,14,3,1,2,0,1,0,19,8,20,8,1
instance_0,4,2,14,3,1,2,0,1,0,21,8,20,8,1
instance_0,4,2,14,3,1,2,0,1,0,20,7,20,8,1
instance_0,4,2,14,3,1,2,0,1,0,20,9,20,8,1
instance_0,4,2,14,3,1,2,0,1,0,20,8,19,8,1
instance_0,4,2,14,3,1,2,0,1,0,20,8,21,8,1
instance_0,4,2,14,3,1,2,0,1,0,20,8,20,7,1
instance_0,4,2,14,3,1,2,0,1,0,20,8,20,9,1
instance_0,4,2,14,3,1,2,1,0,0,19,8,20,8,1
instance_0,4,2,14,3,1,2,1,0,0,21,8,20,8,1
instance_0,4,2,14,3,1,2,1,0,0,20,7,20,8,1
instance_0,4,2,14,3,1,2,1,0,0,20,9,20,8,1
instance_0,4,2,14,3,1,2,1,0,0,20,8,19,8,1
instance_0,4,2,14,3,1,2,1,0,0,20,8,21,8,1
instance_0,4,2,14,3,1,2,1,0,0,20,8,20,7,1
instance_0,4,2,14,3,1,2,1,0,0,20,8,20,9,1
instance_0,4,2,14,3,1,2,1,3,0,20,8,20,8,1
instance_0,4,2,14,3,1,2,1,2,0,19,8,20,8,1
instance_0,4,2,14,3,1,2,1,2,0,21,8,20,8,1
instance_0,4,2,14,3,1,2,1,2,0,20,7,20,8,1
instance_0,4,2,14,3,1,2,1,2,0,20,9,20,8,1
instance_0,4,2,14,3,1,2,1,2,0,20,8,19,8,1
instance_0,4,2,14,3,1,2,1,2,0,20,8,21,8,1
instance_0,4,2,14,3,1,2,1,2,0,20,8,20,7,1
instance_0,4,2,14,3,1,2,1,2,0,20,8,20,9,1
instance_0,4,2,14,3,1,2,1,1,0,18,8,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,19,7,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,19,9,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,19,8,19,8,1
instance_0,4,2,14,3,1,2,1,1,0,19,8,21,8,1
instance_0,4,2,14,3,1,2,1,1,0,19,8,20,7,1
instance_0,4,2,14,3,1,2,1,1,0,19,8,20,9,1
instance_0,4,2,14,3,1,2,1,1,0,22,8,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,21,7,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,21,9,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,21,8,19,8,1
instance_0,4,2,14,3,1,2,1,1,0,21,8,21,8,1
instance_0,4,2,14,3,1,2,1,1,0,21,8,20,7,1
instance_0,4,2,14,3,1,2,1,1,0,21,8,20,9,1
instance_0,4,2,14,3,1,2,1,1,0,20,6,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,7,19,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,7,21,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,7,20,7,1
instance_0,4,2,14,3,1,2,1,1,0,20,7,20,9,1
instance_0,4,2,14,3,1,2,1,1,0,20,10,20,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,9,19,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,9,21,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,9,20,7,1
instance_0,4,2,14,3,1,2,1,1,0,20,9,20,9,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,18,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,19,7,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,19,9,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,22,8,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,21,7,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,21,9,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,20,6,1
instance_0,4,2,14,3,1,2,1,1,0,20,8,20,10,1
instance_0,7,7,38,15,6,13,5,4,0,96,38,25,10,1
instance_0,8,6,38,15,6,13,5,4,0,96,38,25,10,1
instance_0,8,7,37,15,6,13,5,4,0,96,38,25,10,1
instance_0,8,7,39,15,6,13,5,4,0,96,38,25,10,1
instance_0,8,7,38,14,6,13,5,4,0,96,38,25,10,1
instance_0,8,7,38,15,6,12,5,4,0,96,38,25,10,1
instance_0,8,7,38,15,6,13,4,4,0,96,38,25,10,1
instance_0,8,7,38,15,6,13,5,3,0,96,38,25,10,1
instance_0,8,7,38,15,6,13,5,4,0,95,38,25,10,1
instance_0,8,7,38,15,6,13,5,4,0,97,38,25,10,1
instance_0,8,7,38,15,6,13,5,4,0,96,37,25,10,1
instance_0,8,7,38,15,6,13,5,4,0,96,39,25,10,1
instance_0,8,7,38,15,6,13,5,4,0,96,38,24,10,1
instance_0,8,7,38,15,6,13,5,4,0,96,38,26,10,1
instance_0,8,7,38,15,6,13,5,4,0,96,38,25,9,1
instance_0,8,7,38,15,6,13,5,4,0,96,38,25,11,1
instance_0,9,5,38,15,6,13,5,4,0,96,38,25,10,1
instance_0,9,6,37,15,6,13,5,4,0,96,38,25,10,1
instance_0,9,6,39,15,6,13,5,4,0,96,38,25,10,1
instance_0,9,6,38,14,6,13,5,4,0,96,38,25,10,1
instance_0,9,6,38,15,6,12,5,4,0,96,38,25,10,1
instance_0,9,6,38,15,6,13,4,4,0,96,38,25,10,1
instance_0,9,6,38,15,6,13,5,3,0,96,38,25,10,1
instance_0,9,6,38,15,6,13,5,4,0,95,38,25,10,1
instance_0,9,6,38,15,6,13,5,4,0,97,38,25,10,1
instance_0,9,6,38,15,6,13,5,4,0,96,37,25,10,1
instance_0,9,6,38,15,6,13,5,4,0,96,39,25,10,1
instance_0,9,6,38,15,6,13,5,4,0,96,38,24,10,1
instance_0,9,6,38,15,6,13,5,4,0,96,38,26,10,1
instance_0,9,6,38,15,6,13,5,4,0,96,38,25,9,1
instance_0,9,6,38,15,6,13,5,4,0,96,38,25,11,1
instance_0,9,7,36,15,6,13,5,4,0,96,38,25,10,1
instance_0,9,7,37,14,6,13,5,4,0,96,38,25,10,1
instance_0,9,7,37,15,6,12,5,4,0,96,38,25,10,1
instance_0,9,7,37,15,6,13,4,4,0,96,38,25,10,1
instance_0,9,7,37,15,6,13,5,3,0,96,38,25,10,1
instance_0,9,7,37,15,6,13,5,4,0,95,38,25,10,1
instance_0,9,7,37,15,6,13,5,4,0,97,38,25,10,1
instance_0,9,7,37,15,6,13,5,4,0,96,37,25,10,1
instance_0,9,7,37,15,6,13,5,4,0,96,39,25,10,1
instance_0,9,7,37,15,6,13,5,4,0,96,38,24,10,1
instance_0,9,7,37,15,6,13,5,4,0,96,38,26,10,1
instance_0,9,7,37,15,6,13,5,4,0,96,38,25,9,1
instance_0,9,7,37,15,6,13,5,4,0,96,38,25,11,1
instance_0,9,7,39,14,6,13,5,4,0,96,38,25,10,1
instance_0,9,7,39,15,6,12,5,4,0,96,38,25,10,1
instance_0,9,7,39,15,6,13,4,4,0,96,38,25,10,1
instance_0,9,7,39,15,6,13,5,3,0,96,38,25,10,1
instance_0,9,7,39,15,6,13,5,4,0,95,38,25,10,1
instance_0,9,7,39,15,6,13,5,4,0,97,38,25,10,1
instance_0,9,7,39,15,6,13,5,4,0,96,37,25,10,1
instance_0,9,7,39,15,6,13,5,4,0,96,39,25,10,1
instance_0,9,7,39,15,6,13,5,4,0,96,38,24,10,1
instance_0,9,7,39,15,6,13,5,4,0,96,38,26,10,1
instance_0,9,7,39,15,6,13,5,4,0,96,38,25,9,1
instance_0,9,7,39,15,6,13,5,4,0,96,38,25,11,1
instance_0,9,7,38,13,6,13,5,4,0,96,38,25,10,1
instance_0,9,7,38,14,6,12,5,4,0,96,38,25,10,1
instance_0,9,7,38,14,6,13,4,4,0,96,38,25,10,1
instance_0,9,7,38,14,6,13,5,3,0,96,38,25,10,1
instance_0,9,7,38,14,6,13,5,4,0,95,38,25,10,1
instance_0,9,7,38,14,6,13,5,4,0,97,38,25,10,1
instance_0,9,7,38,14,6,13,5,4,0,96,37,25,10,1
instance_0,9,7,38,14,6,13,5,4,0,96,39,25,10,1
instance_0,9,7,38,14,6,13,5,4,0,96,38,24,10,1
instance_0,9,7,38,14,6,13,5,4,0,96,38,26,10,1
instance_0,9,7,38,14,6,13,5,4,0,96,38,25,9,1
instance_0,9,7,38,14,6,13,5,4,0,96,38,25,11,1
instance_0,9,7,38,15,6,11,5,4,0,96,38,25,10,1
instance_0,9,7,38,15,6,12,4,4,0,96,38,25,10,1
instance_0,9,7,38,15,6,12,5,3,0,96,38,25,10,1
instance_0,9,7,38,15,6,12,5,4,0,95,38,25,10,1
instance_0,9,7,38,15,6,12,5,4,0,97,38,25,10,1
instance_0,9,7,38,15,6,12,5,4,0,96,37,25,10,1
instance_0,9,7,38,15,6,12,5,4,0,96,39,25,10,1
instance_0,9,7,38,15,6,12,5,4,0,96,38,24,10,1
instance_0,9,7,38,15,6,12,5,4,0,96,38,26,10,1
instance_0,9,7,38,15,6,12,5,4,0,96,38,25,9,1
instance_0,9,7,38,15,6,12,5,4,0,96,38,25,11,1
instance_0,9,7,38,15,6,13,4,3,0,96,38,25,10,1
instance_0,9,7,38,15,6,13,4,4,0,95,38,25,10,1
instance_0,9,7,38,15,6,13,4,4,0,97,38,25,10,1
instance_0,9,7,38,15,6,13,4,4,0,96,37,25,10,1
instance_0,9,7,38,15,6,13,4,4,0,96,39,25,10,1
instance_0,9,7,38,15,6,13,4,4,0,96,38,24,10,1
instance_0,9,7,38,15,6,13,4,4,0,96,38,26,10,1
instance_0,9,7,38,15,6,13,4,4,0,96,38,25,9,1
instance_0,9,7,38,15,6,13,4,4,0,96,38,25,11,1
instance_0,9,7,38,15,6,13,5,3,0,95,38,25,10,1
instance_0,9,7,38,15,6,13,5,3,0,97,38,25,10,1
instance_0,9,7,38,15,6,13,5,3,0,96,37,25,10,1
instance_0,9,7,38,15,6,13,5,3,0,96,39,25,10,1
instance_0,9,7,38,15,6,13,5,3,0,96,38,24,10,1
instance_0,9,7,38,15,6,13,5,3,0,96,38,26,10,1
instance_0,9,7,38,15,6,13,5,3,0,96,38,25,9,1
instance_0,9,7,38,15,6,13,5,3,0,96,38,25,11,1
instance_0,9,7,38,15,6,13,5,4,0,94,38,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,95,37,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,95,39,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,95,38,24,10,1
instance_0,9,7,38,15,6,13,5,4,0,95,38,26,10,1
instance_0,9,7,38,15,6,13,5,4,0,95,38,25,9,1
instance_0,9,7,38,15,6,13,5,4,0,95,38,25,11,1
instance_0,9,7,38,15,6,13,5,4,0,98,38,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,97,37,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,97,39,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,97,38,24,10,1
instance_0,9,7,38,15,6,13,5,4,0,97,38,26,10,1
instance_0,9,7,38,15,6,13,5,4,0,97,38,25,9,1
instance_0,9,7,38,15,6,13,5,4,0,97,38,25,11,1
instance_0,9,7,38,15,6,13,5,4,0,96,36,25,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,37,24,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,37,26,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,37,25,9,1
instance_0,9,7,38,15,6,13,5,4,0,96,37,25,11,1
instance_0,9,7,38,15,6,13,5,4,0,96,39,24,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,39,26,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,39,25,9,1
instance_0,9,7,38,15,6,13,5,4,0,96,39,25,11,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,23,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,24,9,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,24,11,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,27,10,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,26,9,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,26,11,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,25,8,1
instance_0,9,7,38,15,6,13,5,4,0,96,38,25,12,1
instance_0,9,5,34,1,0,1,0,0,0,12,4,12,4,1
instance_0,9,7,34,1,0,1,0,0,0,12,4,12,4,1
instance_0,9,6,33,1,0,1,0,0,0,12,4,12,4,1
instance_0,9,6,35,1,0,1,0,0,0,12,4,12,4,1
instance_0,9,6,34,0,0,1,0,0,0,12,4,12,4,1
instance_0,9,6,34,2,0,1,0,0,0,12,4,12,4,1
instance_0,9,6,34,1,1,1,0,0,0,12,4,12,4,1
instance_0,9,6,34,1,0,0,0,0,0,12,4,12,4,1
instance_0,9,6,34,1,0,1,1,0,0,12,4,12,4,1
instance_0,9,6,34,1,0,1,0,0,0,11,4,12,4,1
instance_0,9,6,34,1,0,1,0,0,0,12,3,12,4,1
instance_0,9,6,34,1,0,1,0,0,0,12,5,12,4,1
instance_0,9,6,34,1,0,1,0,0,0,12,4,11,4,1
instance_0,9,6,34,1,0,1,0,0,0,12,4,13,4,1
instance_0,9,6,34,1,0,1,0,0,0,12,4,12,3,1
instance_0,9,6,34,1,0,1,0,0,0,12,4,12,5,1
instance_0,8,4,34,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,5,33,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,5,35,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,5,34,2,0,1,0,0,0,12,4,12,4,1
instance_0,8,5,34,1,1,1,0,0,0,12,4,12,4,1
instance_0,8,5,34,1,0,0,0,0,0,12,4,12,4,1
instance_0,8,5,34,1,0,1,1,0,0,12,4,12,4,1
instance_0,8,5,34,1,0,1,0,0,0,11,4,12,4,1
instance_0,8,5,34,1,0,1,0,0,0,12,3,12,4,1
instance_0,8,5,34,1,0,1,0,0,0,12,5,12,4,1
instance_0,8,5,34,1,0,1,0,0,0,12,4,11,4,1
instance_0,8,5,34,1,0,1,0,0,0,12,4,13,4,1
instance_0,8,5,34,1,0,1,0,0,0,12,4,12,3,1
instance_0,8,5,34,1,0,1,0,0,0,12,4,12,5,1
instance_0,8,7,33,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,7,35,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,7,34,2,0,1,0,0,0,12,4,12,4,1
instance_0,8,7,34,1,1,1,0,0,0,12,4,12,4,1
instance_0,8,7,34,1,0,0,0,0,0,12,4,12,4,1
instance_0,8,7,34,1,0,1,1,0,0,12,4,12,4,1
instance_0,8,7,34,1,0,1,0,0,0,11,4,12,4,1
instance_0,8,7,34,1,0,1,0,0,0,12,3,12,4,1
instance_0,8,7,34,1,0,1,0,0,0,12,5,12,4,1
instance_0,8,7,34,1,0,1,0,0,0,12,4,11,4,1
instance_0,8,7,34,1,0,1,0,0,0,12,4,13,4,1
instance_0,8,7,34,1,0,1,0,0,0,12,4,12,3,1
instance_0,8,7,34,1,0,1,0,0,0,12,4,12,5,1
instance_0,8,6,32,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,6,33,2,0,1,0,0,0,12,4,12,4,1
instance_0,8,6,33,1,1,1,0,0,0,12,4,12,4,1
instance_0,8,6,33,1,0,0,0,0,0,12,4,12,4,1
instance_0,8,6,33,1,0,1,1,0,0,12,4,12,4,1
instance_0,8,6,33,1,0,1,0,0,0,11,4,12,4,1
instance_0,8,6,33,1,0,1,0,0,0,12,3,12,4,1
instance_0,8,6,33,1,0,1,0,0,0,12,5,12,4,1
instance_0,8,6,33,1,0,1,0,0,0,12,4,11,4,1
instance_0,8,6,33,1,0,1,0,0,0,12,4,13,4,1
instance_0,8,6,33,1,0,1,0,0,0,12,4,12,3,1
instance_0,8,6,33,1,0,1,0,0,0,12,4,12,5,1
instance_0,8,6,36,1,0,1,0,0,0,12,4,12,4,1
instance_0,8,6,35,2,0,1,0,0,0,12,4,12,4,1
instance_0,8,6,35,1,1,1,0,0,0,12,4,12,4,1
instance_0,8,6,35,1,0,0,0,0,0,12,4,12,4,1
instance_0,8,6,35,1,0,1,1,0,0,12,4,12,4,1
instance_0,8,6,35,1,0,1,0,0,0,11,4,12,4,1
instance_0,8,6,35,1,0,1,0,0,0,12,3,12,4,1
instance_0,8,6,35,1,0,1,0,0,0,12,5,12,4,1
instance_0,8,6,35,1,0,1,0,0,0,12,4,11,4,1
instance_0,8,6,35,1,0,1,0,0,0,12,4,13,4,1
instance_0,8,6,35,1,0,1,0,0,0,12,4,12,3,1
instance_0,8,6,35,1,0,1,0,0,0,12,4,12,5,1
instance_0,8,6,34,3,0,1,0,0,0,12,4,12,4,1
instance_0,8,6,34,2,1,1,0,0,0,12,4,12,4,1
instance_0,8,6,34,2,0,0,0,0,0,12,4,12,4,1
instance_0,8,6,34,2,0,1,1,0,0,12,4,12,4,1
instance_0,8,6,34,2,0,1,0,0,0,11,4,12,4,1
instance_0,8,6,34,2,0,1,0,0,0,12,3,12,4,1
instance_0,8,6,34,2,0,1,0,0,0,12,5,12,4,1
instance_0,8,6,34,2,0,1,0,0,0,12,4,11,4,1
instance_0,8,6,34,2,0,1,0,0,0,12,4,13,4,1
instance_0,8,6,34,2,0,1,0,0,0,12,4,12,3,1
instance_0,8,6,34,2,0,1,0,0,0,12,4,12,5,1
instance_0,7,6,34,1,1,1,0,0,0,12,4,12,4,1
instance_0,8,6,34,1,2,1,0,0,0,12,4,12,4,1
instance_0,8,6,34,1,1,2,0,0,0,12,4,12,4,1
instance_0,8,6,34,1,1,1,1,0,0,12,4,12,4,1
instance_0,8,6,34,1,1,1,0,1,0,12,4,12,4,1
instance_0,8,6,34,1,1,1,0,0,0,11,4,12,4,1
instance_0,8,6,34,1,1,1,0,0,0,12,3,12,4,1
instance_0,8,6,34,1,1,1,0,0,0,12,5,12,4,1
instance_0,8,6,34,1,1,1,0,0,0,12,4,11,4,1
instance_0,8,6,34,1,1,1,0,0,0,12,4,13,4,1
instance_0,8,6,34,1,1,1,0,0,0,12,4,12,3,1
instance_0,8,6,34,1,1,1,0,0,0,12,4,12,5,1
instance_0,8,6,34,1,0,0,1,0,0,12,4,12,4,1
instance_0,8,6,34,1,0,0,0,0,0,11,4,12,4,1
instance_0,8,6,34,1,0,0,0,0,0,12,3,12,4,1
instance_0,8,6,34,1,0,0,0,0,0,12,5,12,4,1
instance_0,8,6,34,1,0,0,0,0,0,12,4,11,4,1
instance_0,8,6,34,1,0,0,0,0,0,12,4,13,4,1
instance_0,8,6,34,1,0,0,0,0,0,12,4,12,3,1
instance_0,8,6,34,1,0,0,0,0,0,12,4,12,5,1
instance_0,8,6,34,1,0,1,1,0,0,11,4,12,4,1
instance_0,8,6,34,1,0,1,1,0,0,12,3,12,4,1
instance_0,8,6,34,1,0,1,1,0,0,12,5,12,4,1
instance_0,8,6,34,1,0,1,1,0,0,12,4,11,4,1
instance_0,8,6,34,1,0,1,1,0,0,12,4,13,4,1
instance_0,8,6,34,1,0,1,1,0,0,12,4,12,3,1
instance_0,8,6,34,1,0,1,1,0,0,12,4,12,5,1
instance_0,8,6,34,1,0,1,0,0,0,10,4,12,4,1
instance_0,8,6,34,1,0,1,0,0,0,11,3,12,4,1
instance_0,8,6,34,1,0,1,0,0,0,11,5,12,4,1
instance_0,8,6,34,1,0,1,0,0,0,11,4,11,4,1
instance_0,8,6,34,1,0,1,0,0,0,11,4,13,4,1
instance_0,8,6,34,1,0,1,0,0,0,11,4,12,3,1
instance_0,8,6,34,1,0,1,0,0,0,11,4,12,5,1
instance_0,8,6,34,1,0,1,0,0,0,12,2,12,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,3,11,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,3,13,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,3,12,3,1
instance_0,8,6,34,1,0,1,0,0,0,12,3,12,5,1
instance_0,8,6,34,1,0,1,0,0,0,12,6,12,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,5,11,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,5,13,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,5,12,3,1
instance_0,8,6,34,1,0,1,0,0,0,12,5,12,5,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,10,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,11,3,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,11,5,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,14,4,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,13,3,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,13,5,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,12,2,1
instance_0,8,6,34,1,0,1,0,0,0,12,4,12,6,1
instance_0,5,5,28,11,1,2,1,0,0,18,7,18,7,1
instance_0,6,4,28,11,1,2,1,0,0,18,7,18,7,1
instance_0,6,5,27,11,1,2,1,0,0,18,7,18,7,1
instance_0,6,5,29,11,1,2,1,0,0,18,7,18,7,1
instance_0,6,5,28,10,1,2,1,0,0,18,7,18,7,1
instance_0,6,5,28,12,1,2,1,0,0,18,7,18,7,1
instance_0,6,5,28,11,2,2,1,0,0,18,7,18,7,1
instance_0,6,5,28,11,1,1,1,0,0,18,7,18,7,1
instance_0,6,5,28,11,1,2,0,0,0,18,7,18,7,1
instance_0,6,5,28,11,1,2,1,1,0,18,7,18,7,1
instance_0,6,5,28,11,1,2,1,0,0,17,7,18,7,1
instance_0,6,5,28,11,1,2,1,0,0,19,7,18,7,1
instance_0,6,5,28,11,1,2,1,0,0,18,6,18,7,1
instance_0,6,5,28,11,1,2,1,0,0,18,8,18,7,1
instance_0,6,5,28,11,1,2,1,0,0,18,7,17,7,1
instance_0,6,5,28,11,1,2,1,0,0,18,7,19,7,1
instance_0,6,5,28,11,1,2,1,0,0,18,7,18,6,1
instance_0,6,5,28,11,1,2,1,0,0,18,7,18,8,1
instance_0,9,5,28,11,1,2,1,0,0,18,7,18,7,1
instance_0,8,4,28,11,1,2,1,0,0,18,7,18,7,1
instance_0,8,5,27,11,1,2,1,0,0,18,7,18,7,1
instance_0,8,5,29,11,1,2,1,0,0,18,7,18,7,1
instance_0,8,5,28,10,1,2,1,0,0,18,7,18,7,1
instance_0,8,5,28,12,1,2,1,0,0,18,7,18,7,1
instance_0,8,5,28,11,2,2,1,0,0,18,7,18,7,1
instance_0,8,5,28,11,1,1,1,0,0,18,7,18,7,1
instance_0,8,5,28,11,1,2,0,0,0,18,7,18,7,1
instance_0,8,5,28,11,1,2,1,1,0,18,7,18,7,1
instance_0,8,5,28,11,1,2,1,0,0,17,7,18,7,1
instance_0,8,5,28,11,1,2,1,0,0,19,7,18,7,1
instance_0,8,5,28,11,1,2,1,0,0,18,6,18,7,1
instance_0,8,5,28,11,1,2,1,0,0,18,8,18,7,1
