Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
local,1,4,2,8,1,6,2,1,8,33,17,10,1
local,1,5,28,6,3,11,3,3,77,31,41,28,1
local,1,5,18,7,5,9,3,3,79,4,13,3,1
local,1,2,4,7,1,0,3,1,77,23,17,30,1
local,2,5,13,9,3,11,4,0,95,34,13,3,1
local,1,4,10,8,1,6,2,1,31,33,17,10,1
local,1,1,10,11,1,2,1,1,52,25,17,8,1
local,1,3,26,11,1,6,4,0,11,25,17,8,1
local,1,5,18,7,5,9,3,1,79,4,13,6,1
local,1,5,3,6,1,2,3,3,35,28,39,10,1
local,1,1,38,6,1,7,4,2,71,29,17,30,1
local,1,0,5,8,1,12,1,0,90,31,41,19,1
local,1,5,11,8,5,9,3,1,34,26,17,30,1
local,1,5,8,9,1,10,1,0,89,5,17,37,1
local,1,5,1,0,1,11,2,1,56,33,10,10,1
local,1,5,3,9,1,9,1,2,34,26,17,32,1
local,1,5,4,7,1,0,3,0,77,23,10,15,1
local,1,3,2,8,1,6,2,1,12,33,17,10,1
local,1,5,19,7,1,0,3,0,77,23,10,37,1
local,1,0,3,6,1,2,4,3,35,0,39,10,1
local,1,3,27,9,1,11,1,0,90,33,17,30,1
local,1,5,38,6,1,7,3,0,8,37,17,10,1
local,1,2,3,9,1,9,2,2,34,26,17,32,1
local,1,1,10,9,1,9,1,0,90,9,41,31,1
local,1,5,8,9,5,0,1,0,90,33,17,30,1
local,1,5,3,9,1,12,2,1,8,37,13,2,1
local,1,0,8,0,1,7,2,1,50,22,73,30,1
local,1,3,26,6,3,7,3,3,58,31,41,31,1
local,1,3,21,3,1,10,1,0,53,37,41,31,1
local,1,5,4,7,1,0,3,0,77,23,10,7,1
local,1,5,22,9,5,11,1,0,38,33,41,34,1
local,1,5,18,7,5,8,3,1,79,4,13,16,1
local,1,1,38,6,1,7,0,1,8,33,17,10,1
local,1,4,36,6,4,1,3,2,34,26,17,30,1
local,1,5,18,2,5,5,3,3,58,31,41,10,1
local,1,1,23,6,1,4,4,2,71,29,17,30,1
local,1,5,3,6,1,2,3,3,35,0,39,4,1
local,1,5,20,9,1,9,1,2,18,26,17,30,1
local,1,4,2,7,1,5,1,1,63,37,41,6,1
local,1,0,36,6,2,7,3,2,24,28,7,15,1
local,1,5,18,7,5,5,3,1,79,4,13,3,1
local,2,5,25,14,4,11,4,0,95,34,13,32,1
local,1,5,32,6,4,11,3,3,20,31,41,15,1
local,1,5,3,9,1,0,2,1,75,1,13,36,1
local,1,1,10,11,1,4,1,1,52,25,17,8,1
local,1,5,18,7,5,8,4,2,71,29,17,30,1
local,1,4,10,6,1,7,2,1,49,26,17,30,1
local,2,4,13,9,4,11,4,1,95,34,13,3,1
local,1,1,27,3,1,10,3,0,53,37,41,20,1
local,1,5,18,7,1,9,1,2,79,4,13,3,1
local,1,1,22,11,1,10,1,1,76,25,17,23,1
local,1,4,3,9,4,5,3,1,8,33,17,8,1
local,1,5,3,9,1,5,3,1,8,33,17,9,1
local,1,2,15,6,1,8,2,1,85,29,41,38,1
local,1,5,3,9,1,2,3,1,8,33,17,10,1
local,1,0,8,9,4,11,2,2,75,22,17,30,1
local,1,1,8,9,1,2,1,1,52,25,17,8,1
local,1,5,4,7,1,0,2,0,77,23,10,15,1
local,1,5,23,9,1,9,1,2,34,26,17,32,1
local,1,5,8,9,1,9,1,0,90,33,17,30,1
local,1,2,8,9,4,11,2,0,75,22,17,30,1
local,1,0,36,1,2,0,3,2,24,28,7,0,1
local,1,1,26,11,3,2,1,3,52,25,17,8,1
local,1,5,29,13,4,11,1,3,20,31,41,15,1
local,1,5,18,7,5,9,3,1,79,4,13,2,1
local,1,3,27,8,1,8,4,2,76,37,41,31,1
local,1,3,24,6,1,1,2,3,58,23,41,30,1
local,1,1,38,6,1,9,1,2,71,26,17,30,1
local,1,5,17,6,5,9,3,1,79,4,13,3,1
local,1,0,27,1,2,0,3,2,24,36,7,27,1
local,1,5,18,2,3,5,3,3,58,31,41,10,1
local,1,1,6,3,1,10,1,0,53,30,41,31,1
local,1,6,18,7,5,9,3,1,79,4,13,3,1
local,1,3,21,3,1,10,1,0,53,13,41,31,1
local,1,1,10,11,1,6,1,1,52,30,17,8,1
local,1,5,18,7,5,5,1,1,79,4,13,3,1
local,1,4,10,7,1,0,3,1,31,33,17,10,1
local,1,6,11,7,5,0,3,3,79,4,13,3,1
local,1,5,8,6,1,2,3,3,90,33,17,30,1
local,1,4,10,6,1,7,2,1,49,26,17,23,1
local,1,1,1,9,1,8,1,1,52,25,17,8,1
local,1,0,3,6,1,6,2,1,31,33,17,10,1
local,1,4,10,8,1,6,4,1,31,33,17,10,1
local,1,5,10,6,3,6,3,3,21,28,7,16,1
local,1,0,2,7,1,5,1,2,26,37,41,6,1
local,1,0,8,9,4,11,2,1,75,22,17,30,1
local,1,5,18,7,5,9,3,1,69,26,17,30,1
local,1,1,22,9,1,3,1,0,38,33,41,34,1
local,1,5,3,12,1,2,4,3,35,26,17,30,1
local,1,1,27,3,1,10,1,0,53,37,41,20,1
local,1,0,6,6,2,0,3,2,24,28,7,0,1
local,1,3,27,9,3,11,2,1,79,4,13,3,1
local,1,3,27,8,5,9,4,2,76,37,41,31,1
local,1,2,8,9,2,9,3,0,75,31,17,30,1
local,1,0,23,9,1,8,1,2,34,26,17,32,1
local,1,5,4,7,1,0,3,0,77,7,10,7,1
local,1,4,3,9,4,7,4,1,8,35,17,8,1
local,1,5,22,5,1,7,3,0,8,37,17,10,1
local,1,4,36,6,4,1,3,2,34,4,17,30,1
local,1,3,1,12,1,1,2,3,58,23,41,30,1
local,1,0,29,6,1,7,2,1,49,26,17,30,1
local,1,4,18,7,4,9,2,1,83,4,23,15,1
local,1,2,0,9,4,9,2,2,34,26,17,32,1
local,1,5,38,6,4,7,3,0,8,37,17,10,1
local,1,5,27,9,1,11,1,0,65,33,17,30,1
local,1,0,9,6,1,2,4,3,35,0,12,10,1
local,1,5,18,7,1,0,3,2,79,4,13,3,1
local,1,1,8,9,4,11,4,1,52,25,17,8,1
local,1,4,36,6,4,1,3,2,34,35,17,30,1
local,1,5,18,7,3,8,4,2,71,29,17,30,1
local,1,5,4,7,1,0,2,0,77,22,10,15,1
local,1,0,36,6,2,0,3,2,10,35,7,0,1
local,1,5,19,7,1,0,3,0,77,23,10,25,1
local,1,5,11,6,1,2,4,0,35,0,12,10,1
local,1,5,3,12,1,8,4,3,35,26,17,30,1
local,1,4,10,7,5,0,3,1,31,6,17,10,1
local,1,1,27,3,1,6,1,1,53,37,41,20,1
local,1,2,8,9,2,9,3,2,75,31,17,30,1
local,1,2,0,9,4,9,2,1,34,26,17,32,1
local,1,0,29,6,4,9,3,1,49,26,17,30,1
local,1,3,21,3,1,10,0,0,53,13,41,31,1
local,1,0,2,7,1,6,4,2,26,37,41,6,1
local,1,6,11,7,5,0,3,3,84,4,13,3,1
local,1,6,18,7,5,9,3,0,38,33,41,34,1
local,1,1,6,5,1,0,4,0,53,30,41,31,1
local,2,4,21,11,1,4,1,1,36,34,13,3,1
local,1,5,4,7,1,0,3,0,77,32,10,12,1
local,1,1,19,7,1,2,4,3,77,23,10,37,1
local,1,4,1,0,1,4,2,1,43,25,17,35,1
local,1,2,0,9,4,9,2,2,37,26,17,32,1
local,1,3,1,12,1,11,2,3,58,36,41,30,1
local,1,0,1,0,1,4,2,1,43,25,17,38,1
local,1,5,18,7,5,5,1,1,79,0,13,3,1
local,1,2,18,7,5,9,4,1,79,4,13,3,1
local,1,5,27,3,1,9,1,1,79,4,13,24,1
local,1,2,0,9,2,6,3,0,75,31,17,30,1
local,1,4,3,9,5,11,1,0,79,37,10,10,1
local,1,5,23,7,1,0,1,2,34,26,17,32,1
local,1,0,3,6,1,6,2,1,31,33,17,14,1
local,1,5,4,7,1,4,3,0,77,23,10,13,1
local,1,0,3,6,4,11,2,1,15,34,13,3,1
local,1,5,13,9,1,11,0,3,8,33,17,10,1
local,1,5,8,9,5,11,1,0,90,33,17,5,1
local,1,5,22,5,1,7,0,0,8,37,17,10,1
local,1,5,18,7,3,8,4,2,71,14,17,30,1
local,1,5,8,9,1,0,4,0,16,33,17,30,1
local,1,5,11,8,5,9,3,1,34,26,31,30,1
local,1,5,8,6,1,2,3,3,90,8,17,30,1
local,1,0,27,1,5,0,3,2,24,36,7,27,1
local,1,5,37,6,1,6,2,1,35,26,17,30,1
local,1,0,1,0,1,4,2,1,21,28,7,0,1
local,1,0,23,9,1,9,4,2,34,26,17,32,1
local,1,5,11,7,1,0,3,0,77,7,10,7,1
local,1,0,27,3,1,2,4,3,35,0,12,10,1
local,1,6,11,8,5,9,3,1,34,26,17,30,1
local,1,1,22,9,1,5,1,0,38,33,41,34,1
local,1,6,10,8,1,6,2,1,31,31,17,10,1
local,1,5,22,5,1,7,2,0,8,37,17,10,1
local,1,1,8,9,4,11,4,0,52,25,17,23,1
local,1,1,27,3,1,12,1,0,53,37,41,31,1
local,1,4,18,7,4,9,2,1,83,8,36,15,1
local,1,5,4,7,1,5,2,0,77,22,10,15,1
local,1,5,32,7,1,0,3,0,77,23,10,25,1
local,1,5,3,12,1,12,4,3,35,26,17,30,1
local,1,5,10,8,1,6,2,1,31,31,17,10,1
local,1,0,25,0,1,4,2,1,43,25,17,38,1
local,1,3,22,5,1,7,1,0,53,37,41,20,1
local,1,5,18,2,3,5,3,3,60,31,41,18,1
local,1,1,3,6,4,11,2,1,15,34,13,3,1
local,1,4,13,9,1,11,0,3,8,33,17,10,1
local,1,2,3,9,1,9,2,2,8,37,17,10,1
local,1,5,38,6,4,7,2,0,8,37,17,19,1
local,1,3,22,5,1,7,2,0,8,37,17,10,1
local,1,0,36,6,2,0,3,2,8,33,17,10,1
local,1,6,10,8,1,6,2,1,64,31,17,10,1
local,2,0,36,6,2,0,3,2,10,35,7,0,1
local,1,5,3,12,1,12,3,0,8,37,17,10,1
local,1,0,1,6,4,4,2,1,43,25,17,35,1
local,1,0,11,7,1,0,3,0,9,28,7,0,1
local,1,3,38,6,4,7,3,3,8,37,13,3,1
local,1,0,1,0,1,4,2,1,54,25,17,38,1
local,1,4,10,7,5,0,3,1,10,35,7,0,1
local,1,1,22,9,1,4,1,0,38,33,41,34,1
local,1,3,37,2,1,11,2,3,11,36,41,18,1
local,1,5,8,6,1,11,3,3,90,8,17,30,1
local,1,3,1,12,1,11,4,1,53,30,41,31,1
local,1,5,27,3,1,9,3,1,79,4,13,23,1
local,1,5,11,7,1,8,3,1,77,7,10,7,1
local,1,0,29,6,4,9,3,1,10,26,17,30,1
local,1,1,6,5,1,4,3,0,77,23,10,13,1
local,1,5,13,12,1,11,2,3,51,36,41,30,1
local,1,0,20,3,1,2,4,3,35,34,12,28,1
local,1,3,1,12,1,11,4,1,79,36,13,3,1
local,1,5,13,9,1,9,2,3,8,33,17,10,1
local,2,0,27,1,5,0,3,0,77,23,10,27,1
local,1,5,8,9,1,0,4,0,10,33,17,30,1
local,1,5,4,7,1,0,2,0,79,4,13,3,1
local,1,3,19,12,1,11,2,3,58,36,41,30,1
local,1,3,27,9,3,11,2,1,79,4,13,14,1
local,1,3,24,8,5,9,4,2,76,37,41,31,1
local,1,0,1,0,1,4,2,1,43,25,10,27,1
local,1,3,27,8,1,8,4,2,76,37,12,31,1
local,1,5,37,6,1,6,2,1,22,26,17,30,1
local,1,6,11,11,5,9,3,1,34,26,17,30,1
local,1,0,29,6,4,4,4,1,49,26,17,30,1
local,1,1,10,3,1,10,3,0,74,20,10,7,1
local,1,6,36,8,5,9,3,1,34,26,17,30,1
local,1,0,27,7,5,2,4,3,69,0,12,10,1
local,1,5,4,7,4,0,3,0,77,32,10,12,1
local,1,0,1,0,1,4,2,2,48,25,41,31,1
local,1,1,1,12,1,12,4,3,77,20,10,37,1
local,1,5,28,9,1,0,2,0,10,33,17,30,1
local,1,4,13,7,5,5,1,3,8,33,17,10,1
local,1,0,22,2,1,7,0,0,8,37,17,33,1
local,1,5,3,12,1,1,4,3,21,26,17,30,1
local,1,3,37,2,1,11,2,3,11,9,41,18,1
local,1,4,22,5,1,7,2,0,8,37,17,10,1
local,1,1,27,3,1,12,1,0,53,37,41,19,1
local,1,3,27,8,1,12,4,2,76,31,12,31,1
local,1,3,1,4,0,11,4,1,79,36,13,3,1
local,1,1,6,9,1,4,1,0,38,33,41,37,1
local,2,0,27,6,4,0,3,0,77,23,10,13,1
local,1,5,22,5,1,7,0,0,8,37,17,28,1
local,1,2,18,7,5,9,4,3,35,34,12,28,1
local,1,2,36,6,2,0,3,2,48,35,7,0,1
local,1,0,8,9,1,0,4,3,35,34,12,28,1
local,1,2,3,2,3,5,3,3,60,31,41,11,1
local,1,3,1,7,5,5,4,1,53,30,41,31,1
local,1,0,22,9,1,2,1,0,38,33,41,34,1
local,1,0,15,0,1,4,2,1,43,25,10,27,1
local,1,1,27,9,3,11,2,1,79,21,13,3,1
local,1,0,36,6,2,0,3,0,8,33,17,10,1
local,1,4,10,7,1,12,3,1,31,6,17,10,1
local,1,5,8,6,1,11,4,3,90,8,17,30,1
local,1,5,18,7,5,9,3,1,22,26,17,30,1
local,1,3,27,8,1,8,1,2,76,37,12,31,1
local,1,6,27,8,1,8,4,2,76,37,41,31,1
local,1,5,34,6,1,4,1,1,8,37,17,10,1
local,1,3,19,12,1,11,2,3,58,36,41,21,1
local,1,3,1,7,2,5,4,1,53,26,17,30,1
local,1,5,8,6,1,11,4,0,10,33,17,30,1
local,1,0,1,0,1,4,2,0,54,2,41,31,1
local,1,0,18,6,2,0,3,2,10,35,7,0,1
local,1,1,27,3,1,12,1,0,53,37,41,0,1
local,1,0,35,6,4,4,4,1,49,26,17,30,1
local,1,5,18,2,2,0,3,2,60,31,41,18,1
local,1,5,4,8,1,8,4,2,79,4,13,3,1
local,1,5,3,12,1,12,4,3,35,19,17,30,1
local,1,6,10,8,1,12,2,1,64,36,6,10,1
local,1,5,23,2,2,0,3,2,34,26,17,32,1
local,2,0,27,1,5,0,3,2,77,23,10,0,1
local,1,3,38,6,5,7,4,3,8,37,13,3,1
local,2,3,1,9,3,11,2,1,79,4,13,14,1
local,2,5,28,9,1,0,3,3,34,26,17,30,1
local,1,5,3,8,5,9,3,1,34,26,17,30,1
local,1,5,2,5,1,7,0,0,8,37,17,28,1
local,1,5,3,12,1,12,4,2,35,26,17,30,1
local,1,3,1,7,2,5,4,3,53,26,17,30,1
local,1,5,3,12,1,12,4,3,35,26,17,20,1
local,1,5,24,12,1,1,4,3,36,26,17,30,1
local,1,3,8,6,1,11,4,0,8,37,13,3,1
local,1,5,8,6,1,11,4,0,10,33,47,2,1
local,1,0,36,6,2,0,3,2,49,33,17,10,1
local,1,1,1,7,2,11,2,2,90,8,52,30,1
local,1,2,1,9,3,11,2,1,48,35,7,0,1
local,1,5,22,5,2,7,0,1,49,37,17,18,1
local,1,5,4,8,1,8,4,2,79,4,13,24,1
local,1,0,29,6,4,9,4,1,49,26,17,30,1
local,1,5,23,2,2,0,3,2,42,11,17,32,1
local,1,1,27,3,1,12,1,0,53,37,6,19,1
local,1,3,23,2,1,11,2,2,11,9,41,18,1
local,1,5,27,3,1,9,1,2,79,4,28,24,1
local,1,5,3,12,3,12,4,3,81,26,17,30,1
local,1,3,37,13,1,11,2,3,11,9,41,18,1
local,1,5,3,12,1,12,4,3,35,26,55,30,1
local,1,0,35,6,4,4,4,1,49,26,16,30,1
local,1,0,6,6,2,0,3,2,76,37,12,31,1
local,1,5,18,6,1,2,3,3,90,8,17,30,1
local,1,0,6,6,3,0,3,2,24,28,7,5,1
local,1,5,28,9,1,0,3,1,10,33,17,30,1
local,1,3,0,8,1,8,1,2,86,37,12,31,1
local,1,0,6,6,2,0,3,2,24,28,23,0,1
local,1,5,18,7,5,9,3,1,58,26,17,30,1
local,1,2,17,6,4,6,3,0,75,31,17,30,1
local,1,3,1,3,2,5,4,1,53,26,17,30,1
local,1,1,27,9,3,11,2,1,79,1,13,12,1
local,2,0,27,6,4,0,3,0,77,23,10,10,1
local,1,5,33,9,1,0,2,0,10,33,17,23,1
local,2,0,27,6,4,0,3,0,77,23,10,15,1
local,1,0,6,6,5,0,3,2,24,28,41,31,1
local,1,3,37,4,1,11,2,3,11,9,41,18,1
local,1,0,26,7,5,5,1,3,8,33,17,17,1
local,1,4,3,12,1,12,4,3,35,26,17,30,1
local,2,0,28,1,5,0,3,2,77,23,10,0,1
local,1,5,18,6,5,9,0,1,69,26,17,30,1
local,1,5,27,8,1,12,4,3,69,26,17,30,1
local,1,6,18,6,2,0,3,2,10,35,7,0,1
local,1,2,18,7,5,9,2,3,35,34,12,28,1
local,1,5,18,4,5,9,0,0,69,26,17,30,1
local,1,3,18,2,1,11,2,1,11,9,41,18,1
local,1,2,27,8,1,12,4,2,76,31,12,31,1
local,1,5,18,2,2,0,3,2,60,31,41,31,1
local,1,0,36,6,2,0,3,2,13,33,17,10,1
local,1,4,8,6,4,0,3,0,10,33,17,30,1
local,1,3,27,8,1,8,4,2,76,37,12,27,1
local,1,4,3,12,1,12,4,3,10,35,7,0,1
local,1,0,15,0,1,4,2,0,43,25,10,27,1
local,1,0,28,14,5,0,3,2,24,28,41,31,1
local,1,5,22,5,1,7,0,0,8,38,17,28,1
local,1,1,1,11,3,11,2,1,49,37,17,18,1
local,1,2,27,9,3,6,3,0,75,31,17,30,1
local,1,3,27,8,2,9,4,2,76,37,12,31,1
local,1,0,36,6,2,0,3,2,16,28,17,10,1
local,1,5,35,6,5,9,3,1,10,23,17,30,1
local,1,3,37,2,5,9,4,2,76,37,41,31,1
local,1,3,27,8,1,12,4,2,76,34,12,28,1
local,1,3,27,7,2,5,4,3,53,26,17,30,1
local,1,5,18,2,2,0,3,2,60,30,41,18,1
local,1,3,27,9,3,11,2,0,79,4,13,14,1
local,1,5,27,9,3,11,2,3,79,33,13,14,1
local,1,0,29,6,4,4,4,1,56,26,17,30,1
local,1,5,35,6,4,4,4,1,24,26,16,30,1
local,1,0,29,6,4,4,4,1,49,26,17,20,1
local,1,5,25,9,1,0,3,1,10,33,17,30,1
local,1,5,35,6,2,0,3,3,35,26,17,30,1
local,1,5,8,6,1,11,3,0,10,33,47,2,1
local,1,1,27,3,1,12,1,0,53,26,17,30,1
local,1,0,29,6,4,7,4,2,49,26,17,30,1
local,2,0,27,6,4,0,3,0,77,23,10,19,1
local,1,1,31,9,3,11,2,1,79,1,13,9,1
local,1,3,18,7,2,5,4,2,18,37,41,31,1
local,1,5,18,7,5,9,1,1,69,26,17,30,1
local,1,0,27,0,1,4,2,1,43,25,10,27,1
local,1,2,1,9,3,12,2,1,48,35,7,0,1
local,1,3,1,7,2,3,4,3,53,26,17,30,1
local,1,0,35,6,4,0,4,1,49,26,16,30,1
local,1,5,28,9,1,0,2,1,32,33,17,30,1
local,1,5,18,7,5,9,3,1,69,25,17,17,1
local,1,3,37,13,1,11,1,3,11,9,41,18,1
local,1,3,27,8,4,8,4,2,76,37,12,27,1
local,6,6,8,6,1,11,3,0,5,33,47,2,1
local,1,4,8,6,4,5,3,0,28,33,17,30,1
local,1,3,36,6,2,0,1,2,13,33,17,10,1
local,1,5,22,5,2,7,0,2,49,37,17,18,1
local,1,1,27,8,1,12,2,1,49,37,17,18,1
local,1,3,27,9,3,11,4,2,76,37,12,27,1
local,1,5,35,6,2,0,3,2,35,26,17,30,1
local,1,5,8,6,1,10,4,0,10,33,17,30,1
local,1,3,27,8,1,8,4,2,14,37,12,27,1
local,1,2,27,8,1,1,4,2,76,31,12,31,1
local,1,1,27,8,1,12,4,3,76,17,12,31,1
local,1,1,27,3,1,12,1,1,53,26,17,30,1
local,1,5,18,6,5,0,0,1,69,26,17,35,1
local,1,5,25,1,1,0,3,1,10,33,17,30,1
local,1,1,28,14,5,11,3,2,24,28,41,31,1
local,1,4,18,2,2,0,3,2,60,31,41,32,1
local,1,0,28,14,4,0,3,2,24,28,41,31,1
local,1,5,22,5,1,7,0,0,8,38,17,17,1
local,1,0,29,6,4,4,0,1,56,26,17,30,1
local,1,5,18,7,5,9,1,1,92,26,17,30,1
local,1,5,22,5,2,0,3,3,35,26,17,30,1
local,1,3,18,7,2,5,4,3,18,37,41,31,1
local,1,0,35,9,3,11,2,1,49,26,16,30,1
local,1,0,15,0,1,4,2,0,43,29,10,27,1
local,1,5,22,5,1,12,0,0,8,37,17,28,1
local,1,1,27,9,4,2,2,1,79,1,13,12,1
local,1,5,27,9,5,11,2,3,79,33,13,14,1
local,1,3,27,8,1,11,4,2,52,31,12,31,1
local,1,0,36,2,5,9,4,2,16,37,41,31,1
local,1,0,36,6,2,5,4,3,53,26,17,30,1
local,1,0,36,6,4,4,4,3,49,26,17,20,1
local,1,4,22,10,2,7,0,1,49,37,17,18,1
local,1,0,15,0,2,5,2,0,43,25,10,27,1
local,1,5,35,6,2,0,3,3,35,26,13,30,1
local,1,5,3,12,1,12,4,3,35,26,17,28,1
local,1,0,36,6,2,8,4,2,13,33,17,13,1
local,1,0,36,7,2,0,3,2,16,28,17,10,1
local,1,5,13,6,1,11,3,0,10,33,47,7,1
local,1,0,29,6,4,4,4,1,56,26,64,30,1
local,1,0,36,6,2,0,3,2,49,2,17,10,1
local,1,3,27,8,1,4,4,0,52,31,12,31,1
local,1,0,35,6,4,0,4,1,49,6,24,17,1
local,1,5,8,6,1,10,4,1,10,33,13,14,1
local,1,5,8,6,1,2,4,0,10,33,17,30,1
local,1,1,8,7,2,5,4,2,5,37,73,19,1
local,2,0,27,6,4,0,2,0,77,23,10,10,1
local,1,5,25,9,1,0,0,1,8,37,17,28,1
local,1,2,36,6,2,0,3,2,8,33,17,10,1
local,1,3,36,6,2,0,1,2,20,33,17,10,1
local,1,2,18,7,5,12,2,3,35,34,12,29,1
local,1,0,16,14,2,0,3,2,24,28,41,31,1
local,1,5,22,5,1,7,0,0,8,38,17,12,1
local,1,2,27,3,1,12,2,2,10,33,17,33,1
local,1,5,25,1,1,0,2,1,10,33,17,30,1
local,1,3,24,8,5,9,4,2,76,30,41,12,1
local,1,1,1,11,3,11,2,1,39,37,17,18,1
local,1,4,24,8,5,9,4,2,49,37,17,18,1
local,1,2,27,8,1,1,0,2,76,31,12,31,1
local,1,5,22,12,3,11,2,1,49,26,16,30,1
local,1,0,20,6,4,4,4,1,56,26,37,30,1
local,1,5,18,6,5,7,2,1,69,26,17,23,1
local,1,0,7,0,2,5,2,0,43,25,10,32,1
local,1,5,18,2,2,0,3,3,14,30,41,18,1
local,1,5,33,9,5,12,4,2,97,33,17,23,1
local,1,3,27,14,1,11,4,2,76,37,12,27,1
local,1,0,36,6,2,0,3,3,49,33,17,10,1
local,1,5,33,9,4,5,3,0,28,33,17,30,1
local,1,5,28,9,1,0,3,3,34,26,17,18,1
local,1,5,22,5,2,7,0,3,49,37,17,12,1
local,1,2,27,9,3,6,3,0,75,31,17,38,1
local,1,2,27,9,5,9,3,3,75,31,17,30,1
local,1,5,16,3,1,0,4,3,97,26,13,30,1
local,1,3,18,7,2,5,4,2,18,37,41,32,1
local,1,5,33,9,1,0,3,2,35,26,17,33,1
local,1,2,18,7,5,9,3,3,35,2,12,28,1
local,1,5,22,5,5,7,0,0,8,37,17,28,1
local,1,2,27,7,2,5,4,3,53,26,17,30,1
local,1,5,15,11,5,12,4,2,24,28,17,30,1
local,1,0,35,6,4,0,4,0,49,26,16,30,1
local,1,3,7,6,5,9,0,1,29,26,17,30,1
local,1,5,18,7,5,9,1,1,69,37,5,18,1
local,1,5,22,5,2,0,3,3,35,9,17,30,1
local,1,1,7,3,1,12,1,0,53,26,17,30,1
local,1,1,36,6,2,11,3,3,76,37,12,27,1
local,1,2,27,7,2,12,4,3,53,26,17,9,1
local,1,5,28,9,1,0,3,3,34,32,17,30,1
local,1,1,36,6,2,11,4,3,35,26,17,28,1
local,1,6,32,3,1,11,2,2,10,33,17,13,1
local,1,3,27,6,4,0,3,1,29,26,17,30,1
local,1,0,35,6,4,0,4,0,49,26,16,9,1
local,1,3,33,7,5,9,3,1,10,23,17,30,1
local,1,5,35,9,1,0,0,1,8,37,17,28,1
local,1,5,36,9,1,11,3,3,34,17,17,18,1
local,1,0,18,7,2,5,4,2,62,18,41,31,1
local,1,2,27,8,1,2,2,3,76,31,12,31,1
local,1,5,28,9,1,11,3,3,34,33,17,30,1
local,1,3,22,5,5,7,0,0,8,37,17,28,1
local,1,4,18,8,1,5,1,1,92,26,17,30,1
local,1,0,36,6,2,8,4,3,13,33,17,13,1
local,1,2,18,2,5,9,2,3,27,37,12,12,1
local,1,5,18,2,2,3,3,3,14,30,41,18,1
local,1,1,27,8,1,12,2,1,49,26,17,18,1
local,1,5,33,9,1,0,3,2,67,26,17,33,1
local,1,5,3,12,1,12,2,3,35,26,17,28,1
local,1,1,32,3,1,12,2,3,49,37,17,18,1
local,1,5,22,5,2,5,3,3,35,9,17,30,1
local,1,0,36,7,1,0,3,3,34,14,17,18,1
local,1,6,24,3,5,9,4,2,76,37,41,12,1
local,1,3,5,7,2,9,4,3,18,37,41,31,1
local,1,5,33,3,1,0,3,2,35,26,17,33,1
local,1,5,37,5,5,7,0,0,8,37,17,28,1
local,2,0,27,6,1,0,3,0,77,23,10,15,1
local,1,5,29,6,1,2,4,0,8,38,17,12,1
local,1,0,16,14,2,0,3,1,24,28,41,31,1
local,1,0,20,5,4,4,4,1,56,26,37,30,1
local,1,3,18,7,2,5,0,2,18,37,41,17,1
local,1,5,16,11,5,12,4,2,24,28,17,30,1
local,1,2,27,7,2,5,4,3,53,37,17,30,1
local,1,5,16,3,1,0,4,3,97,32,13,3,1
local,2,0,22,6,4,0,2,0,77,23,10,10,1
local,1,5,28,9,3,11,2,1,49,26,16,30,1
local,1,2,25,4,5,7,4,1,10,33,13,14,1
local,1,3,22,5,5,7,0,0,8,37,13,30,1
local,1,5,8,6,1,10,4,0,10,33,13,14,1
local,1,3,18,7,2,5,4,2,26,37,41,36,1
local,1,5,18,6,5,7,2,1,16,26,17,23,1
local,1,5,23,5,5,7,0,0,8,37,17,28,1
local,1,5,18,8,1,2,1,1,49,26,16,30,1
local,1,5,3,12,1,11,4,3,35,26,17,28,1
local,1,0,36,7,2,0,3,2,16,28,15,10,1
local,1,3,18,7,2,5,4,2,18,27,41,2,1
local,1,5,27,9,4,5,3,2,28,33,17,30,1
local,1,1,36,6,2,11,3,1,76,37,12,27,1
local,1,1,35,6,4,0,3,0,82,26,16,9,1
local,3,5,28,14,4,0,4,3,34,32,17,30,1
local,1,2,20,5,4,4,4,1,56,37,22,34,1
local,1,3,31,7,3,5,0,3,53,26,17,30,1
local,1,0,22,5,2,5,3,3,35,9,17,30,1
local,1,5,16,9,5,9,3,3,75,31,17,30,1
local,1,0,20,5,4,4,4,1,27,37,12,12,1
local,1,0,16,14,2,0,3,1,24,34,41,31,1
local,1,1,27,8,1,9,2,1,49,26,17,18,1
local,1,5,32,5,5,7,0,1,8,37,17,28,1
local,1,1,1,3,1,12,2,3,49,37,17,18,1
local,1,4,18,8,1,5,3,1,92,26,17,30,1
local,1,2,32,7,2,12,4,3,53,26,17,9,1
local,1,2,35,11,4,0,3,3,35,35,12,28,1
local,1,5,18,6,5,7,1,1,16,26,17,23,1
local,1,1,36,6,2,11,4,3,76,37,12,27,1
local,1,5,8,6,1,10,4,0,34,26,17,18,1
local,1,1,33,9,1,0,3,2,67,26,17,33,1
local,1,5,23,9,1,12,3,3,34,26,17,33,1
local,1,5,3,12,1,11,4,3,35,26,21,28,1
local,1,5,35,9,1,0,4,1,8,37,17,28,1
local,1,1,33,3,1,0,3,2,35,26,17,33,1
local,1,3,1,7,2,0,4,2,53,26,17,30,1
