Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_occupation_race,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_age_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_native_country_race,algo_RF
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,9,3,2,5,23,52,57,21,52,21,26,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,42,46,16,42,16,20,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,12,4,3,7,30,68,75,27,68,27,34,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,47,52,19,47,19,23,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,37,41,14,37,14,17,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,73,80,29,73,29,36,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,11,3,3,6,27,62,68,24,62,24,30,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,3,2,5,12,1,4,4,6,4,7,8,11,3,3,6,28,64,67,25,64,25,31,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,11,3,4,7,43,98,103,39,98,39,46,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,8,2,2,4,20,46,51,18,46,18,22,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,1,0,1,4,0,1,1,1,0,1,1,4,4,3,7,33,77,78,30,77,30,37,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,8,6,14,33,3,11,13,19,5,13,11,15,5,4,9,37,84,92,33,84,33,42,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,58,64,23,58,23,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
