Instances,sensitive_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,13,14,10,0,1
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,13,10,0,1
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,15,10,0,1
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,9,0,1
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,11,0,1
instance_0,0,3,1,1,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,5,1,1,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,0,1,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,2,1,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,0,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,2,0,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,1,1,31,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,1,1,12,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,0,12,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,11,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,13,4,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,5,18,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,19,23,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,22,31,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,30,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,32,21,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,20,1,1
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,22,1,1
instance_0,0,3,1,1,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,0,1,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,2,1,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,0,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,2,0,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,1,36,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,37,0,0,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,1,1,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,0,13,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,12,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,14,4,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,5,20,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,21,26,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,20,25,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,20,27,35,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,20,26,36,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,20,26,35,22,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,3,1,1,0,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,14,17,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,18,22,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,23,15,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,22,15,0,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,13,17,22,15,2,1
instance_0,0,2,0,1,0,22,0,0,0,9,3,14,18,23,16,1,1
instance_0,0,3,1,1,0,22,0,0,0,9,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,23,0,0,0,9,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,1,0,0,9,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,1,0,9,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,8,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,10,3,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,2,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,4,14,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,15,18,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,17,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,19,23,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,22,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,23,15,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,23,17,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,23,16,0,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,23,16,2,1
instance_0,0,2,0,1,0,27,0,0,0,11,3,16,21,28,19,1,1
instance_0,0,3,1,1,0,27,0,0,0,11,3,16,21,28,19,1,1
instance_0,0,3,0,2,0,27,0,0,0,11,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,26,0,0,0,11,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,1,0,0,11,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,1,0,11,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,10,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,12,3,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,2,16,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,15,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,17,21,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,20,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,22,28,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,29,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,28,18,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,28,20,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,28,19,0,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,4,0,1,0,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,1,1,0,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,0,0,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,2,0,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,1,19,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,18,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,20,0,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,1,0,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,1,0,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,1,9,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,10,3,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,2,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,4,12,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,11,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,13,17,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,16,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,18,21,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,20,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,22,15,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,21,14,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,21,16,2,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,17,21,15,3,1
instance_0,0,3,1,1,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,5,1,1,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,0,1,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,2,1,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,0,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,2,0,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,1,33,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,34,0,0,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,1,1,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,0,12,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,11,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,13,4,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,5,19,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,20,24,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,19,23,32,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,19,24,31,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,19,24,33,22,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,19,24,32,21,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,19,24,32,23,1,1
instance_0,0,0,0,0,0,7,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,2,0,0,0,7,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,1,1,0,0,7,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,1,0,0,1,7,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,8,0,0,0,5,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,1,5,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,4,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,6,1,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,0,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,2,7,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,6,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,8,10,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,7,9,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,7,11,12,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,7,10,13,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,7,10,12,7,0,1
instance_0,0,2,0,1,0,19,0,0,0,8,3,12,16,21,14,1,1
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,1,0,0,8,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,1,0,8,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,9,3,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,16,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,15,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,21,14,0,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,21,14,2,1
instance_0,0,0,0,0,0,6,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,2,0,0,0,6,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,1,0,6,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,1,6,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,5,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,7,1,1,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,0,2,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,1,22,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,21,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,23,8,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,7,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,9,34,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,33,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,35,44,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,43,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,45,61,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,44,60,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,44,62,41,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,44,61,40,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,44,61,42,2,1
instance_0,0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,3,1
instance_0,0,0,0,0,0,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,2,0,0,0,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,1,0,0,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,0,1,0,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,0,0,1,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,5,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,7,0,0,0,5,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,1,5,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,4,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,6,1,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,0,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,2,6,9,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,1,6,8,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,1,6,10,11,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,1,6,9,12,8,0,1
instance_0,0,1,0,0,0,6,0,0,0,5,1,6,9,11,9,0,1
instance_0,0,1,0,0,0,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,3,0,0,0,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,1,0,0,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,1,0,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,1,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,14,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,1,0,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,1,7,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,6,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,8,2,10,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,9,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,11,14,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,10,13,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,10,15,18,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,10,14,17,12,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,10,14,18,11,0,1
instance_0,0,2,0,0,0,15,0,0,0,7,2,10,14,18,13,0,1
instance_0,0,1,0,0,0,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,3,0,0,0,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,1,0,0,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,0,1,0,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,0,0,1,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,8,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,1,6,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,5,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,7,2,8,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,1,8,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,7,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,9,11,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,10,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,12,13,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,11,12,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,11,14,9,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,11,13,8,0,1
instance_0,0,2,0,0,0,9,0,0,0,6,2,8,11,13,10,0,1
instance_0,0,1,0,0,0,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,3,0,0,0,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,2,1,0,0,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,2,0,1,0,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,2,0,0,1,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,17,0,0,0,7,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,1,0,7,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,1,7,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,6,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,8,2,11,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,10,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,12,15,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,11,14,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,11,16,18,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,11,15,17,13,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,11,15,18,12,0,1
instance_0,0,2,0,0,0,16,0,0,0,7,2,11,15,18,14,0,1
instance_0,0,2,0,1,0,27,0,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,1,1,0,27,0,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,2,0,27,0,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,26,0,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,28,0,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,27,1,0,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,1,0,11,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,12,3,16,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,2,16,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,15,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,17,21,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,20,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,22,27,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,26,19,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,27,18,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,27,20,1,1
instance_0,0,3,0,1,0,27,0,0,0,11,3,16,21,27,19,0,1
instance_0,0,2,0,1,0,22,0,0,0,9,3,14,18,24,16,1,1
instance_0,0,3,1,1,0,22,0,0,0,9,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,21,0,0,0,9,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,23,0,0,0,9,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,1,0,0,9,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,1,0,9,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,8,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,10,3,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,2,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,4,14,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,13,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,15,18,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,17,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,19,24,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,25,16,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,24,15,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,24,17,1,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,24,16,0,1
instance_0,0,3,0,1,0,22,0,0,0,9,3,14,18,24,16,2,1
instance_0,0,1,0,0,0,12,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,3,0,0,0,12,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,2,1,0,0,12,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,2,0,1,0,12,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,2,0,0,1,12,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,2,0,0,0,13,0,0,0,6,2,9,13,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,1,6,2,9,13,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,5,2,9,13,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,1,9,13,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,8,13,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,9,12,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,9,14,16,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,9,13,17,11,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,9,13,16,10,0,1
instance_0,0,2,0,0,0,12,0,0,0,6,2,9,13,16,12,0,1
instance_0,0,3,1,1,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,5,1,1,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,0,1,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,2,1,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,0,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,2,0,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,1,1,32,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,33,0,0,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,1,1,12,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,0,12,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,11,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,13,4,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,5,18,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,17,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,19,24,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,18,25,31,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,18,24,30,21,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,18,24,31,20,1,1
instance_0,0,4,1,1,0,32,0,0,1,12,4,18,24,31,22,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,2,0,24,0,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,23,0,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,25,0,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,1,0,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,1,0,10,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,9,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,11,3,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,2,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,4,15,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,16,19,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,18,25,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,19,24,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,19,26,17,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,19,25,16,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,19,25,18,1,1
instance_0,0,3,0,1,0,24,0,0,0,10,3,15,19,25,17,0,1
