Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC_standard_unfair
instance_0,5,4,22,8,3,7,2,2,0,55,22,56,23,1
instance_0,5,4,22,8,3,7,2,2,0,55,22,55,20,1
instance_0,5,4,22,8,3,7,2,2,0,55,22,55,24,1
instance_0,5,4,22,8,3,6,5,2,0,55,22,55,22,1
instance_0,5,4,22,8,3,7,5,3,0,55,22,55,22,1
instance_0,5,4,22,8,3,7,5,2,0,54,22,55,22,1
instance_0,5,4,22,8,3,7,5,2,0,56,22,55,22,1
instance_0,5,4,22,8,3,7,5,2,0,55,23,55,22,1
instance_0,5,4,22,8,3,7,5,2,0,55,22,54,22,1
instance_0,5,4,22,8,3,7,5,2,0,55,22,56,22,1
instance_0,5,4,22,8,3,7,5,2,0,55,22,55,21,1
instance_0,5,4,22,8,3,7,5,2,0,55,22,55,23,1
instance_0,5,4,22,8,3,7,4,4,0,55,22,55,22,1
instance_0,5,4,22,8,3,7,4,3,0,54,22,55,22,1
instance_0,5,4,22,8,3,7,4,3,0,56,22,55,22,1
instance_0,5,4,22,8,3,7,4,3,0,55,23,55,22,1
instance_0,5,4,22,8,3,7,4,3,0,55,22,54,22,1
instance_0,5,4,22,8,3,7,4,3,0,55,22,56,22,1
instance_0,5,4,22,8,3,7,4,3,0,55,22,55,21,1
instance_0,5,4,22,8,3,7,4,3,0,55,22,55,23,1
instance_0,5,4,22,8,3,7,4,2,0,53,22,55,22,1
instance_0,5,4,22,8,3,7,4,2,0,54,23,55,22,1
instance_0,5,4,22,8,3,7,4,2,0,54,22,54,22,1
instance_0,5,4,22,8,3,7,4,2,0,54,22,56,22,1
instance_0,5,4,22,8,3,7,4,2,0,54,22,55,21,1
instance_0,5,4,22,8,3,7,4,2,0,54,22,55,23,1
instance_0,5,4,22,8,3,7,4,2,0,57,22,55,22,1
instance_0,5,4,22,8,3,7,4,2,0,56,23,55,22,1
instance_0,5,4,22,8,3,7,4,2,0,56,22,54,22,1
instance_0,5,4,22,8,3,7,4,2,0,56,22,55,21,1
instance_0,5,4,22,8,3,7,4,2,0,56,22,55,23,1
instance_0,5,4,22,8,3,7,4,2,0,55,23,54,22,1
instance_0,5,4,22,8,3,7,4,2,0,55,23,56,22,1
instance_0,5,4,22,8,3,7,4,2,0,55,23,55,21,1
instance_0,5,4,22,8,3,7,4,2,0,55,23,55,23,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,53,22,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,54,21,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,54,23,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,57,22,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,56,21,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,56,23,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,55,20,1
instance_0,5,4,22,8,3,7,4,2,0,55,22,55,24,1
instance_0,5,4,22,8,3,7,3,4,0,54,22,55,22,1
instance_0,5,4,22,8,3,7,3,4,0,56,22,55,22,1
instance_0,5,4,22,8,3,7,3,4,0,55,23,55,22,1
instance_0,5,4,22,8,3,7,3,4,0,55,22,54,22,1
instance_0,5,4,22,8,3,7,3,4,0,55,22,56,22,1
instance_0,5,4,22,8,3,7,3,4,0,55,22,55,21,1
instance_0,5,4,22,8,3,7,3,4,0,55,22,55,23,1
instance_0,5,4,22,8,3,7,3,3,0,53,22,55,22,1
instance_0,5,4,22,8,3,7,3,3,0,54,23,55,22,1
instance_0,5,4,22,8,3,7,3,3,0,54,22,54,22,1
instance_0,5,4,22,8,3,7,3,3,0,54,22,56,22,1
instance_0,5,4,22,8,3,7,3,3,0,54,22,55,21,1
instance_0,5,4,22,8,3,7,3,3,0,54,22,55,23,1
instance_0,5,4,22,8,3,7,3,3,0,57,22,55,22,1
instance_0,5,4,22,8,3,7,3,3,0,56,23,55,22,1
instance_0,5,4,22,8,3,7,3,3,0,56,22,54,22,1
instance_0,5,4,22,8,3,7,3,3,0,56,22,55,21,1
instance_0,5,4,22,8,3,7,3,3,0,56,22,55,23,1
instance_0,5,4,22,8,3,7,3,3,0,55,23,54,22,1
instance_0,5,4,22,8,3,7,3,3,0,55,23,56,22,1
instance_0,5,4,22,8,3,7,3,3,0,55,23,55,21,1
instance_0,5,4,22,8,3,7,3,3,0,55,23,55,23,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,53,22,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,54,21,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,54,23,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,57,22,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,56,21,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,56,23,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,55,20,1
instance_0,5,4,22,8,3,7,3,3,0,55,22,55,24,1
instance_0,5,4,22,8,3,7,3,2,0,52,22,55,22,1
instance_0,5,4,22,8,3,7,3,2,0,53,23,55,22,1
instance_0,5,4,22,8,3,7,3,2,0,53,22,54,22,1
instance_0,5,4,22,8,3,7,3,2,0,53,22,56,22,1
instance_0,5,4,22,8,3,7,3,2,0,53,22,55,21,1
instance_0,5,4,22,8,3,7,3,2,0,53,22,55,23,1
instance_0,5,4,22,8,3,7,3,2,0,54,23,54,22,1
instance_0,5,4,22,8,3,7,3,2,0,54,23,56,22,1
instance_0,5,4,22,8,3,7,3,2,0,54,23,55,21,1
instance_0,5,4,22,8,3,7,3,2,0,54,23,55,23,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,53,22,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,54,21,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,54,23,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,57,22,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,56,21,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,56,23,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,55,20,1
instance_0,5,4,22,8,3,7,3,2,0,54,22,55,24,1
instance_0,5,4,22,8,3,7,3,2,0,58,22,55,22,1
instance_0,5,4,22,8,3,7,3,2,0,57,23,55,22,1
instance_0,5,4,22,8,3,7,3,2,0,57,22,54,22,1
instance_0,5,4,22,8,3,7,3,2,0,57,22,55,21,1
instance_0,5,4,22,8,3,7,3,2,0,57,22,55,23,1
instance_0,5,4,22,8,3,7,3,2,0,56,23,54,22,1
instance_0,5,4,22,8,3,7,3,2,0,56,23,55,21,1
instance_0,5,4,22,8,3,7,3,2,0,56,23,55,23,1
instance_0,5,4,22,8,3,7,3,2,0,56,22,53,22,1
instance_0,5,4,22,8,3,7,3,2,0,56,22,54,21,1
instance_0,5,4,22,8,3,7,3,2,0,56,22,54,23,1
instance_0,5,4,22,8,3,7,3,2,0,56,22,55,20,1
instance_0,5,4,22,8,3,7,3,2,0,56,22,55,24,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,53,22,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,54,21,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,54,23,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,57,22,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,56,21,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,56,23,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,55,20,1
instance_0,5,4,22,8,3,7,3,2,0,55,23,55,24,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,52,22,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,53,21,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,53,23,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,54,20,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,54,24,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,58,22,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,57,21,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,57,23,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,56,20,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,56,24,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,55,19,1
instance_0,5,4,22,8,3,7,3,2,0,55,22,55,25,1
instance_0,1,3,6,2,1,2,0,0,0,15,6,15,6,1
instance_0,1,2,5,2,1,2,0,0,0,15,6,15,6,1
instance_0,1,2,7,2,1,2,0,0,0,15,6,15,6,1
instance_0,1,2,6,1,1,2,0,0,0,15,6,15,6,1
instance_0,1,2,6,3,1,2,0,0,0,15,6,15,6,1
instance_0,1,2,6,2,2,2,0,0,0,15,6,15,6,1
instance_0,1,2,6,2,1,1,0,0,0,15,6,15,6,1
instance_0,1,2,6,2,1,2,0,0,0,14,6,15,6,1
instance_0,1,2,6,2,1,2,0,0,0,15,5,15,6,1
instance_0,1,2,6,2,1,2,0,0,0,15,7,15,6,1
instance_0,1,2,6,2,1,2,0,0,0,15,6,14,6,1
instance_0,1,2,6,2,1,2,0,0,0,15,6,15,5,1
instance_0,1,2,6,2,1,2,0,0,0,15,6,15,7,1
instance_0,1,1,4,2,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,5,1,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,5,3,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,5,2,2,2,0,0,0,15,6,15,6,1
instance_0,1,1,5,2,1,1,0,0,0,15,6,15,6,1
instance_0,1,1,5,2,1,2,0,0,0,14,6,15,6,1
instance_0,1,1,5,2,1,2,0,0,0,15,5,15,6,1
instance_0,1,1,5,2,1,2,0,0,0,15,7,15,6,1
instance_0,1,1,5,2,1,2,0,0,0,15,6,14,6,1
instance_0,1,1,5,2,1,2,0,0,0,15,6,15,5,1
instance_0,1,1,5,2,1,2,0,0,0,15,6,15,7,1
instance_0,1,1,8,2,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,7,1,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,7,3,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,7,2,2,2,0,0,0,15,6,15,6,1
instance_0,1,1,7,2,1,1,0,0,0,15,6,15,6,1
instance_0,1,1,7,2,1,2,0,0,0,14,6,15,6,1
instance_0,1,1,7,2,1,2,0,0,0,15,5,15,6,1
instance_0,1,1,7,2,1,2,0,0,0,15,7,15,6,1
instance_0,1,1,7,2,1,2,0,0,0,15,6,14,6,1
instance_0,1,1,7,2,1,2,0,0,0,15,6,15,5,1
instance_0,1,1,7,2,1,2,0,0,0,15,6,15,7,1
instance_0,1,1,6,1,2,2,0,0,0,15,6,15,6,1
instance_0,1,1,6,1,1,1,0,0,0,15,6,15,6,1
instance_0,1,1,6,1,1,2,0,0,0,14,6,15,6,1
instance_0,1,1,6,1,1,2,0,0,0,15,5,15,6,1
instance_0,1,1,6,1,1,2,0,0,0,15,7,15,6,1
instance_0,1,1,6,1,1,2,0,0,0,15,6,14,6,1
instance_0,1,1,6,1,1,2,0,0,0,15,6,15,5,1
instance_0,1,1,6,1,1,2,0,0,0,15,6,15,7,1
instance_0,1,1,6,4,1,2,0,0,0,15,6,15,6,1
instance_0,1,1,6,3,2,2,0,0,0,15,6,15,6,1
instance_0,1,1,6,3,1,1,0,0,0,15,6,15,6,1
instance_0,1,1,6,3,1,2,0,0,0,14,6,15,6,1
instance_0,1,1,6,3,1,2,0,0,0,15,5,15,6,1
instance_0,1,1,6,3,1,2,0,0,0,15,7,15,6,1
instance_0,1,1,6,3,1,2,0,0,0,15,6,14,6,1
instance_0,1,1,6,3,1,2,0,0,0,15,6,15,5,1
instance_0,1,1,6,3,1,2,0,0,0,15,6,15,7,1
instance_0,1,1,6,2,2,1,0,0,0,15,6,15,6,1
instance_0,1,1,6,2,2,2,0,0,0,14,6,15,6,1
instance_0,1,1,6,2,2,2,0,0,0,15,5,15,6,1
instance_0,1,1,6,2,2,2,0,0,0,15,7,15,6,1
instance_0,1,1,6,2,2,2,0,0,0,15,6,14,6,1
instance_0,1,1,6,2,2,2,0,0,0,15,6,15,5,1
instance_0,1,1,6,2,2,2,0,0,0,15,6,15,7,1
instance_0,1,1,6,2,1,0,0,0,0,15,6,15,6,1
instance_0,1,1,6,2,1,1,0,0,0,14,6,15,6,1
instance_0,1,1,6,2,1,1,0,0,0,15,5,15,6,1
instance_0,1,1,6,2,1,1,0,0,0,15,7,15,6,1
instance_0,1,1,6,2,1,1,0,0,0,15,6,14,6,1
instance_0,1,1,6,2,1,1,0,0,0,15,6,15,5,1
instance_0,1,1,6,2,1,1,0,0,0,15,6,15,7,1
instance_0,1,1,6,2,1,2,0,0,0,13,6,15,6,1
instance_0,1,1,6,2,1,2,0,0,0,14,5,15,6,1
instance_0,1,1,6,2,1,2,0,0,0,14,7,15,6,1
instance_0,1,1,6,2,1,2,0,0,0,14,6,14,6,1
instance_0,1,1,6,2,1,2,0,0,0,14,6,15,5,1
instance_0,1,1,6,2,1,2,0,0,0,14,6,15,7,1
instance_0,1,1,6,2,1,2,0,0,0,15,4,15,6,1
instance_0,1,1,6,2,1,2,0,0,0,15,5,14,6,1
instance_0,1,1,6,2,1,2,0,0,0,15,5,15,5,1
instance_0,1,1,6,2,1,2,0,0,0,15,5,15,7,1
instance_0,1,1,6,2,1,2,0,0,0,15,8,15,6,1
instance_0,1,1,6,2,1,2,0,0,0,15,7,14,6,1
instance_0,1,1,6,2,1,2,0,0,0,15,7,15,5,1
instance_0,1,1,6,2,1,2,0,0,0,15,7,15,7,1
instance_0,1,1,6,2,1,2,0,0,0,15,6,13,6,1
instance_0,1,1,6,2,1,2,0,0,0,15,6,14,5,1
instance_0,1,1,6,2,1,2,0,0,0,15,6,14,7,1
instance_0,1,1,6,2,1,2,0,0,0,15,6,15,4,1
instance_0,1,1,6,2,1,2,0,0,0,15,6,15,8,1
instance_0,2,4,6,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,3,5,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,3,7,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,3,6,1,1,2,0,0,0,15,6,15,6,1
instance_0,2,3,6,3,1,2,0,0,0,15,6,15,6,1
instance_0,2,3,6,2,2,2,0,0,0,15,6,15,6,1
instance_0,2,3,6,2,1,1,0,0,0,15,6,15,6,1
instance_0,2,3,6,2,1,2,0,0,0,14,6,15,6,1
instance_0,2,3,6,2,1,2,0,0,0,15,5,15,6,1
instance_0,2,3,6,2,1,2,0,0,0,15,7,15,6,1
instance_0,2,3,6,2,1,2,0,0,0,15,6,14,6,1
instance_0,2,3,6,2,1,2,0,0,0,15,6,15,5,1
instance_0,2,3,6,2,1,2,0,0,0,15,6,15,7,1
instance_0,2,2,4,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,5,1,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,5,3,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,5,2,2,2,0,0,0,15,6,15,6,1
instance_0,2,2,5,2,1,1,0,0,0,15,6,15,6,1
instance_0,2,2,5,2,1,2,0,0,0,14,6,15,6,1
instance_0,2,2,5,2,1,2,0,0,0,15,5,15,6,1
instance_0,2,2,5,2,1,2,0,0,0,15,7,15,6,1
instance_0,2,2,5,2,1,2,0,0,0,15,6,14,6,1
instance_0,2,2,5,2,1,2,0,0,0,15,6,15,5,1
instance_0,2,2,5,2,1,2,0,0,0,15,6,15,7,1
instance_0,3,2,7,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,8,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,7,1,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,7,3,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,7,2,2,2,0,0,0,15,6,15,6,1
instance_0,2,2,7,2,1,1,0,0,0,15,6,15,6,1
instance_0,2,2,7,2,1,2,0,0,0,14,6,15,6,1
instance_0,2,2,7,2,1,2,0,0,0,15,5,15,6,1
instance_0,2,2,7,2,1,2,0,0,0,15,7,15,6,1
instance_0,2,2,7,2,1,2,0,0,0,15,6,14,6,1
instance_0,2,2,7,2,1,2,0,0,0,15,6,15,5,1
instance_0,2,2,7,2,1,2,0,0,0,15,6,15,7,1
instance_0,2,2,6,1,2,2,0,0,0,15,6,15,6,1
instance_0,2,2,6,1,1,1,0,0,0,15,6,15,6,1
instance_0,2,2,6,1,1,2,0,0,0,14,6,15,6,1
instance_0,2,2,6,1,1,2,0,0,0,15,5,15,6,1
instance_0,2,2,6,1,1,2,0,0,0,15,7,15,6,1
instance_0,2,2,6,1,1,2,0,0,0,15,6,14,6,1
instance_0,2,2,6,1,1,2,0,0,0,15,6,15,5,1
instance_0,2,2,6,1,1,2,0,0,0,15,6,15,7,1
instance_0,2,2,6,4,1,2,0,0,0,15,6,15,6,1
instance_0,2,2,6,3,2,2,0,0,0,15,6,15,6,1
instance_0,2,2,6,3,1,1,0,0,0,15,6,15,6,1
instance_0,2,2,6,3,1,2,0,0,0,14,6,15,6,1
instance_0,2,2,6,3,1,2,0,0,0,15,5,15,6,1
instance_0,2,2,6,3,1,2,0,0,0,15,7,15,6,1
instance_0,2,2,6,3,1,2,0,0,0,15,6,14,6,1
instance_0,2,2,6,3,1,2,0,0,0,15,6,15,5,1
instance_0,2,2,6,3,1,2,0,0,0,15,6,15,7,1
instance_0,2,2,6,2,2,1,0,0,0,15,6,15,6,1
instance_0,2,2,6,2,2,2,0,0,0,14,6,15,6,1
instance_0,2,2,6,2,2,2,0,0,0,15,5,15,6,1
instance_0,2,2,6,2,2,2,0,0,0,15,7,15,6,1
instance_0,2,2,6,2,2,2,0,0,0,15,6,14,6,1
instance_0,2,2,6,2,2,2,0,0,0,15,6,15,5,1
instance_0,2,2,6,2,2,2,0,0,0,15,6,15,7,1
instance_0,2,2,6,2,1,0,0,0,0,15,6,15,6,1
instance_0,2,2,6,2,1,1,0,0,0,14,6,15,6,1
instance_0,2,2,6,2,1,1,0,0,0,15,5,15,6,1
instance_0,2,2,6,2,1,1,0,0,0,15,7,15,6,1
instance_0,2,2,6,2,1,1,0,0,0,15,6,14,6,1
instance_0,2,2,6,2,1,1,0,0,0,15,6,15,5,1
instance_0,2,2,6,2,1,1,0,0,0,15,6,15,7,1
instance_0,2,2,6,2,1,2,0,0,0,13,6,15,6,1
instance_0,2,2,6,2,1,2,0,0,0,14,5,15,6,1
instance_0,2,2,6,2,1,2,0,0,0,14,7,15,6,1
instance_0,2,2,6,2,1,2,0,0,0,14,6,14,6,1
instance_0,2,2,6,2,1,2,0,0,0,14,6,15,5,1
instance_0,2,2,6,2,1,2,0,0,0,14,6,15,7,1
instance_0,2,2,6,2,1,2,0,0,0,15,4,15,6,1
instance_0,2,2,6,2,1,2,0,0,0,15,5,14,6,1
instance_0,2,2,6,2,1,2,0,0,0,15,5,15,5,1
instance_0,2,2,6,2,1,2,0,0,0,15,5,15,7,1
instance_0,2,2,6,2,1,2,0,0,0,15,8,15,6,1
instance_0,2,2,6,2,1,2,0,0,0,15,7,14,6,1
instance_0,2,2,6,2,1,2,0,0,0,15,7,15,5,1
instance_0,2,2,6,2,1,2,0,0,0,15,7,15,7,1
instance_0,2,2,6,2,1,2,0,0,0,15,6,13,6,1
instance_0,2,2,6,2,1,2,0,0,0,15,6,14,5,1
instance_0,2,2,6,2,1,2,0,0,0,15,6,14,7,1
instance_0,2,2,6,2,1,2,0,0,0,15,6,15,4,1
instance_0,2,2,6,2,1,2,0,0,0,15,6,15,8,1
instance_0,2,1,3,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,4,1,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,4,3,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,4,2,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,4,2,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,4,2,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,4,2,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,4,2,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,4,2,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,4,2,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,4,2,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,5,1,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,5,1,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,5,1,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,5,1,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,5,1,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,5,1,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,5,1,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,5,1,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,5,4,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,5,3,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,5,3,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,5,3,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,5,3,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,5,3,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,5,3,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,5,3,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,5,3,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,5,2,2,1,0,0,0,15,6,15,6,1
instance_0,2,1,5,2,2,2,0,0,0,14,6,15,6,1
instance_0,2,1,5,2,2,2,0,0,0,15,5,15,6,1
instance_0,2,1,5,2,2,2,0,0,0,15,7,15,6,1
instance_0,2,1,5,2,2,2,0,0,0,15,6,14,6,1
instance_0,2,1,5,2,2,2,0,0,0,15,6,15,5,1
instance_0,2,1,5,2,2,2,0,0,0,15,6,15,7,1
instance_0,2,1,5,2,1,0,0,0,0,15,6,15,6,1
instance_0,2,1,5,2,1,1,0,0,0,14,6,15,6,1
instance_0,2,1,5,2,1,1,0,0,0,15,5,15,6,1
instance_0,2,1,5,2,1,1,0,0,0,15,7,15,6,1
instance_0,2,1,5,2,1,1,0,0,0,15,6,14,6,1
instance_0,2,1,5,2,1,1,0,0,0,15,6,15,5,1
instance_0,2,1,5,2,1,1,0,0,0,15,6,15,7,1
instance_0,2,1,5,2,1,2,0,0,0,13,6,15,6,1
instance_0,2,1,5,2,1,2,0,0,0,14,7,15,6,1
instance_0,2,1,5,2,1,2,0,0,0,14,6,15,7,1
instance_0,2,1,5,2,1,2,0,0,0,15,4,15,6,1
instance_0,2,1,5,2,1,2,0,0,0,15,5,15,7,1
instance_0,2,1,5,2,1,2,0,0,0,15,8,15,6,1
instance_0,2,1,5,2,1,2,0,0,0,15,7,14,6,1
instance_0,2,1,5,2,1,2,0,0,0,15,7,15,5,1
instance_0,2,1,5,2,1,2,0,0,0,15,7,15,7,1
instance_0,2,1,5,2,1,2,0,0,0,15,6,13,6,1
instance_0,2,1,5,2,1,2,0,0,0,15,6,14,7,1
instance_0,2,1,5,2,1,2,0,0,0,15,6,15,4,1
instance_0,2,1,5,2,1,2,0,0,0,15,6,15,8,1
instance_0,4,1,7,2,1,2,0,0,0,15,6,15,6,1
instance_0,3,1,8,2,1,2,0,0,0,15,6,15,6,1
instance_0,3,1,7,1,1,2,0,0,0,15,6,15,6,1
instance_0,3,1,7,3,1,2,0,0,0,15,6,15,6,1
instance_0,3,1,7,2,2,2,0,0,0,15,6,15,6,1
instance_0,3,1,7,2,1,1,0,0,0,15,6,15,6,1
instance_0,3,1,7,2,1,2,0,0,0,14,6,15,6,1
instance_0,3,1,7,2,1,2,0,0,0,15,5,15,6,1
instance_0,3,1,7,2,1,2,0,0,0,15,7,15,6,1
instance_0,3,1,7,2,1,2,0,0,0,15,6,14,6,1
instance_0,3,1,7,2,1,2,0,0,0,15,6,15,5,1
instance_0,3,1,7,2,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,9,2,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,8,1,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,8,3,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,8,2,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,8,2,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,8,2,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,8,2,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,8,2,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,8,2,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,8,2,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,8,2,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,7,1,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,7,1,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,7,1,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,7,1,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,7,1,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,7,1,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,7,1,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,7,1,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,7,4,1,2,0,0,0,15,6,15,6,1
instance_0,2,1,7,3,2,2,0,0,0,15,6,15,6,1
instance_0,2,1,7,3,1,1,0,0,0,15,6,15,6,1
instance_0,2,1,7,3,1,2,0,0,0,14,6,15,6,1
instance_0,2,1,7,3,1,2,0,0,0,15,5,15,6,1
instance_0,2,1,7,3,1,2,0,0,0,15,7,15,6,1
instance_0,2,1,7,3,1,2,0,0,0,15,6,14,6,1
instance_0,2,1,7,3,1,2,0,0,0,15,6,15,5,1
instance_0,2,1,7,3,1,2,0,0,0,15,6,15,7,1
instance_0,2,1,7,2,2,1,0,0,0,15,6,15,6,1
instance_0,2,1,7,2,2,2,0,0,0,14,6,15,6,1
instance_0,2,1,7,2,2,2,0,0,0,15,5,15,6,1
instance_0,2,1,7,2,2,2,0,0,0,15,7,15,6,1
instance_0,2,1,7,2,2,2,0,0,0,15,6,14,6,1
instance_0,2,1,7,2,2,2,0,0,0,15,6,15,5,1
instance_0,2,1,7,2,2,2,0,0,0,15,6,15,7,1
instance_0,2,1,7,2,1,0,0,0,0,15,6,15,6,1
instance_0,2,1,7,2,1,1,0,0,0,14,6,15,6,1
instance_0,2,1,7,2,1,1,0,0,0,15,5,15,6,1
instance_0,2,1,7,2,1,1,0,0,0,15,7,15,6,1
instance_0,2,1,7,2,1,1,0,0,0,15,6,14,6,1
instance_0,2,1,7,2,1,1,0,0,0,15,6,15,5,1
instance_0,2,1,7,2,1,1,0,0,0,15,6,15,7,1
instance_0,2,1,7,2,1,2,0,0,0,13,6,15,6,1
instance_0,2,1,7,2,1,2,0,0,0,14,5,15,6,1
instance_0,2,1,7,2,1,2,0,0,0,14,7,15,6,1
instance_0,2,1,7,2,1,2,0,0,0,14,6,14,6,1
instance_0,2,1,7,2,1,2,0,0,0,14,6,15,5,1
instance_0,2,1,7,2,1,2,0,0,0,14,6,15,7,1
instance_0,2,1,7,2,1,2,0,0,0,15,4,15,6,1
instance_0,2,1,7,2,1,2,0,0,0,15,5,14,6,1
instance_0,2,1,7,2,1,2,0,0,0,15,5,15,5,1
instance_0,2,1,7,2,1,2,0,0,0,15,5,15,7,1
instance_0,2,1,7,2,1,2,0,0,0,15,8,15,6,1
instance_0,2,1,7,2,1,2,0,0,0,15,7,14,6,1
instance_0,2,1,7,2,1,2,0,0,0,15,7,15,5,1
instance_0,2,1,7,2,1,2,0,0,0,15,7,15,7,1
instance_0,2,1,7,2,1,2,0,0,0,15,6,13,6,1
instance_0,2,1,7,2,1,2,0,0,0,15,6,14,5,1
