Instances,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_age,algo_MLPC
instance_0,4,22,9,3,7,3,3,57,22,57,22,7,1
instance_0,4,22,9,3,7,3,2,58,22,57,22,7,1
instance_0,4,22,9,3,7,3,2,57,21,57,22,7,1
instance_0,4,22,9,3,7,3,2,57,23,57,22,7,1
instance_0,4,22,9,3,7,3,2,57,22,58,22,7,1
instance_0,4,22,9,3,7,3,2,57,22,57,21,7,1
instance_0,4,22,9,3,7,3,2,57,22,57,23,7,1
instance_0,2,22,9,3,7,3,2,57,22,57,22,6,1
instance_0,3,21,9,3,7,3,2,57,22,57,22,6,1
instance_0,3,23,9,3,7,3,2,57,22,57,22,6,1
instance_0,3,22,8,3,7,3,2,57,22,57,22,6,1
instance_0,3,22,10,3,7,3,2,57,22,57,22,6,1
instance_0,3,22,9,2,7,3,2,57,22,57,22,6,1
instance_0,3,22,9,4,7,3,2,57,22,57,22,6,1
instance_0,3,22,9,3,6,3,2,57,22,57,22,6,0
instance_0,3,22,9,3,8,3,2,57,22,57,22,6,0
instance_0,3,22,9,3,7,2,2,57,22,57,22,6,0
instance_0,3,22,9,3,7,4,2,57,22,57,22,6,1
instance_0,3,22,9,3,7,3,1,57,22,57,22,6,0
instance_0,3,22,9,3,7,3,3,57,22,57,22,6,1
instance_0,3,22,9,3,7,3,2,58,22,57,22,6,1
instance_0,3,22,9,3,7,3,2,57,21,57,22,6,1
instance_0,3,22,9,3,7,3,2,57,23,57,22,6,1
instance_0,3,22,9,3,7,3,2,57,22,58,22,6,1
instance_0,3,22,9,3,7,3,2,57,22,57,21,6,1
instance_0,3,22,9,3,7,3,2,57,22,57,23,6,1
instance_0,6,22,9,3,7,3,2,57,22,57,22,6,1
instance_0,5,21,9,3,7,3,2,57,22,57,22,6,1
instance_0,5,23,9,3,7,3,2,57,22,57,22,6,1
instance_0,5,22,8,3,7,3,2,57,22,57,22,6,1
instance_0,5,22,10,3,7,3,2,57,22,57,22,6,1
instance_0,5,22,9,2,7,3,2,57,22,57,22,6,1
instance_0,5,22,9,4,7,3,2,57,22,57,22,6,1
instance_0,5,22,9,3,6,3,2,57,22,57,22,6,1
instance_0,5,22,9,3,8,3,2,57,22,57,22,6,1
instance_0,5,22,9,3,7,2,2,57,22,57,22,6,0
instance_0,5,22,9,3,7,4,2,57,22,57,22,6,1
instance_0,5,22,9,3,7,3,1,57,22,57,22,6,0
instance_0,5,22,9,3,7,3,3,57,22,57,22,6,1
instance_0,5,22,9,3,7,3,2,58,22,57,22,6,1
instance_0,5,22,9,3,7,3,2,57,21,57,22,6,0
instance_0,5,22,9,3,7,3,2,57,23,57,22,6,1
instance_0,5,22,9,3,7,3,2,57,22,58,22,6,1
instance_0,5,22,9,3,7,3,2,57,22,57,21,6,1
instance_0,5,22,9,3,7,3,2,57,22,57,23,6,1
instance_0,4,20,9,3,7,3,2,57,22,57,22,6,1
instance_0,4,21,8,3,7,3,2,57,22,57,22,6,1
instance_0,4,21,10,3,7,3,2,57,22,57,22,6,1
instance_0,4,21,9,2,7,3,2,57,22,57,22,6,1
instance_0,4,21,9,4,7,3,2,57,22,57,22,6,1
instance_0,4,21,9,3,6,3,2,57,22,57,22,6,0
instance_0,4,21,9,3,8,3,2,57,22,57,22,6,0
instance_0,4,21,9,3,7,2,2,57,22,57,22,6,0
instance_0,4,21,9,3,7,4,2,57,22,57,22,6,1
instance_0,4,21,9,3,7,3,1,57,22,57,22,6,0
instance_0,4,21,9,3,7,3,3,57,22,57,22,6,1
instance_0,4,21,9,3,7,3,2,58,22,57,22,6,1
instance_0,4,21,9,3,7,3,2,57,21,57,22,6,1
instance_0,4,21,9,3,7,3,2,57,23,57,22,6,1
instance_0,4,21,9,3,7,3,2,57,22,58,22,6,1
instance_0,4,21,9,3,7,3,2,57,22,57,21,6,1
instance_0,4,21,9,3,7,3,2,57,22,57,23,6,1
instance_0,4,24,9,3,7,3,2,57,22,57,22,6,1
instance_0,4,23,8,3,7,3,2,57,22,57,22,6,1
instance_0,4,23,10,3,7,3,2,57,22,57,22,6,1
instance_0,4,23,9,2,7,3,2,57,22,57,22,6,1
instance_0,4,23,9,4,7,3,2,57,22,57,22,6,1
instance_0,4,23,9,3,6,3,2,57,22,57,22,6,0
instance_0,4,23,9,3,8,3,2,57,22,57,22,6,0
instance_0,4,23,9,3,7,2,2,57,22,57,22,6,0
instance_0,4,23,9,3,7,4,2,57,22,57,22,6,1
instance_0,4,23,9,3,7,3,1,57,22,57,22,6,0
instance_0,4,23,9,3,7,3,3,57,22,57,22,6,1
instance_0,4,23,9,3,7,3,2,58,22,57,22,6,1
instance_0,4,23,9,3,7,3,2,57,21,57,22,6,1
instance_0,4,23,9,3,7,3,2,57,23,57,22,6,1
instance_0,4,23,9,3,7,3,2,57,22,58,22,6,1
instance_0,4,23,9,3,7,3,2,57,22,57,21,6,1
instance_0,4,23,9,3,7,3,2,57,22,57,23,6,1
instance_0,4,22,7,3,7,3,2,57,22,57,22,6,1
instance_0,4,22,8,2,7,3,2,57,22,57,22,6,1
instance_0,4,22,8,4,7,3,2,57,22,57,22,6,1
instance_0,4,22,8,3,6,3,2,57,22,57,22,6,0
instance_0,4,22,8,3,8,3,2,57,22,57,22,6,0
instance_0,4,22,8,3,7,2,2,57,22,57,22,6,1
instance_0,4,22,8,3,7,4,2,57,22,57,22,6,1
instance_0,4,22,8,3,7,3,1,57,22,57,22,6,0
instance_0,4,22,8,3,7,3,3,57,22,57,22,6,1
instance_0,4,22,8,3,7,3,2,58,22,57,22,6,1
instance_0,4,22,8,3,7,3,2,57,21,57,22,6,1
instance_0,4,22,8,3,7,3,2,57,23,57,22,6,1
instance_0,4,22,8,3,7,3,2,57,22,58,22,6,1
instance_0,4,22,8,3,7,3,2,57,22,57,21,6,1
instance_0,4,22,8,3,7,3,2,57,22,57,23,6,1
instance_0,4,22,11,3,7,3,2,57,22,57,22,6,1
instance_0,4,22,10,2,7,3,2,57,22,57,22,6,1
instance_0,4,22,10,4,7,3,2,57,22,57,22,6,1
instance_0,4,22,10,3,6,3,2,57,22,57,22,6,0
instance_0,4,22,10,3,8,3,2,57,22,57,22,6,0
instance_0,4,22,10,3,7,2,2,57,22,57,22,6,0
instance_0,4,22,10,3,7,4,2,57,22,57,22,6,1
instance_0,4,22,10,3,7,3,1,57,22,57,22,6,0
instance_0,4,22,10,3,7,3,3,57,22,57,22,6,1
instance_0,4,22,10,3,7,3,2,58,22,57,22,6,1
instance_0,4,22,10,3,7,3,2,57,21,57,22,6,1
instance_0,4,22,10,3,7,3,2,57,23,57,22,6,1
instance_0,4,22,10,3,7,3,2,57,22,58,22,6,1
instance_0,4,22,10,3,7,3,2,57,22,57,21,6,1
instance_0,4,22,10,3,7,3,2,57,22,57,23,6,1
instance_0,4,22,9,1,7,3,2,57,22,57,22,6,1
instance_0,4,22,9,2,6,3,2,57,22,57,22,6,1
instance_0,4,22,9,2,8,3,2,57,22,57,22,6,1
instance_0,4,22,9,2,7,2,2,57,22,57,22,6,1
instance_0,4,22,9,2,7,4,2,57,22,57,22,6,1
instance_0,4,22,9,2,7,3,1,57,22,57,22,6,0
instance_0,4,22,9,2,7,3,3,57,22,57,22,6,1
instance_0,4,22,9,2,7,3,2,58,22,57,22,6,1
instance_0,4,22,9,2,7,3,2,57,21,57,22,6,1
instance_0,4,22,9,2,7,3,2,57,23,57,22,6,1
instance_0,4,22,9,2,7,3,2,57,22,58,22,6,1
instance_0,4,22,9,2,7,3,2,57,22,57,21,6,1
instance_0,4,22,9,2,7,3,2,57,22,57,23,6,1
instance_0,4,22,9,5,7,3,2,57,22,57,22,6,1
instance_0,4,22,9,4,6,3,2,57,22,57,22,6,0
instance_0,4,22,9,4,7,2,2,57,22,57,22,6,0
instance_0,4,22,9,4,7,4,2,57,22,57,22,6,1
instance_0,4,22,9,4,7,3,1,57,22,57,22,6,0
instance_0,4,22,9,4,7,3,3,57,22,57,22,6,1
instance_0,4,22,9,4,7,3,2,58,22,57,22,6,1
instance_0,4,22,9,4,7,3,2,57,21,57,22,6,1
instance_0,4,22,9,4,7,3,2,57,23,57,22,6,1
instance_0,4,22,9,4,7,3,2,57,22,58,22,6,1
instance_0,4,22,9,4,7,3,2,57,22,57,21,6,1
instance_0,4,22,9,4,7,3,2,57,22,57,23,6,1
instance_0,4,22,9,3,6,4,2,57,22,57,22,6,0
instance_0,4,22,9,3,8,4,2,57,22,57,22,6,0
instance_0,4,22,9,3,7,5,2,57,22,57,22,6,0
instance_0,4,22,9,3,7,4,1,57,22,57,22,6,0
instance_0,4,22,9,3,7,4,3,57,22,57,22,6,1
instance_0,4,22,9,3,7,4,2,58,22,57,22,6,1
instance_0,4,22,9,3,7,4,2,57,21,57,22,6,1
instance_0,4,22,9,3,7,4,2,57,23,57,22,6,1
instance_0,4,22,9,3,7,4,2,57,22,58,22,6,1
instance_0,4,22,9,3,7,4,2,57,22,57,21,6,1
instance_0,4,22,9,3,7,4,2,57,22,57,23,6,1
instance_0,4,22,9,3,6,3,3,57,22,57,22,6,0
instance_0,4,22,9,3,8,3,3,57,22,57,22,6,0
instance_0,4,22,9,3,7,2,3,57,22,57,22,6,0
instance_0,4,22,9,3,7,3,4,57,22,57,22,6,1
instance_0,4,22,9,3,7,3,3,58,22,57,22,6,1
instance_0,4,22,9,3,7,3,3,57,21,57,22,6,1
instance_0,4,22,9,3,7,3,3,57,23,57,22,6,1
instance_0,4,22,9,3,7,3,3,57,22,58,22,6,1
instance_0,4,22,9,3,7,3,3,57,22,57,21,6,1
instance_0,4,22,9,3,7,3,3,57,22,57,23,6,1
instance_0,4,22,9,3,6,3,2,58,22,57,22,6,0
instance_0,4,22,9,3,8,3,2,58,22,57,22,6,0
instance_0,4,22,9,3,7,2,2,58,22,57,22,6,0
instance_0,4,22,9,3,7,3,1,58,22,57,22,6,0
instance_0,4,22,9,3,7,3,2,59,22,57,22,6,1
instance_0,4,22,9,3,7,3,2,58,21,57,22,6,1
instance_0,4,22,9,3,7,3,2,58,23,57,22,6,1
instance_0,4,22,9,3,7,3,2,58,22,58,22,6,1
instance_0,4,22,9,3,7,3,2,58,22,57,21,6,1
instance_0,4,22,9,3,7,3,2,58,22,57,23,6,1
instance_0,4,22,9,3,6,3,2,57,21,57,22,6,1
instance_0,4,22,9,3,8,3,2,57,21,57,22,6,1
instance_0,4,22,9,3,7,2,2,57,21,57,22,6,0
instance_0,4,22,9,3,7,3,1,57,21,57,22,6,0
instance_0,4,22,9,3,7,3,2,57,20,57,22,6,1
instance_0,4,22,9,3,7,3,2,57,21,58,22,6,1
instance_0,4,22,9,3,7,3,2,57,21,57,21,6,1
instance_0,4,22,9,3,7,3,2,57,21,57,23,6,1
instance_0,4,22,9,3,6,3,2,57,23,57,22,6,0
instance_0,4,22,9,3,8,3,2,57,23,57,22,6,0
instance_0,4,22,9,3,7,2,2,57,23,57,22,6,0
instance_0,4,22,9,3,7,3,1,57,23,57,22,6,0
instance_0,4,22,9,3,7,3,2,57,24,57,22,6,0
instance_0,4,22,9,3,7,3,2,57,23,58,22,6,1
instance_0,4,22,9,3,7,3,2,57,23,57,21,6,1
instance_0,4,22,9,3,7,3,2,57,23,57,23,6,1
instance_0,4,22,9,3,6,3,2,57,22,58,22,6,0
instance_0,4,22,9,3,8,3,2,57,22,58,22,6,0
instance_0,4,22,9,3,7,2,2,57,22,58,22,6,0
instance_0,4,22,9,3,7,3,1,57,22,58,22,6,0
instance_0,4,22,9,3,7,3,2,57,22,59,22,6,1
instance_0,4,22,9,3,7,3,2,57,22,58,21,6,1
instance_0,4,22,9,3,7,3,2,57,22,58,23,6,1
instance_0,4,22,9,3,6,3,2,57,22,57,21,6,0
instance_0,4,22,9,3,8,3,2,57,22,57,21,6,0
instance_0,4,22,9,3,7,2,2,57,22,57,21,6,0
instance_0,4,22,9,3,7,3,1,57,22,57,21,6,0
instance_0,4,22,9,3,7,3,2,57,22,57,20,6,1
instance_0,4,22,9,3,6,3,2,57,22,57,23,6,0
instance_0,4,22,9,3,8,3,2,57,22,57,23,6,0
instance_0,4,22,9,3,7,2,2,57,22,57,23,6,0
instance_0,4,22,9,3,7,3,1,57,22,57,23,6,0
instance_0,4,22,9,3,7,3,2,57,22,57,24,6,1
instance_0,6,33,13,5,11,2,2,49,19,49,19,6,1
instance_0,5,33,13,5,11,2,2,49,19,49,19,7,1
instance_0,7,33,13,5,11,2,2,49,19,49,19,7,1
instance_0,6,32,13,5,11,2,2,49,19,49,19,7,1
instance_0,6,34,13,5,11,2,2,49,19,49,19,7,1
instance_0,6,33,12,5,11,2,2,49,19,49,19,7,1
instance_0,6,33,14,5,11,2,2,49,19,49,19,7,1
instance_0,6,33,13,4,11,2,2,49,19,49,19,7,1
instance_0,6,33,13,6,11,2,2,49,19,49,19,7,1
instance_0,6,33,13,5,10,2,2,49,19,49,19,7,1
instance_0,6,33,13,5,12,2,2,49,19,49,19,7,1
instance_0,6,33,13,5,11,1,2,49,19,49,19,7,0
instance_0,6,33,13,5,11,3,2,49,19,49,19,7,0
instance_0,6,33,13,5,11,2,1,49,19,49,19,7,0
instance_0,6,33,13,5,11,2,3,49,19,49,19,7,1
instance_0,6,33,13,5,11,2,2,48,19,49,19,7,1
instance_0,6,33,13,5,11,2,2,50,19,49,19,7,1
instance_0,6,33,13,5,11,2,2,49,18,49,19,7,0
instance_0,6,33,13,5,11,2,2,49,20,49,19,7,0
instance_0,6,33,13,5,11,2,2,49,19,48,19,7,1
instance_0,6,33,13,5,11,2,2,49,19,50,19,7,1
instance_0,6,33,13,5,11,2,2,49,19,49,18,7,1
instance_0,6,33,13,5,11,2,2,49,19,49,20,7,1
instance_0,5,33,13,5,11,2,2,49,19,49,19,9,1
instance_0,7,33,13,5,11,2,2,49,19,49,19,9,1
instance_0,6,32,13,5,11,2,2,49,19,49,19,9,1
instance_0,6,34,13,5,11,2,2,49,19,49,19,9,1
instance_0,6,33,12,5,11,2,2,49,19,49,19,9,1
instance_0,6,33,14,5,11,2,2,49,19,49,19,9,1
instance_0,6,33,13,4,11,2,2,49,19,49,19,9,1
instance_0,6,33,13,6,11,2,2,49,19,49,19,9,1
instance_0,6,33,13,5,10,2,2,49,19,49,19,9,1
instance_0,6,33,13,5,12,2,2,49,19,49,19,9,1
instance_0,6,33,13,5,11,1,2,49,19,49,19,9,0
instance_0,6,33,13,5,11,3,2,49,19,49,19,9,0
instance_0,6,33,13,5,11,2,1,49,19,49,19,9,0
instance_0,6,33,13,5,11,2,3,49,19,49,19,9,1
instance_0,6,33,13,5,11,2,2,48,19,49,19,9,1
instance_0,6,33,13,5,11,2,2,50,19,49,19,9,1
instance_0,6,33,13,5,11,2,2,49,18,49,19,9,0
instance_0,6,33,13,5,11,2,2,49,20,49,19,9,0
instance_0,6,33,13,5,11,2,2,49,19,48,19,9,1
instance_0,6,33,13,5,11,2,2,49,19,50,19,9,1
instance_0,6,33,13,5,11,2,2,49,19,49,18,9,1
instance_0,6,33,13,5,11,2,2,49,19,49,20,9,1
instance_0,4,33,13,5,11,2,2,49,19,49,19,8,1
instance_0,5,32,13,5,11,2,2,49,19,49,19,8,1
instance_0,5,34,13,5,11,2,2,49,19,49,19,8,1
instance_0,5,33,12,5,11,2,2,49,19,49,19,8,1
instance_0,5,33,14,5,11,2,2,49,19,49,19,8,1
instance_0,5,33,13,4,11,2,2,49,19,49,19,8,1
instance_0,5,33,13,6,11,2,2,49,19,49,19,8,1
instance_0,5,33,13,5,10,2,2,49,19,49,19,8,1
instance_0,5,33,13,5,12,2,2,49,19,49,19,8,1
instance_0,5,33,13,5,11,1,2,49,19,49,19,8,0
instance_0,5,33,13,5,11,3,2,49,19,49,19,8,0
instance_0,5,33,13,5,11,2,1,49,19,49,19,8,0
instance_0,5,33,13,5,11,2,3,49,19,49,19,8,1
instance_0,5,33,13,5,11,2,2,48,19,49,19,8,1
instance_0,5,33,13,5,11,2,2,50,19,49,19,8,1
instance_0,5,33,13,5,11,2,2,49,18,49,19,8,0
instance_0,5,33,13,5,11,2,2,49,20,49,19,8,0
instance_0,5,33,13,5,11,2,2,49,19,48,19,8,1
instance_0,5,33,13,5,11,2,2,49,19,50,19,8,1
instance_0,5,33,13,5,11,2,2,49,19,49,18,8,1
instance_0,5,33,13,5,11,2,2,49,19,49,20,8,1
instance_0,7,32,13,5,11,2,2,49,19,49,19,8,1
instance_0,7,34,13,5,11,2,2,49,19,49,19,8,1
instance_0,7,33,12,5,11,2,2,49,19,49,19,8,1
instance_0,7,33,14,5,11,2,2,49,19,49,19,8,1
instance_0,7,33,13,4,11,2,2,49,19,49,19,8,1
instance_0,7,33,13,6,11,2,2,49,19,49,19,8,1
instance_0,7,33,13,5,10,2,2,49,19,49,19,8,1
instance_0,7,33,13,5,12,2,2,49,19,49,19,8,1
instance_0,7,33,13,5,11,1,2,49,19,49,19,8,0
instance_0,7,33,13,5,11,3,2,49,19,49,19,8,0
instance_0,7,33,13,5,11,2,1,49,19,49,19,8,0
instance_0,7,33,13,5,11,2,3,49,19,49,19,8,1
instance_0,7,33,13,5,11,2,2,48,19,49,19,8,1
instance_0,7,33,13,5,11,2,2,50,19,49,19,8,1
instance_0,7,33,13,5,11,2,2,49,18,49,19,8,0
instance_0,7,33,13,5,11,2,2,49,20,49,19,8,0
instance_0,7,33,13,5,11,2,2,49,19,48,19,8,1
instance_0,7,33,13,5,11,2,2,49,19,50,19,8,1
instance_0,7,33,13,5,11,2,2,49,19,49,18,8,1
instance_0,7,33,13,5,11,2,2,49,19,49,20,8,1
instance_0,6,31,13,5,11,2,2,49,19,49,19,8,1
instance_0,6,32,12,5,11,2,2,49,19,49,19,8,1
instance_0,6,32,14,5,11,2,2,49,19,49,19,8,1
instance_0,6,32,13,4,11,2,2,49,19,49,19,8,1
instance_0,6,32,13,6,11,2,2,49,19,49,19,8,1
instance_0,6,32,13,5,10,2,2,49,19,49,19,8,1
instance_0,6,32,13,5,12,2,2,49,19,49,19,8,1
instance_0,6,32,13,5,11,1,2,49,19,49,19,8,0
instance_0,6,32,13,5,11,3,2,49,19,49,19,8,0
instance_0,6,32,13,5,11,2,1,49,19,49,19,8,0
instance_0,6,32,13,5,11,2,3,49,19,49,19,8,1
instance_0,6,32,13,5,11,2,2,48,19,49,19,8,1
instance_0,6,32,13,5,11,2,2,50,19,49,19,8,1
instance_0,6,32,13,5,11,2,2,49,18,49,19,8,0
instance_0,6,32,13,5,11,2,2,49,20,49,19,8,0
instance_0,6,32,13,5,11,2,2,49,19,48,19,8,1
instance_0,6,32,13,5,11,2,2,49,19,50,19,8,1
instance_0,6,32,13,5,11,2,2,49,19,49,18,8,1
instance_0,6,32,13,5,11,2,2,49,19,49,20,8,1
instance_0,6,35,13,5,11,2,2,49,19,49,19,8,1
instance_0,6,34,12,5,11,2,2,49,19,49,19,8,1
instance_0,6,34,14,5,11,2,2,49,19,49,19,8,1
instance_0,6,34,13,4,11,2,2,49,19,49,19,8,1
instance_0,6,34,13,6,11,2,2,49,19,49,19,8,1
instance_0,6,34,13,5,10,2,2,49,19,49,19,8,1
instance_0,6,34,13,5,12,2,2,49,19,49,19,8,1
instance_0,6,34,13,5,11,1,2,49,19,49,19,8,0
instance_0,6,34,13,5,11,3,2,49,19,49,19,8,0
instance_0,6,34,13,5,11,2,1,49,19,49,19,8,0
instance_0,6,34,13,5,11,2,3,49,19,49,19,8,1
instance_0,6,34,13,5,11,2,2,48,19,49,19,8,1
instance_0,6,34,13,5,11,2,2,50,19,49,19,8,1
instance_0,6,34,13,5,11,2,2,49,18,49,19,8,0
instance_0,6,34,13,5,11,2,2,49,20,49,19,8,0
instance_0,6,34,13,5,11,2,2,49,19,48,19,8,1
instance_0,6,34,13,5,11,2,2,49,19,50,19,8,1
instance_0,6,34,13,5,11,2,2,49,19,49,18,8,1
instance_0,6,34,13,5,11,2,2,49,19,49,20,8,1
instance_0,6,33,11,5,11,2,2,49,19,49,19,8,1
instance_0,6,33,12,4,11,2,2,49,19,49,19,8,1
instance_0,6,33,12,6,11,2,2,49,19,49,19,8,1
instance_0,6,33,12,5,10,2,2,49,19,49,19,8,1
instance_0,6,33,12,5,12,2,2,49,19,49,19,8,1
instance_0,6,33,12,5,11,1,2,49,19,49,19,8,0
instance_0,6,33,12,5,11,3,2,49,19,49,19,8,0
instance_0,6,33,12,5,11,2,1,49,19,49,19,8,0
instance_0,6,33,12,5,11,2,3,49,19,49,19,8,1
instance_0,6,33,12,5,11,2,2,48,19,49,19,8,1
instance_0,6,33,12,5,11,2,2,50,19,49,19,8,1
instance_0,6,33,12,5,11,2,2,49,18,49,19,8,0
instance_0,6,33,12,5,11,2,2,49,20,49,19,8,0
instance_0,6,33,12,5,11,2,2,49,19,48,19,8,1
instance_0,6,33,12,5,11,2,2,49,19,50,19,8,1
instance_0,6,33,12,5,11,2,2,49,19,49,18,8,1
instance_0,6,33,12,5,11,2,2,49,19,49,20,8,1
instance_0,6,33,15,5,11,2,2,49,19,49,19,8,1
instance_0,6,33,14,4,11,2,2,49,19,49,19,8,1
instance_0,6,33,14,6,11,2,2,49,19,49,19,8,1
instance_0,6,33,14,5,10,2,2,49,19,49,19,8,1
instance_0,6,33,14,5,12,2,2,49,19,49,19,8,1
instance_0,6,33,14,5,11,1,2,49,19,49,19,8,0
instance_0,6,33,14,5,11,3,2,49,19,49,19,8,0
instance_0,6,33,14,5,11,2,1,49,19,49,19,8,0
instance_0,6,33,14,5,11,2,3,49,19,49,19,8,1
instance_0,6,33,14,5,11,2,2,48,19,49,19,8,1
instance_0,6,33,14,5,11,2,2,50,19,49,19,8,1
instance_0,6,33,14,5,11,2,2,49,18,49,19,8,0
instance_0,6,33,14,5,11,2,2,49,20,49,19,8,0
instance_0,6,33,14,5,11,2,2,49,19,48,19,8,1
instance_0,6,33,14,5,11,2,2,49,19,50,19,8,1
instance_0,6,33,14,5,11,2,2,49,19,49,18,8,1
instance_0,6,33,14,5,11,2,2,49,19,49,20,8,1
instance_0,6,33,13,3,11,2,2,49,19,49,19,8,1
instance_0,6,33,13,4,10,2,2,49,19,49,19,8,1
instance_0,6,33,13,4,12,2,2,49,19,49,19,8,1
instance_0,6,33,13,4,11,1,2,49,19,49,19,8,0
instance_0,6,33,13,4,11,3,2,49,19,49,19,8,0
instance_0,6,33,13,4,11,2,1,49,19,49,19,8,0
instance_0,6,33,13,4,11,2,3,49,19,49,19,8,1
instance_0,6,33,13,4,11,2,2,48,19,49,19,8,1
instance_0,6,33,13,4,11,2,2,50,19,49,19,8,1
instance_0,6,33,13,4,11,2,2,49,18,49,19,8,0
instance_0,6,33,13,4,11,2,2,49,20,49,19,8,0
instance_0,6,33,13,4,11,2,2,49,19,48,19,8,1
instance_0,6,33,13,4,11,2,2,49,19,50,19,8,1
instance_0,6,33,13,4,11,2,2,49,19,49,18,8,1
instance_0,6,33,13,4,11,2,2,49,19,49,20,8,1
instance_0,6,33,13,6,10,2,2,49,19,49,19,8,1
instance_0,6,33,13,6,12,2,2,49,19,49,19,8,1
instance_0,6,33,13,6,11,1,2,49,19,49,19,8,0
instance_0,6,33,13,6,11,3,2,49,19,49,19,8,0
instance_0,6,33,13,6,11,2,1,49,19,49,19,8,0
instance_0,6,33,13,6,11,2,3,49,19,49,19,8,1
instance_0,6,33,13,6,11,2,2,48,19,49,19,8,1
instance_0,6,33,13,6,11,2,2,50,19,49,19,8,1
instance_0,6,33,13,6,11,2,2,49,18,49,19,8,0
instance_0,6,33,13,6,11,2,2,49,20,49,19,8,0
instance_0,6,33,13,6,11,2,2,49,19,48,19,8,1
instance_0,6,33,13,6,11,2,2,49,19,50,19,8,1
instance_0,6,33,13,6,11,2,2,49,19,49,18,8,1
instance_0,6,33,13,6,11,2,2,49,19,49,20,8,1
instance_0,6,33,13,5,9,2,2,49,19,49,19,8,1
instance_0,6,33,13,5,10,1,2,49,19,49,19,8,0
instance_0,6,33,13,5,10,3,2,49,19,49,19,8,0
instance_0,6,33,13,5,10,2,1,49,19,49,19,8,0
instance_0,6,33,13,5,10,2,3,49,19,49,19,8,1
instance_0,6,33,13,5,10,2,2,48,19,49,19,8,1
instance_0,6,33,13,5,10,2,2,50,19,49,19,8,1
instance_0,6,33,13,5,10,2,2,49,18,49,19,8,0
instance_0,6,33,13,5,10,2,2,49,20,49,19,8,0
instance_0,6,33,13,5,10,2,2,49,19,48,19,8,1
instance_0,6,33,13,5,10,2,2,49,19,50,19,8,1
instance_0,6,33,13,5,10,2,2,49,19,49,18,8,1
instance_0,6,33,13,5,10,2,2,49,19,49,20,8,1
instance_0,6,33,13,5,13,2,2,49,19,49,19,8,1
instance_0,6,33,13,5,12,1,2,49,19,49,19,8,0
instance_0,6,33,13,5,12,3,2,49,19,49,19,8,0
instance_0,6,33,13,5,12,2,1,49,19,49,19,8,0
instance_0,6,33,13,5,12,2,3,49,19,49,19,8,1
instance_0,6,33,13,5,12,2,2,48,19,49,19,8,1
instance_0,6,33,13,5,12,2,2,50,19,49,19,8,1
instance_0,6,33,13,5,12,2,2,49,18,49,19,8,0
instance_0,6,33,13,5,12,2,2,49,20,49,19,8,0
instance_0,6,33,13,5,12,2,2,49,19,48,19,8,1
instance_0,6,33,13,5,12,2,2,49,19,50,19,8,1
instance_0,6,33,13,5,12,2,2,49,19,49,18,8,1
instance_0,6,33,13,5,12,2,2,49,19,49,20,8,1
instance_0,6,33,13,5,11,1,3,49,19,49,19,8,0
instance_0,6,33,13,5,11,3,3,49,19,49,19,8,0
instance_0,6,33,13,5,11,2,4,49,19,49,19,8,1
instance_0,6,33,13,5,11,2,3,48,19,49,19,8,1
instance_0,6,33,13,5,11,2,3,50,19,49,19,8,1
instance_0,6,33,13,5,11,2,3,49,18,49,19,8,0
instance_0,6,33,13,5,11,2,3,49,20,49,19,8,0
instance_0,6,33,13,5,11,2,3,49,19,48,19,8,1
instance_0,6,33,13,5,11,2,3,49,19,50,19,8,1
instance_0,6,33,13,5,11,2,3,49,19,49,18,8,1
instance_0,6,33,13,5,11,2,3,49,19,49,20,8,1
instance_0,6,33,13,5,11,1,2,48,19,49,19,8,0
instance_0,6,33,13,5,11,3,2,48,19,49,19,8,0
instance_0,6,33,13,5,11,2,1,48,19,49,19,8,0
instance_0,6,33,13,5,11,2,2,47,19,49,19,8,1
instance_0,6,33,13,5,11,2,2,48,18,49,19,8,0
instance_0,6,33,13,5,11,2,2,48,20,49,19,8,0
instance_0,6,33,13,5,11,2,2,48,19,48,19,8,1
instance_0,6,33,13,5,11,2,2,48,19,50,19,8,1
instance_0,6,33,13,5,11,2,2,48,19,49,18,8,1
instance_0,6,33,13,5,11,2,2,48,19,49,20,8,1
instance_0,6,33,13,5,11,1,2,50,19,49,19,8,0
instance_0,6,33,13,5,11,3,2,50,19,49,19,8,0
instance_0,6,33,13,5,11,2,1,50,19,49,19,8,0
instance_0,6,33,13,5,11,2,2,51,19,49,19,8,1
instance_0,6,33,13,5,11,2,2,50,18,49,19,8,0
instance_0,6,33,13,5,11,2,2,50,20,49,19,8,0
instance_0,6,33,13,5,11,2,2,50,19,48,19,8,1
instance_0,6,33,13,5,11,2,2,50,19,50,19,8,1
instance_0,6,33,13,5,11,2,2,50,19,49,18,8,1
instance_0,6,33,13,5,11,2,2,50,19,49,20,8,1
instance_0,6,33,13,5,11,1,2,49,19,48,19,8,0
instance_0,6,33,13,5,11,3,2,49,19,48,19,8,0
instance_0,6,33,13,5,11,2,1,49,19,48,19,8,0
instance_0,6,33,13,5,11,2,2,49,18,48,19,8,0
instance_0,6,33,13,5,11,2,2,49,20,48,19,8,0
instance_0,6,33,13,5,11,2,2,49,19,47,19,8,1
