Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
local,1,0,14,0,2,11,2,3,72,36,92,38,1
local,1,1,11,6,3,0,0,3,95,18,7,22,1
local,1,0,19,14,1,11,4,1,79,29,16,8,1
local,1,2,26,1,3,5,3,3,93,27,13,30,1
local,1,0,26,0,2,11,2,3,14,36,92,20,1
local,1,0,27,6,1,0,4,0,95,18,7,22,1
local,1,0,32,8,3,10,1,0,96,27,10,22,1
local,1,5,31,1,3,8,3,3,28,27,11,28,1
local,1,0,11,0,3,2,0,0,57,19,11,34,1
local,1,6,28,6,2,10,4,1,57,19,11,34,1
local,1,2,28,6,4,2,2,0,95,27,1,26,1
local,1,0,19,14,1,11,4,1,79,29,4,8,1
local,1,2,3,6,2,9,2,0,73,27,13,30,1
local,1,2,3,9,2,2,2,0,30,17,16,8,1
local,1,1,33,2,1,10,4,0,28,26,11,12,1
local,1,2,26,1,3,5,3,3,93,27,13,33,1
local,1,1,35,6,1,2,0,0,25,27,7,22,1
local,1,1,30,11,1,8,4,3,28,13,11,7,1
local,1,5,31,12,1,8,1,1,28,27,11,28,1
local,1,2,20,6,1,9,4,0,71,20,24,38,1
local,1,2,33,2,3,9,4,0,28,26,11,24,1
local,1,1,38,12,1,8,4,3,95,27,7,22,1
local,1,3,19,14,1,9,4,1,51,38,16,8,1
local,1,2,28,5,4,11,0,1,50,3,13,7,1
local,1,2,3,6,5,2,2,0,93,27,13,30,1
local,1,2,11,8,1,8,4,0,71,14,24,32,1
local,1,2,26,2,1,4,4,0,82,27,7,14,1
local,1,4,23,8,3,11,1,0,95,27,10,8,1
local,1,2,3,6,2,2,2,0,95,37,1,26,1
local,1,2,26,14,1,9,4,0,71,27,24,38,1
local,1,0,14,6,2,11,3,3,95,27,93,22,1
local,1,2,38,12,1,8,4,3,28,26,7,28,1
local,1,2,3,6,2,2,2,1,93,27,13,30,1
local,1,0,10,0,2,11,2,3,14,36,92,30,1
local,1,0,32,10,3,10,1,0,43,27,10,22,1
local,1,1,35,11,1,8,4,3,28,26,11,7,1
local,1,6,3,6,2,10,0,0,95,27,1,26,1
local,1,6,19,0,5,2,1,1,30,29,16,8,1
local,1,2,3,1,2,2,2,0,95,27,1,10,1
local,1,6,1,0,1,2,1,1,30,29,16,8,1
local,1,2,26,6,2,2,2,0,93,27,13,30,1
local,1,1,35,4,1,12,0,0,95,27,7,32,1
local,1,6,1,0,2,2,1,1,30,29,16,8,1
local,1,0,32,2,1,9,4,0,95,27,10,22,1
local,1,2,3,6,2,7,1,1,30,29,16,8,1
local,1,2,3,1,3,10,2,0,95,27,1,26,1
local,1,0,11,12,5,0,0,3,95,27,21,22,1
local,1,0,14,0,2,11,2,3,36,36,92,38,1
local,1,0,19,14,1,0,0,0,49,27,15,34,1
local,1,0,10,0,2,11,1,1,14,36,92,38,1
local,1,6,3,8,2,2,2,0,95,27,1,26,1
local,1,0,26,0,2,11,2,1,14,36,92,20,1
local,1,0,32,8,3,10,1,0,95,27,7,35,1
local,1,1,34,6,1,9,4,0,28,15,11,7,1
local,1,2,26,2,1,11,4,1,79,29,16,8,1
local,1,2,11,6,2,2,2,0,95,27,1,26,1
local,1,3,19,14,1,9,4,3,51,38,16,6,1
local,1,2,26,1,3,11,3,3,93,27,13,2,1
local,1,1,35,4,1,12,0,2,95,27,7,32,1
local,1,0,10,0,2,11,2,3,85,27,77,34,1
local,1,6,1,1,3,5,3,3,30,29,16,8,1
local,1,2,3,1,4,10,2,0,95,27,1,13,1
local,1,0,26,0,2,11,2,2,14,36,92,20,1
local,1,0,14,6,1,9,4,0,57,20,94,38,1
local,1,1,35,6,1,2,0,0,76,27,7,38,1
local,1,4,23,0,2,11,1,0,95,27,10,8,1
local,1,4,23,3,2,2,1,1,30,29,16,8,1
local,1,2,3,1,2,2,2,0,93,27,13,30,1
local,1,0,26,0,2,10,2,1,14,36,34,20,1
local,1,0,14,6,2,11,3,3,85,27,93,30,1
local,1,2,3,1,3,10,1,0,95,27,1,26,1
local,1,2,26,2,3,10,4,0,82,27,7,14,1
local,1,2,17,1,3,9,4,3,28,27,13,2,1
local,1,0,32,2,1,9,3,0,95,27,10,22,1
local,1,3,19,14,1,9,4,1,49,38,16,8,1
local,1,0,19,12,1,0,0,0,79,27,15,34,1
local,1,2,26,14,1,9,4,0,71,38,24,38,1
local,1,0,19,14,1,11,4,1,79,33,4,8,1
local,1,0,14,6,1,9,4,0,57,20,81,38,1
local,1,0,10,0,2,11,3,3,14,36,92,30,1
local,1,2,3,6,2,9,2,0,73,33,13,30,1
local,1,2,3,6,2,10,1,0,95,27,10,22,1
local,1,2,28,5,4,10,0,2,50,3,13,7,1
local,1,0,19,14,1,0,0,0,76,27,15,34,1
local,1,2,20,6,2,8,2,0,95,27,1,26,1
local,1,0,32,7,3,2,1,3,77,27,7,27,1
local,1,2,26,6,4,11,2,3,57,19,11,6,1
local,1,0,11,0,3,4,0,0,57,19,11,34,1
local,1,1,26,6,2,2,2,0,93,27,13,30,1
local,1,0,14,1,1,8,2,3,93,27,13,2,1
local,1,1,11,12,5,0,0,3,95,27,7,22,1
local,2,2,3,6,2,2,2,0,95,27,1,26,1
local,1,0,10,0,2,11,2,3,14,36,25,30,1
local,1,0,32,10,3,10,1,0,43,27,38,22,1
local,1,2,3,6,2,2,3,3,95,27,1,26,1
local,1,6,4,0,2,11,1,3,30,29,16,8,1
local,1,2,3,5,5,2,2,0,93,27,13,30,1
local,1,0,14,6,1,9,1,0,57,20,42,38,1
local,1,2,20,6,1,9,4,0,71,20,24,35,1
local,1,0,32,2,1,9,3,0,95,27,15,34,1
local,1,0,19,14,1,0,3,3,30,29,16,8,1
local,1,2,3,6,5,2,2,0,93,27,13,17,1
local,1,0,26,6,4,11,2,1,14,10,34,20,1
local,2,2,28,0,2,2,2,0,95,27,1,26,1
local,1,2,3,6,2,9,2,1,73,33,13,30,1
local,1,2,26,0,2,10,2,1,14,36,3,20,1
local,1,0,26,0,2,11,2,0,14,36,92,20,1
local,1,6,3,11,1,6,4,0,95,27,1,26,1
local,1,4,23,14,1,9,4,0,28,38,24,38,1
local,1,2,12,6,3,10,1,0,43,27,38,22,1
local,1,2,19,14,1,9,4,1,51,20,24,38,1
local,1,1,35,4,1,12,0,0,95,27,34,20,1
local,1,1,4,6,1,8,4,3,28,26,11,7,1
local,1,4,23,10,1,9,4,0,71,38,24,38,1
local,1,6,3,0,2,10,0,0,95,37,1,26,1
local,1,0,32,2,1,2,3,0,95,27,10,22,1
local,1,2,26,6,1,3,4,0,71,27,24,38,1
local,2,2,3,6,1,2,2,0,95,27,1,26,1
local,1,4,23,6,2,1,2,0,95,27,1,26,1
local,1,0,32,7,3,2,1,3,7,27,7,27,1
local,1,2,3,6,5,2,2,3,93,38,13,30,1
local,1,1,33,2,1,10,4,0,28,27,1,26,1
local,1,2,38,6,2,8,2,0,95,27,1,26,1
local,1,6,3,6,2,10,0,0,44,27,1,26,1
local,1,1,11,12,5,0,3,3,95,27,7,22,1
local,1,2,26,6,1,9,4,0,9,27,24,38,1
local,1,0,14,6,1,3,4,0,57,20,81,38,1
local,1,2,16,1,3,5,3,3,93,27,13,33,1
local,1,2,3,6,1,6,2,0,57,19,11,6,1
local,1,0,32,8,3,10,1,0,30,29,16,8,1
local,1,0,28,6,4,2,2,1,95,27,1,26,1
local,1,1,5,6,1,12,0,2,95,27,7,32,1
local,1,0,14,6,1,9,4,0,82,27,7,14,1
local,1,1,35,4,1,12,0,0,56,27,7,32,1
local,1,4,23,8,3,9,0,0,95,27,10,8,1
local,1,2,26,3,3,11,3,3,93,27,13,2,1
local,1,0,14,6,1,11,4,0,57,20,94,38,1
local,1,6,26,0,2,11,2,0,14,36,92,20,1
local,1,5,38,6,2,8,2,0,51,38,16,8,1
local,1,1,33,2,1,10,4,0,28,27,1,19,1
local,1,0,26,0,2,10,2,1,14,36,35,20,1
local,1,6,3,0,2,10,0,0,95,37,59,26,1
local,1,4,23,10,1,9,0,0,71,38,24,38,1
local,1,2,3,6,2,9,2,0,93,27,13,30,1
local,1,4,3,6,3,10,1,0,93,27,13,17,1
local,1,0,19,14,1,11,4,0,79,33,4,8,1
local,1,5,3,6,2,8,0,0,95,27,1,26,1
local,1,1,33,2,2,10,1,0,43,27,38,22,1
local,1,1,4,6,1,11,4,0,57,20,94,34,1
local,1,2,26,6,4,11,1,3,57,19,11,6,1
local,1,0,14,1,1,11,0,0,44,27,1,26,1
local,1,2,0,6,2,9,2,0,73,33,13,30,1
local,1,0,32,10,3,10,1,0,43,34,38,22,1
local,1,0,32,2,2,9,3,0,73,33,13,30,1
local,1,2,26,4,1,9,4,0,71,27,24,38,1
local,1,0,32,2,1,9,3,0,95,27,15,38,1
local,1,1,33,2,1,0,4,0,28,26,11,12,1
local,1,2,26,6,2,10,2,1,14,36,3,20,1
local,1,0,32,2,1,3,4,1,95,27,15,34,1
local,1,0,14,6,1,0,4,0,57,20,11,38,1
local,1,0,14,6,1,8,2,3,93,27,13,2,1
local,1,2,26,2,1,3,4,0,71,27,24,38,1
local,1,4,38,6,2,9,0,0,95,27,1,26,1
local,1,2,3,6,5,2,1,0,93,27,13,30,1
local,1,1,10,0,2,0,3,3,48,27,7,22,1
local,1,0,32,7,3,6,0,3,7,27,7,27,1
local,1,5,14,1,1,9,4,0,71,38,24,38,1
local,1,1,26,6,1,9,4,0,71,27,24,38,1
local,1,2,26,6,1,9,3,0,71,27,24,38,1
local,1,2,28,6,1,11,2,3,95,27,7,22,1
local,1,2,38,6,2,10,0,0,44,27,8,26,1
local,1,0,32,10,3,10,1,0,88,34,38,22,1
local,1,0,26,6,4,11,2,1,14,31,34,20,1
local,1,0,26,6,4,11,2,1,93,27,13,2,1
local,1,2,26,4,1,9,4,0,71,27,24,10,1
local,1,2,26,2,1,11,4,0,71,27,24,38,1
local,1,1,35,4,1,1,0,0,56,27,7,32,1
local,1,0,26,0,2,3,1,0,43,27,38,22,1
local,1,0,10,0,2,10,2,3,14,36,92,30,1
local,1,2,26,4,1,10,1,0,71,27,24,38,1
local,1,2,28,6,1,11,2,0,43,34,38,9,1
local,1,0,32,10,3,10,1,0,43,33,4,8,1
local,1,0,14,6,1,8,2,3,93,27,13,30,1
local,1,2,34,6,1,3,2,0,93,27,13,30,1
local,1,0,32,7,3,2,1,3,7,27,7,7,1
local,1,1,33,2,1,10,4,0,28,27,30,19,1
local,1,0,14,1,1,11,0,0,44,27,1,9,1
local,1,0,26,6,4,11,2,0,73,33,25,30,1
local,1,2,26,2,2,10,1,0,57,36,3,20,1
local,1,2,26,6,1,5,4,0,71,27,24,38,1
local,1,1,4,6,1,11,2,0,57,20,94,34,1
local,1,3,19,14,1,9,0,1,51,38,16,8,1
local,1,0,32,10,3,11,2,3,36,36,7,38,1
local,1,2,26,12,1,3,4,0,71,27,24,38,1
local,1,0,26,11,4,11,2,1,14,38,34,20,1
local,1,2,29,5,1,9,3,0,71,27,24,38,1
local,1,1,4,6,1,8,4,3,28,26,23,7,1
local,1,5,26,6,1,3,2,0,36,36,7,38,1
local,1,4,0,6,2,9,2,0,73,33,13,30,1
local,1,0,32,10,3,10,1,0,43,34,38,32,1
local,1,0,10,0,2,11,3,3,14,36,68,30,1
local,1,4,32,10,3,10,1,0,71,38,24,38,1
local,1,1,30,11,1,11,0,3,51,26,11,7,1
local,1,2,26,6,2,10,2,1,14,31,3,20,1
local,1,0,26,0,2,10,2,3,14,36,35,20,1
local,1,2,26,4,1,8,4,0,71,27,24,38,1
local,1,1,14,6,2,9,0,1,19,13,11,38,1
local,1,1,3,6,5,2,3,0,93,27,7,22,1
local,1,0,26,6,1,8,4,3,28,26,11,7,1
local,1,2,26,0,2,3,4,0,71,27,24,38,1
local,1,2,26,0,2,9,4,0,71,27,24,38,1
local,1,5,10,0,2,8,0,0,95,27,1,26,1
local,1,2,28,12,1,11,2,2,46,37,7,22,1
local,1,1,10,0,2,1,0,0,56,27,7,32,1
local,1,1,26,2,1,11,4,0,71,27,24,38,1
local,1,2,3,6,1,8,2,0,93,27,13,17,1
local,1,2,26,2,2,8,4,0,71,27,24,38,1
local,1,0,26,6,4,11,2,1,79,33,4,8,1
local,1,4,23,12,1,9,4,0,28,38,24,38,1
local,1,0,26,0,2,2,0,0,93,27,13,17,1
local,1,4,26,8,4,11,2,1,14,10,34,20,1
local,1,0,26,6,4,11,2,1,14,15,34,20,1
local,1,1,3,6,2,8,0,3,28,26,23,7,1
local,1,1,35,4,1,1,0,0,56,27,7,13,1
local,1,0,10,4,2,11,3,3,14,36,68,30,1
local,1,1,33,2,1,10,4,0,28,27,1,33,1
local,1,1,4,6,2,11,2,0,73,33,13,30,1
local,1,1,33,4,2,10,1,0,43,27,38,22,1
local,1,6,23,14,1,9,4,0,28,38,24,38,1
local,1,1,10,2,2,0,3,3,48,27,7,22,1
local,1,0,26,2,1,9,2,0,95,27,15,34,1
local,1,0,26,0,2,3,1,0,43,28,38,22,1
local,1,2,26,0,2,9,4,0,22,27,24,38,1
local,1,0,26,0,2,10,2,3,79,33,4,8,1
local,1,2,26,6,1,3,4,3,71,27,24,38,1
local,1,2,26,0,1,8,4,1,14,36,3,20,1
local,1,0,32,2,5,9,3,0,95,27,15,38,1
local,1,1,33,2,2,11,3,0,28,26,11,12,1
local,1,5,3,8,2,8,0,0,95,27,1,26,1
local,1,2,26,0,5,2,3,0,93,27,7,22,1
local,1,0,32,7,3,6,0,3,7,27,7,28,1
local,1,5,6,6,1,3,2,0,36,31,7,38,1
local,1,0,26,6,4,11,1,1,14,10,24,38,1
local,1,5,26,6,4,11,2,0,73,33,25,30,1
local,1,0,2,6,4,7,2,0,73,33,25,30,1
local,1,1,33,7,1,10,4,0,28,27,30,19,1
local,1,1,33,8,4,11,2,1,14,10,34,20,1
local,1,1,33,2,1,1,4,0,70,27,1,19,1
local,1,1,3,6,4,8,0,0,28,26,23,7,1
local,1,0,10,4,2,11,3,3,14,36,68,38,1
local,1,1,25,2,1,0,4,0,48,26,11,12,1
local,1,1,33,2,1,1,0,0,28,26,11,12,1
local,1,2,32,10,3,10,1,0,93,27,13,17,1
local,1,3,19,2,1,9,0,1,51,25,16,20,1
local,1,2,26,2,3,9,1,0,57,36,13,20,1
local,1,0,32,2,2,9,3,0,95,27,15,34,1
local,1,2,28,12,1,11,3,2,46,37,7,22,1
local,1,1,3,6,5,9,3,0,93,27,7,22,1
local,1,5,26,6,4,11,2,1,14,36,3,20,1
local,1,1,33,7,1,10,0,0,95,27,1,26,1
local,1,2,3,6,1,6,2,0,93,27,13,17,1
local,1,1,33,7,1,10,4,0,97,26,30,19,1
local,1,2,3,6,2,8,2,0,93,27,13,17,1
local,1,4,23,4,1,9,4,0,28,38,24,38,1
local,1,0,32,2,1,9,3,0,95,27,30,19,1
local,1,0,26,8,4,11,2,1,93,27,6,17,1
local,1,2,14,6,2,9,0,1,19,13,11,38,1
local,1,0,26,6,1,8,4,3,28,26,11,25,1
local,1,3,19,11,1,9,0,1,51,38,16,8,1
local,1,1,30,6,1,11,0,3,51,26,11,14,1
local,1,2,23,12,1,9,4,0,28,33,13,30,1
local,1,0,26,6,4,11,2,1,13,33,4,8,1
local,1,4,13,14,1,9,4,0,28,38,24,38,1
local,1,0,26,6,1,8,4,3,28,27,1,33,1
local,1,3,14,6,2,9,0,1,19,12,11,38,1
local,1,0,26,6,2,3,1,0,14,30,24,38,1
local,1,3,19,14,1,9,4,1,69,38,16,8,1
local,1,6,26,0,2,11,2,0,14,30,24,38,1
local,1,1,37,6,2,3,1,0,28,27,1,19,1
local,1,5,24,6,1,1,2,0,36,31,7,38,1
local,1,6,0,6,2,9,2,0,73,33,13,30,1
local,1,4,32,10,3,10,1,0,43,34,15,38,1
local,1,0,16,0,2,11,2,3,14,36,67,30,1
local,1,1,33,7,5,10,4,0,28,27,30,19,1
local,1,4,26,8,4,11,2,0,95,27,1,26,1
local,1,2,0,6,2,9,2,0,28,38,24,38,1
local,1,0,32,2,1,9,3,0,43,34,38,22,1
local,1,2,28,6,2,9,2,2,46,37,7,22,1
local,1,4,23,12,1,9,4,0,28,38,24,17,1
local,1,4,32,10,3,6,1,0,71,38,24,38,1
local,1,0,26,6,4,11,2,1,53,33,4,8,1
local,1,2,26,6,1,8,0,3,71,27,24,38,1
local,1,0,26,0,4,3,4,0,43,27,38,22,1
local,1,1,33,7,1,10,4,0,95,27,15,34,1
local,1,6,26,0,2,11,2,0,14,14,24,38,1
local,1,1,3,6,1,8,0,3,28,26,23,7,1
local,1,2,23,12,1,9,4,0,54,33,13,30,1
local,1,2,31,2,3,9,1,0,57,36,13,19,1
local,1,1,37,9,2,3,1,0,38,27,1,19,1
local,1,0,32,11,3,10,1,0,43,34,38,22,1
local,1,0,26,6,1,8,2,1,14,36,3,20,1
local,1,0,32,10,3,10,1,0,43,34,20,22,1
local,1,0,32,10,3,10,1,0,43,37,38,22,1
local,1,1,26,2,3,9,1,0,95,27,1,26,1
local,1,2,28,6,1,11,3,0,95,27,15,31,1
local,1,2,26,0,2,10,2,1,96,36,3,20,1
local,1,2,0,0,2,9,2,0,28,38,24,38,1
local,1,0,13,6,1,11,2,0,57,27,15,34,1
local,1,1,21,2,1,11,4,0,71,27,24,38,1
local,1,1,33,14,1,10,0,0,95,27,1,26,1
local,1,4,23,4,1,9,4,0,55,38,24,38,1
local,1,0,26,0,2,3,1,0,43,27,77,22,1
local,1,4,19,14,1,9,0,1,51,38,16,8,1
local,1,0,32,10,4,11,2,0,73,33,25,30,1
local,1,6,33,0,2,11,2,0,14,36,92,20,1
local,1,3,5,6,2,3,1,0,14,30,24,38,1
local,1,5,3,8,2,8,0,1,95,27,1,26,1
local,1,1,26,2,1,11,4,3,71,27,24,38,1
local,1,6,19,2,1,0,4,0,48,26,11,12,1
local,1,0,32,10,3,9,1,0,43,33,4,8,1
local,1,3,19,14,1,9,2,1,51,38,16,8,1
local,1,0,32,6,4,11,2,1,43,34,38,22,1
local,1,0,26,6,4,11,2,1,93,27,13,17,1
local,1,2,3,6,3,8,2,3,93,27,13,21,1
local,1,1,4,6,2,11,2,0,73,30,13,30,1
local,1,0,10,4,2,11,4,0,28,27,30,19,1
local,1,0,26,6,1,3,1,3,19,27,1,33,1
local,1,2,32,10,3,10,1,3,43,34,38,9,1
local,1,3,14,6,2,5,0,1,28,26,11,25,1
local,1,0,37,4,1,0,4,0,48,26,11,12,1
local,1,0,33,2,2,10,2,1,27,27,13,17,1
local,1,6,38,7,1,10,4,1,97,26,30,19,1
local,1,1,33,11,2,10,1,0,43,27,38,22,1
local,1,3,19,4,1,9,0,1,51,38,16,8,1
local,1,1,25,2,5,0,4,0,48,26,11,12,1
local,1,2,4,6,2,11,2,0,73,30,13,9,1
local,1,0,10,4,2,3,1,0,14,30,24,38,1
local,1,2,26,0,2,10,2,1,8,36,3,20,1
local,1,4,25,2,1,0,4,0,57,36,43,19,1
local,1,3,14,6,2,5,0,3,28,33,11,25,1
local,1,0,26,6,1,8,4,3,28,26,5,7,1
local,1,2,26,2,3,9,1,3,30,36,13,20,1
local,1,0,16,0,2,11,2,3,14,29,67,30,1
local,1,0,10,4,4,11,2,1,95,27,15,34,1
local,1,0,26,6,1,8,2,1,17,36,3,20,1
local,1,2,31,3,3,9,1,0,57,36,13,19,1
local,1,2,26,0,2,10,2,1,96,36,3,0,1
local,1,2,33,2,1,10,2,0,43,34,38,9,1
local,1,3,6,14,1,9,4,1,69,38,16,32,1
local,1,3,28,6,2,9,2,1,69,38,16,8,1
local,1,2,26,6,1,8,0,3,54,27,24,38,1
local,1,2,32,10,5,10,1,0,43,33,4,35,1
local,1,4,0,6,3,9,2,0,73,33,13,30,1
local,1,1,3,6,1,9,0,3,93,27,13,17,1
local,1,1,37,9,2,3,1,1,38,27,1,19,1
local,1,4,0,6,2,10,2,0,73,33,13,30,1
local,1,1,37,2,1,10,0,0,95,27,1,26,1
local,1,0,25,2,1,0,4,1,18,33,4,8,1
local,1,0,10,4,2,11,3,3,16,36,68,30,1
local,1,3,27,14,1,9,4,1,36,38,16,8,1
local,1,3,13,6,1,11,2,0,57,27,15,34,1
local,1,2,3,9,2,8,2,0,93,3,13,17,1
local,1,1,28,12,1,6,0,0,23,27,1,26,1
local,1,0,16,0,2,11,2,1,14,36,3,20,1
local,1,6,26,0,2,11,3,0,14,30,24,38,1
local,1,6,26,0,2,11,3,0,28,27,30,19,1
local,1,1,33,7,3,10,4,0,95,27,15,34,1
local,1,4,23,4,1,9,4,0,55,38,36,38,1
local,1,1,37,9,2,3,2,0,57,27,15,34,1
local,1,1,12,2,5,11,4,3,71,27,24,38,1
local,1,0,16,0,2,0,2,3,47,36,67,30,1
local,1,4,1,6,2,9,2,1,73,17,13,30,1
local,1,3,27,14,1,9,4,2,36,38,16,8,1
local,1,0,16,0,2,11,2,0,73,30,13,9,1
local,1,1,33,2,2,10,2,1,27,27,13,17,1
local,1,2,26,6,1,0,4,1,18,33,4,8,1
local,1,2,0,0,2,9,1,3,30,36,13,20,1
local,1,2,26,6,1,11,2,1,96,36,3,23,1
local,1,3,19,14,1,1,2,1,51,38,16,8,1
local,1,1,0,11,2,9,2,0,73,33,13,30,1
local,1,0,26,6,1,0,4,3,28,26,11,7,1
local,1,1,28,12,1,6,0,0,23,38,24,38,1
local,1,3,6,14,3,8,4,1,69,38,16,32,1
local,1,0,10,0,2,2,3,0,95,23,15,34,1
local,1,2,26,6,1,10,4,1,18,38,24,38,1
local,1,4,0,5,2,9,2,0,73,33,13,30,1
local,1,1,1,2,1,11,3,3,71,27,24,38,1
local,1,0,10,14,1,0,4,0,43,27,49,22,1
local,1,6,26,1,2,11,3,0,14,30,24,38,1
local,1,1,26,2,3,9,1,3,95,12,1,26,1
local,1,2,28,1,1,11,2,0,43,34,38,9,1
local,1,3,5,14,1,9,4,1,69,38,16,8,1
local,1,3,28,6,1,11,2,0,43,34,38,9,1
local,1,1,37,9,5,3,1,1,38,27,1,8,1
local,1,2,25,2,4,0,4,0,48,38,24,38,1
local,1,1,37,9,2,3,1,0,52,27,1,19,1
local,1,1,26,4,3,9,1,0,95,27,1,26,1
local,1,1,37,9,2,12,1,0,84,27,1,26,1
local,1,0,19,14,1,9,2,1,51,38,16,8,1
local,1,1,3,6,1,9,0,3,93,27,11,7,1
local,1,2,3,6,2,8,2,3,93,27,13,21,1
local,1,1,3,6,1,6,0,3,93,27,13,17,1
local,1,4,0,6,2,9,2,0,73,33,24,38,1
local,1,0,26,6,1,0,4,3,21,26,11,7,1
local,1,2,3,6,4,8,2,3,93,27,13,21,1
local,1,3,19,14,1,12,2,1,51,38,16,8,1
local,1,3,28,7,2,9,2,1,69,38,16,8,1
local,1,4,23,4,1,9,2,0,73,33,13,30,1
local,1,0,16,0,2,11,2,3,95,27,1,26,1
local,1,0,26,6,2,8,4,3,28,26,5,7,1
local,1,1,37,9,2,1,1,0,38,27,1,21,1
local,1,0,10,0,2,3,1,0,95,23,15,34,1
local,1,3,13,6,1,11,2,0,57,27,15,23,1
local,1,0,10,14,1,0,4,0,43,17,49,22,1
local,1,1,26,4,1,7,4,0,95,27,1,26,1
local,1,6,26,0,2,11,2,0,14,20,63,38,1
local,1,1,12,9,5,3,1,1,38,27,1,8,1
local,1,1,33,2,2,10,1,1,27,27,13,17,1
local,1,2,26,9,2,3,4,1,18,38,24,38,1
local,1,0,37,9,2,3,1,0,38,27,1,19,1
local,1,3,5,14,5,9,4,1,69,38,16,8,1
local,1,0,26,6,1,8,2,1,17,27,1,19,1
local,1,0,26,6,2,9,4,3,28,26,5,7,1
local,1,1,37,5,2,3,1,0,38,27,1,19,1
local,1,6,19,2,1,0,4,0,21,26,11,12,1
local,1,4,0,6,2,9,2,0,90,33,13,30,1
local,1,2,26,0,2,10,2,0,96,36,3,20,1
local,1,4,0,7,2,9,2,0,73,33,13,30,1
local,1,1,25,2,1,11,4,0,95,27,1,26,1
local,1,1,12,1,5,11,0,3,32,27,24,13,1
local,1,0,10,4,2,11,3,3,16,36,13,21,1
local,1,0,10,3,2,2,3,0,95,23,15,34,1
local,1,0,26,4,1,9,2,1,17,36,3,20,1
local,1,2,0,0,2,9,1,3,39,36,13,20,1
local,2,3,19,14,1,1,2,1,51,38,16,8,1
local,1,5,13,6,1,11,2,0,7,20,94,34,1
local,1,0,10,0,1,0,4,0,43,27,49,18,1
local,1,4,0,6,1,8,2,0,73,33,13,30,1
local,1,2,3,6,2,8,2,3,89,27,13,21,1
local,1,1,3,6,1,4,0,3,93,27,11,7,1
local,1,1,25,2,1,11,3,0,95,27,1,26,1
local,1,3,26,2,4,9,1,3,30,36,13,20,1
local,1,1,12,10,5,11,0,3,32,27,24,13,1
local,2,3,26,6,1,0,4,3,51,38,16,8,1
local,1,1,33,7,2,10,2,1,27,27,13,17,1
local,1,2,26,9,2,10,2,1,26,36,3,0,1
local,1,0,33,9,2,3,1,0,38,27,1,19,1
local,1,3,26,0,2,0,2,0,96,36,3,20,1
local,1,3,27,14,1,9,4,0,36,38,16,8,1
local,1,1,37,5,2,3,1,3,38,27,1,19,1
local,1,1,4,9,2,12,1,0,84,27,1,26,1
local,1,0,26,6,1,0,4,3,93,26,11,7,1
local,1,2,3,5,1,1,2,3,93,27,13,21,1
local,1,6,19,2,1,0,4,0,48,26,11,6,1
local,1,3,13,6,1,11,2,0,57,27,15,18,1
local,1,2,26,9,2,10,2,1,96,36,3,8,1
local,1,2,24,0,2,10,2,1,96,36,3,0,1
local,1,1,37,1,2,3,1,0,52,27,1,19,1
local,1,4,25,2,1,0,4,0,28,38,24,38,1
local,1,2,20,9,2,3,4,1,18,38,24,32,1
local,1,6,19,2,1,0,4,0,46,26,11,12,1
local,1,6,13,6,1,11,2,0,55,38,36,38,1
local,2,3,19,6,3,12,2,1,51,38,16,8,1
local,1,0,26,6,1,7,2,1,70,27,1,19,1
local,1,1,37,5,2,3,1,0,38,27,39,19,1
local,1,6,19,2,1,5,4,0,48,26,11,12,1
local,1,1,26,11,3,9,1,3,95,12,1,26,1
local,1,1,4,2,1,11,4,0,95,27,1,26,1
local,1,4,0,5,2,9,2,0,73,33,40,30,1
local,1,4,23,4,1,9,4,0,55,38,36,10,1
local,1,0,10,0,2,7,1,3,39,36,13,20,1
local,1,1,33,2,4,10,1,1,27,27,13,17,1
local,1,1,33,2,2,3,2,1,27,27,13,17,1
local,1,0,26,4,1,9,2,1,75,36,3,20,1
local,1,1,33,2,1,11,2,1,27,27,13,17,1
local,1,1,25,2,1,11,4,0,28,38,24,38,1
local,1,0,26,6,1,8,2,1,17,38,16,8,1
local,1,1,1,7,2,9,2,0,71,27,24,38,1
local,1,1,37,9,5,0,1,1,38,27,1,8,1
local,1,5,26,9,2,3,4,1,18,38,24,38,1
local,1,0,10,3,2,2,3,0,95,23,9,34,1
local,1,4,32,10,3,10,4,0,43,34,15,38,1
local,1,6,19,5,1,0,4,0,48,26,11,6,1
local,1,2,3,0,1,2,2,3,93,27,35,21,1
local,1,1,37,5,4,3,2,0,38,27,1,19,1
local,1,1,26,11,3,9,1,3,79,12,1,26,1
local,1,0,12,1,5,11,0,3,38,27,1,19,1
local,1,0,3,5,1,1,2,3,93,27,13,21,1
local,1,4,33,2,1,7,2,1,27,27,13,17,1
local,1,0,10,0,4,3,1,0,73,33,13,30,1
local,1,3,26,0,2,0,3,0,96,36,3,20,1
local,1,2,3,6,2,8,3,3,18,38,24,38,1
local,1,1,26,2,3,9,1,0,95,27,1,27,1
local,1,1,26,6,1,2,1,0,95,27,1,26,1
local,1,0,10,2,1,0,4,0,95,21,15,8,1
local,1,3,26,0,2,10,2,0,96,36,3,9,1
