Instances,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,10,2,3,1,92,1,1,2,29,10,45,57,79,53,3,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-5,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,7,1,2,1,62,1,1,1,20,7,30,39,53,35,2,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,3,0,1,0,22,0,0,0,9,3,13,18,23,16,1,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,82,1,1,2,26,9,40,52,71,48,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,9,2,3,1,80,1,1,2,25,9,40,51,70,47,3,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-2,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,3,4,4,3,0,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,42,56,38,2,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-5,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,0,0,0,0,-6,1,1,2,31,11,49,63,87,58,3,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,8,2,2,1,74,1,1,2,23,8,37,47,65,43,2,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,2,0,0,0,17,0,0,0,8,2,11,15,19,13,0,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,8,2,2,1,68,1,1,2,22,8,34,44,60,41,2,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,11,2,3,1,96,1,1,2,30,11,47,60,82,55,3,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-1,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,0,0,0,0,-2,0,0,0,3,0,3,5,5,4,0,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,10,2,3,1,91,1,1,2,28,10,44,57,78,52,3,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-3,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,0,0,0,0,-4,0,0,0,2,0,2,4,3,2,0,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,6,1,2,1,49,1,1,1,17,6,26,34,45,31,2,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,8,0,0,0,5,1,7,10,12,9,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
instance_0,1,0,0,0,3,0,0,0,4,1,5,8,9,6,0,0
