Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_Random_Forest_standard_unfair
instance_0,4,0,36,13,5,11,4,3,0,94,35,98,34,0
instance_0,1,1,0,2,3,0,1,3,0,24,8,21,4,0
instance_0,7,3,1,4,6,2,2,3,0,4,1,6,1,0
instance_0,4,3,3,1,2,3,2,3,0,22,6,21,11,0
instance_0,3,1,6,13,4,11,2,1,0,84,37,82,29,0
instance_0,4,7,3,3,4,0,4,2,0,4,3,1,5,0
instance_0,7,6,5,1,6,4,2,2,0,9,8,9,0,0
instance_0,8,0,8,14,4,6,3,3,0,84,37,80,28,0
instance_0,6,1,1,5,3,2,2,1,0,82,30,83,38,0
instance_0,4,4,2,4,6,0,3,3,0,24,9,21,4,0
instance_0,9,5,6,0,2,4,1,3,0,9,6,10,0,0
instance_0,6,4,10,0,1,3,4,0,0,6,3,6,0,0
instance_0,4,0,33,15,3,13,3,1,0,79,30,89,38,0
instance_0,1,0,34,12,5,11,2,3,0,85,34,85,34,0
instance_0,9,3,2,8,4,3,3,2,0,22,6,14,11,0
instance_0,6,0,23,10,4,9,4,3,0,63,24,62,22,0
instance_0,3,0,27,6,6,10,4,4,0,84,38,76,33,0
instance_0,9,5,0,5,0,3,1,0,0,23,8,15,11,0
instance_0,8,0,3,5,0,4,0,4,0,86,31,87,31,0
instance_0,3,6,4,1,6,0,3,3,0,26,5,22,5,0
instance_0,9,1,0,6,3,5,0,3,0,68,25,73,29,0
instance_0,9,0,0,5,6,2,3,4,0,65,24,73,27,0
instance_0,8,6,31,13,4,11,5,3,0,81,31,42,16,0
instance_0,4,2,0,5,2,7,3,1,0,83,33,85,36,0
instance_0,1,0,4,1,0,1,0,0,0,11,4,11,4,0
instance_0,5,4,20,8,3,7,3,2,0,52,20,52,20,0
instance_0,6,1,1,3,2,12,4,0,0,84,30,85,30,0
instance_0,4,6,27,9,6,9,1,1,0,84,32,45,15,0
instance_0,6,1,1,5,3,2,2,1,0,82,30,84,37,0
instance_0,2,3,38,12,4,11,4,0,0,94,36,96,34,0
instance_0,7,7,36,14,6,11,3,2,0,95,38,17,6,0
instance_0,7,0,13,7,0,8,0,3,0,46,23,35,18,0
instance_0,5,6,33,15,4,4,4,4,0,95,36,20,7,0
instance_0,7,3,9,6,1,2,3,1,0,5,4,6,4,0
instance_0,3,6,4,3,6,0,5,2,0,4,2,1,4,0
instance_0,1,1,29,6,3,11,2,2,0,85,38,78,34,0
instance_0,2,1,1,4,3,8,2,2,0,84,33,82,35,0
instance_0,2,2,7,11,3,8,2,4,0,81,34,81,30,0
instance_0,4,4,26,11,4,6,4,1,0,85,29,50,13,0
instance_0,1,1,3,1,1,2,1,0,0,22,6,22,9,0
instance_0,5,1,1,3,3,9,4,0,0,84,31,85,31,0
instance_0,3,1,1,3,0,12,5,0,0,84,31,85,31,0
instance_0,1,1,4,0,3,2,4,2,0,23,9,19,6,0
instance_0,6,6,39,5,0,7,4,0,0,45,15,53,22,0
instance_0,5,0,37,10,5,9,2,0,0,43,15,57,16,0
instance_0,8,0,0,5,5,2,4,4,0,65,23,73,27,0
instance_0,8,1,11,7,1,9,1,3,0,46,22,33,19,0
instance_0,2,2,7,13,4,7,5,4,0,86,38,83,30,0
instance_0,7,4,1,0,3,1,4,1,0,3,1,1,2,0
instance_0,2,0,1,0,5,10,3,3,0,84,31,84,35,0
instance_0,2,0,3,2,1,2,2,1,0,20,5,18,5,0
instance_0,9,0,8,4,4,0,0,0,0,5,4,3,3,0
instance_0,4,0,9,3,6,2,4,2,0,16,10,25,12,0
instance_0,3,0,8,12,2,9,4,2,0,86,37,83,29,0
instance_0,3,3,6,1,2,0,0,2,0,18,4,20,1,0
instance_0,6,0,15,7,6,12,1,0,0,63,24,59,13,0
instance_0,5,0,0,5,3,2,2,1,0,81,31,83,39,0
instance_0,8,1,2,6,4,4,1,2,0,68,27,73,28,0
instance_0,2,1,37,14,6,9,4,3,0,93,36,93,37,0
instance_0,8,5,3,4,1,2,1,0,0,4,1,4,1,0
instance_0,5,0,8,3,4,2,4,0,0,16,14,25,12,0
instance_0,1,2,7,0,1,3,1,4,0,17,4,18,1,0
instance_0,1,1,27,7,5,9,3,4,0,83,37,76,33,0
instance_0,4,1,2,9,3,3,4,0,0,79,35,84,38,0
instance_0,3,3,0,3,6,1,4,2,0,25,10,20,5,0
instance_0,1,2,3,1,0,3,2,4,0,22,2,23,11,0
instance_0,9,6,31,10,6,9,4,1,0,81,30,43,15,0
instance_0,9,7,38,15,6,13,5,4,0,95,6,16,6,0
instance_0,7,3,1,4,5,2,2,2,0,4,1,6,1,0
instance_0,1,1,2,0,0,7,3,4,0,63,26,64,26,0
instance_0,9,7,35,14,6,11,3,3,0,96,39,18,7,0
instance_0,2,2,8,2,1,1,5,3,0,13,1,21,3,0
instance_0,1,0,3,2,1,10,5,4,0,85,33,84,34,0
instance_0,5,4,10,0,1,1,3,0,0,6,3,7,0,0
instance_0,5,2,5,3,6,3,2,3,0,14,9,26,11,0
instance_0,9,3,1,7,3,4,1,1,0,22,8,13,11,0
instance_0,8,6,7,1,0,5,3,0,0,6,6,10,2,0
instance_0,9,1,8,3,3,0,1,1,0,5,2,4,3,0
instance_0,3,2,7,1,1,4,0,1,0,18,4,19,1,0
instance_0,1,2,4,2,2,2,2,1,0,20,6,18,5,0
instance_0,8,6,8,0,2,5,3,0,0,6,6,10,3,0
instance_0,9,4,7,4,3,0,2,2,0,83,27,73,29,0
instance_0,9,7,37,14,6,13,5,4,0,92,37,92,37,0
instance_0,9,4,1,0,2,1,4,0,0,3,1,1,2,0
instance_0,1,2,0,1,3,1,2,3,0,25,8,23,3,0
instance_0,9,0,20,9,6,13,2,2,0,64,25,61,16,0
instance_0,2,7,2,3,6,1,3,0,0,5,2,0,3,0
instance_0,1,2,4,2,1,2,2,1,0,20,6,18,5,0
instance_0,1,0,0,0,0,8,3,3,0,62,25,62,25,0
instance_0,4,2,9,1,0,0,2,1,0,16,2,21,3,0
instance_0,8,5,0,5,3,3,2,0,0,23,8,15,11,0
instance_0,7,1,23,9,4,10,4,4,0,63,23,62,21,0
instance_0,2,4,4,4,6,0,5,4,0,25,8,22,4,0
instance_0,9,7,25,10,4,9,3,3,0,64,25,64,25,0
instance_0,9,5,2,4,3,3,0,1,0,4,1,4,1,0
instance_0,9,6,29,10,6,10,3,1,0,81,30,42,15,0
instance_0,1,0,2,10,4,9,4,3,0,68,27,68,27,0
instance_0,9,1,8,4,2,0,0,1,0,5,2,4,3,0
instance_0,7,0,0,4,2,5,0,3,0,69,22,74,29,0
instance_0,4,0,37,13,5,11,4,4,0,94,35,97,33,0
instance_0,8,0,2,5,2,0,4,1,0,84,28,80,28,0
instance_0,2,1,10,1,0,1,0,1,0,5,3,7,0,0
instance_0,9,4,33,12,5,1,2,1,0,90,38,15,8,0
instance_0,5,6,37,7,1,9,3,1,0,43,16,57,21,0
instance_0,2,4,4,1,6,0,2,4,0,25,8,22,4,0
instance_0,1,1,8,2,2,0,2,0,0,18,7,16,6,0
instance_0,6,1,13,8,1,9,1,4,0,46,23,35,19,0
instance_0,7,6,31,12,5,10,4,3,0,77,31,77,31,0
instance_0,4,2,7,0,2,3,1,4,0,19,4,18,2,0
instance_0,6,7,31,14,6,0,0,1,0,92,37,15,5,0
instance_0,3,2,7,0,2,3,1,4,0,19,4,18,2,0
instance_0,5,4,9,0,1,3,3,0,0,6,3,7,0,0
instance_0,2,2,2,4,3,5,5,2,0,81,35,84,39,0
instance_0,5,0,7,3,6,3,4,2,0,16,10,25,12,0
instance_0,4,2,9,1,0,0,1,1,0,16,2,20,3,0
instance_0,1,0,31,5,3,11,0,1,0,85,34,79,37,0
instance_0,1,1,34,13,6,11,3,3,0,92,39,98,31,0
instance_0,8,0,0,4,5,3,3,4,0,67,25,73,28,0
instance_0,9,1,8,4,1,0,1,2,0,6,2,4,2,0
instance_0,8,6,30,10,6,10,4,2,0,81,30,42,15,0
instance_0,2,2,3,4,3,6,5,2,0,81,35,84,39,0
instance_0,9,6,34,15,4,2,1,0,0,94,37,16,5,0
instance_0,1,7,4,3,6,2,1,3,0,24,3,24,7,0
instance_0,5,3,18,7,3,6,1,1,0,27,10,27,10,0
instance_0,2,2,8,1,1,0,3,1,0,16,1,21,3,0
instance_0,9,4,6,5,2,0,1,3,0,84,26,73,28,0
instance_0,3,4,27,6,6,9,1,4,0,82,39,77,34,0
instance_0,8,5,2,0,6,1,5,0,0,2,1,1,2,0
instance_0,3,1,4,1,3,0,0,4,0,16,6,22,12,0
instance_0,4,1,1,7,4,3,5,1,0,79,35,83,39,0
instance_0,9,0,2,5,2,0,3,1,0,84,28,80,28,0
instance_0,2,2,7,2,2,1,2,3,0,13,2,21,3,0
instance_0,2,2,7,13,5,6,5,4,0,86,39,83,30,0
instance_0,7,1,7,13,2,6,5,2,0,86,37,80,29,0
instance_0,1,1,37,14,6,12,5,3,0,92,36,90,35,0
instance_0,9,6,4,6,1,0,1,2,0,5,1,6,3,0
instance_0,3,4,39,10,3,8,3,0,0,42,17,57,22,0
instance_0,8,1,0,5,4,3,2,3,0,68,27,74,28,0
instance_0,9,1,3,0,3,0,3,2,0,1,1,0,0,0
instance_0,6,0,0,5,1,3,5,4,0,65,21,71,25,0
instance_0,1,0,33,15,1,9,2,1,0,80,37,91,38,0
instance_0,3,0,34,6,3,13,3,0,0,84,36,81,36,0
instance_0,4,2,6,11,2,9,4,3,0,86,38,83,28,0
instance_0,2,1,2,1,1,2,3,3,0,22,5,23,10,0
instance_0,8,7,1,1,4,1,4,0,0,4,5,0,1,0
instance_0,8,6,32,12,6,2,2,1,0,90,37,16,8,0
instance_0,6,0,1,4,3,4,2,0,0,82,30,84,36,0
instance_0,2,1,1,2,2,10,4,1,0,83,30,85,31,0
instance_0,5,6,34,15,6,4,3,3,0,96,37,19,7,0
instance_0,9,5,6,0,3,4,1,3,0,9,7,10,0,0
instance_0,9,5,2,5,5,3,0,0,0,4,1,4,1,0
instance_0,8,5,0,5,3,3,0,0,0,23,8,15,11,0
instance_0,3,1,11,1,0,2,2,0,0,5,4,6,0,0
instance_0,9,5,8,6,1,2,0,0,0,5,1,5,3,0
instance_0,6,0,39,11,5,9,1,0,0,43,15,58,17,0
instance_0,4,1,37,12,6,10,0,1,0,40,14,57,16,0
instance_0,8,6,31,13,4,11,5,4,0,81,31,41,16,0
instance_0,1,0,35,6,6,13,4,1,0,84,35,79,38,0
instance_0,2,6,3,3,6,0,4,0,0,4,2,0,4,0
instance_0,3,3,1,3,6,1,5,2,0,25,10,21,5,0
instance_0,4,2,11,0,0,1,3,0,0,5,3,8,0,0
instance_0,7,5,37,15,1,3,3,3,0,93,38,18,6,0
instance_0,7,6,39,4,0,6,3,3,0,42,14,51,20,0
instance_0,8,5,1,5,3,3,0,0,0,23,8,15,10,0
instance_0,5,4,21,8,3,7,3,2,0,22,8,22,8,0
instance_0,2,6,4,0,4,1,2,1,0,25,5,22,7,0
instance_0,9,6,29,11,6,9,4,3,0,82,32,43,15,0
instance_0,2,1,1,2,1,13,5,0,0,84,31,85,31,0
instance_0,9,5,30,11,6,10,3,4,0,82,33,43,15,0
instance_0,1,1,9,3,1,1,0,0,0,6,2,6,3,0
instance_0,3,1,8,3,1,3,1,1,0,22,8,22,8,0
instance_0,8,7,1,1,4,0,2,0,0,4,5,0,1,0
instance_0,3,3,9,1,1,0,2,1,0,16,2,20,2,0
instance_0,9,7,0,1,3,0,2,3,0,4,5,0,4,0
instance_0,1,2,0,2,2,1,2,3,0,25,8,23,3,0
instance_0,7,6,39,4,0,6,3,3,0,42,13,51,20,0
instance_0,2,7,2,3,6,1,4,0,0,5,2,0,3,0
instance_0,7,4,1,0,4,1,4,1,0,3,1,1,2,0
instance_0,2,2,11,2,0,0,1,3,0,18,7,16,3,0
instance_0,3,1,7,12,1,9,1,1,0,86,36,82,30,0
instance_0,9,0,11,10,2,10,1,4,0,46,22,35,21,0
instance_0,2,2,35,5,6,13,3,2,0,84,35,79,35,0
instance_0,2,2,0,2,1,6,4,3,0,65,25,66,25,0
instance_0,7,0,23,10,4,9,4,3,0,63,23,62,22,0
instance_0,8,7,1,1,4,1,2,0,0,4,5,0,1,0
instance_0,3,1,7,0,1,3,2,2,0,17,4,18,1,0
instance_0,2,2,0,1,3,1,2,4,0,25,8,23,4,0
instance_0,6,0,1,6,1,3,5,4,0,65,21,71,26,0
instance_0,4,2,35,12,6,11,4,4,0,94,36,97,31,0
instance_0,3,3,6,1,2,2,1,2,0,16,5,20,1,0
instance_0,7,1,23,9,4,10,4,4,0,63,23,62,22,0
instance_0,3,6,34,13,6,12,5,4,0,87,34,87,34,0
instance_0,6,1,2,3,2,8,4,0,0,84,31,85,30,0
instance_0,9,3,1,4,5,0,2,3,0,4,0,5,1,0
instance_0,8,6,5,1,6,2,2,2,0,9,8,11,0,0
instance_0,5,6,38,7,1,9,5,1,0,43,17,57,21,0
instance_0,4,2,3,1,2,0,0,4,0,16,6,22,12,0
instance_0,7,3,4,3,4,2,0,2,0,21,6,19,11,0
instance_0,6,6,29,9,5,9,1,2,0,82,33,45,15,0
instance_0,8,0,3,5,0,3,0,4,0,86,30,86,31,0
instance_0,2,1,9,3,0,1,3,1,0,5,2,4,2,0
instance_0,7,6,6,1,6,4,2,3,0,9,8,10,0,0
instance_0,6,0,2,5,0,0,3,2,0,83,28,80,29,0
instance_0,5,2,6,1,1,0,1,3,0,15,3,20,1,0
instance_0,9,6,5,6,3,1,0,0,0,5,1,6,3,0
instance_0,8,0,10,4,0,0,1,0,0,5,4,4,3,0
instance_0,7,1,8,4,6,5,4,0,0,19,13,25,14,0
instance_0,8,0,12,11,3,7,1,2,0,46,23,35,20,0
instance_0,5,0,15,8,6,12,2,1,0,62,24,59,14,0
instance_0,4,0,4,0,2,0,0,4,0,16,6,22,11,0
instance_0,7,4,1,0,5,1,4,0,0,3,1,1,2,0
instance_0,1,7,4,4,5,0,1,3,0,25,4,24,8,0
instance_0,9,1,7,12,0,5,2,4,0,86,37,83,28,0
instance_0,1,1,1,0,0,7,3,4,0,63,25,63,26,0
instance_0,7,1,3,4,4,9,2,2,0,84,31,86,30,0
instance_0,8,5,2,4,0,2,2,0,0,4,1,4,1,0
instance_0,9,3,3,3,6,0,0,4,0,21,6,20,12,0
instance_0,3,1,37,12,6,11,5,1,0,95,35,99,34,0
instance_0,7,5,8,6,1,1,0,0,0,5,2,5,4,0
instance_0,8,0,8,14,4,5,3,3,0,84,37,80,28,0
instance_0,2,1,6,1,2,0,0,0,0,19,6,18,6,0
instance_0,9,0,21,9,4,12,3,2,0,64,25,61,16,0
instance_0,2,4,4,2,6,0,3,3,0,25,8,22,2,0
instance_0,9,4,3,5,1,0,0,0,0,84,28,74,28,0
instance_0,4,4,27,11,4,5,3,1,0,85,30,49,13,0
instance_0,7,0,13,7,4,7,2,3,0,64,25,62,14,0
instance_0,2,0,38,11,6,10,1,0,0,42,16,58,15,0
instance_0,2,1,8,3,1,2,1,1,0,20,8,20,8,0
instance_0,7,6,39,4,1,6,3,3,0,42,14,51,20,0
instance_0,3,1,11,1,0,1,2,0,0,4,3,6,0,0
instance_0,4,2,7,11,0,7,1,3,0,86,38,83,28,0
instance_0,1,2,8,2,1,1,3,3,0,14,1,21,3,0
instance_0,8,6,34,13,5,11,5,4,0,85,34,85,34,0
instance_0,7,2,32,12,3,0,2,2,0,89,38,17,6,0
instance_0,7,0,2,5,2,0,4,0,0,83,28,80,28,0
instance_0,7,3,6,0,3,2,1,4,0,18,5,23,11,0
instance_0,9,0,0,6,6,2,2,4,0,66,25,73,27,0
instance_0,3,1,1,4,1,9,3,3,0,83,33,83,36,0
instance_0,2,1,3,9,3,4,5,0,0,79,35,84,38,0
instance_0,9,0,0,7,5,2,2,4,0,65,25,73,27,0
instance_0,7,6,39,5,0,7,4,2,0,42,14,51,20,0
instance_0,7,2,14,5,2,5,2,1,0,36,14,36,14,0
instance_0,9,1,8,4,2,0,1,1,0,5,2,3,3,0
instance_0,4,2,14,5,2,5,2,1,0,36,14,36,14,0
instance_0,5,0,1,5,1,4,0,4,0,69,23,73,28,0
instance_0,8,4,4,5,1,1,5,3,0,84,25,72,29,0
instance_0,9,0,0,5,6,3,1,4,0,66,25,73,27,0
instance_0,1,1,9,3,0,1,0,0,0,5,2,5,2,0
instance_0,5,3,19,7,3,6,0,0,0,44,18,31,12,0
instance_0,1,1,1,1,1,6,4,2,0,66,26,66,25,0
instance_0,5,0,34,15,3,12,3,2,0,79,30,89,38,0
instance_0,8,5,2,5,4,2,0,1,0,5,1,4,1,0
instance_0,5,3,9,6,2,2,4,0,0,5,4,6,3,0
instance_0,3,0,14,8,3,8,0,4,0,45,23,35,19,0
instance_0,2,0,4,4,0,3,3,0,0,22,8,19,7,0
instance_0,7,6,31,14,6,0,0,1,0,92,37,15,5,0
instance_0,3,1,4,7,6,5,2,4,0,80,33,85,39,0
instance_0,8,1,11,6,3,10,2,0,0,44,23,35,19,0
instance_0,9,7,37,15,6,13,5,4,0,94,37,88,35,0
instance_0,2,1,6,1,4,0,2,0,0,17,7,18,7,0
instance_0,4,1,37,12,6,9,1,1,0,40,15,55,18,0
instance_0,8,4,6,6,2,0,0,2,0,83,27,73,29,0
instance_0,7,7,39,6,2,6,3,4,0,43,14,49,18,0
instance_0,2,1,5,1,3,0,0,0,0,19,6,18,6,0
instance_0,2,0,3,2,0,4,0,1,0,21,9,18,8,0
instance_0,7,5,28,11,4,13,5,4,0,98,39,98,39,0
instance_0,5,2,37,12,6,9,1,1,0,42,15,56,18,0
instance_0,1,2,11,2,0,1,3,2,0,5,4,6,1,0
instance_0,2,0,1,0,0,6,3,4,0,64,24,63,26,0
instance_0,1,1,7,1,2,0,2,0,0,18,7,18,6,0
instance_0,9,5,2,5,4,3,0,0,0,4,1,4,1,0
instance_0,7,7,35,14,6,12,5,4,0,87,35,87,35,0
instance_0,9,3,3,3,5,1,0,2,0,21,6,20,12,0
instance_0,9,6,5,1,5,4,2,4,0,9,8,9,0,0
instance_0,8,1,7,0,4,2,0,4,0,16,8,28,11,0
instance_0,1,6,27,10,6,9,2,2,0,85,32,50,12,0
instance_0,3,1,7,1,1,3,2,2,0,17,3,18,1,0
instance_0,4,6,29,10,5,9,2,2,0,82,33,45,15,0
instance_0,2,3,35,12,6,11,3,3,0,94,38,98,31,0
instance_0,7,4,7,6,0,1,0,1,0,5,3,4,3,0
instance_0,7,0,21,9,4,11,3,3,0,62,25,60,18,0
instance_0,7,4,1,0,4,1,3,1,0,3,1,1,2,0
instance_0,2,0,1,0,0,6,3,4,0,64,25,62,26,0
instance_0,9,4,33,12,5,0,3,1,0,90,38,15,7,0
instance_0,3,0,34,5,4,13,2,0,0,84,35,80,36,0
instance_0,8,0,3,4,2,6,0,4,0,86,31,87,31,0
instance_0,6,0,39,12,4,9,1,0,0,44,14,58,14,0
instance_0,8,0,15,7,3,13,2,0,0,62,24,61,16,0
instance_0,4,6,27,10,5,8,0,1,0,84,32,45,15,0
instance_0,9,6,31,11,6,10,4,1,0,81,30,43,15,0
instance_0,1,0,4,3,0,4,1,0,0,23,8,21,8,0
instance_0,8,3,1,8,4,3,2,2,0,22,7,12,11,0
instance_0,2,2,7,13,4,7,5,4,0,86,39,83,30,0
instance_0,8,7,38,4,1,6,3,3,0,42,13,52,19,0
instance_0,6,3,5,0,2,2,0,4,0,18,5,23,11,0
instance_0,3,1,2,6,3,4,5,2,0,81,35,84,37,0
instance_0,5,0,0,5,3,2,2,1,0,82,30,83,39,0
instance_0,1,3,7,0,2,3,2,4,0,17,5,20,2,0
instance_0,8,2,32,11,3,0,2,0,0,89,38,16,6,0
instance_0,1,0,29,6,3,11,1,2,0,85,38,78,34,0
instance_0,2,6,3,3,6,0,5,0,0,4,2,1,4,0
instance_0,6,1,13,8,0,8,1,4,0,46,23,35,19,0
instance_0,6,3,5,0,2,1,0,4,0,18,5,23,11,0
instance_0,8,4,1,6,1,5,2,1,0,23,9,16,11,0
instance_0,9,6,30,11,6,10,4,1,0,81,30,43,15,0
instance_0,8,2,1,4,6,2,2,3,0,3,0,6,1,0
instance_0,9,2,11,4,1,3,1,1,0,27,11,27,11,0
instance_0,5,0,34,14,0,11,2,3,0,80,33,90,36,0
instance_0,9,0,0,5,4,2,4,4,0,65,23,73,26,0
instance_0,9,0,15,12,2,6,3,2,0,47,22,35,20,0
instance_0,9,7,33,15,6,1,2,1,0,93,37,15,5,0
instance_0,9,6,5,1,4,3,2,3,0,9,8,9,0,0
instance_0,1,0,2,0,1,7,5,4,0,66,26,65,24,0
instance_0,8,3,3,5,1,0,0,1,0,84,28,74,28,0
instance_0,2,0,6,0,3,2,4,2,0,22,10,19,6,0
instance_0,3,3,12,3,0,0,1,3,0,17,7,18,4,0
instance_0,1,1,10,1,1,4,0,4,0,18,3,17,2,0
instance_0,4,2,7,11,0,7,0,3,0,86,38,83,28,0
instance_0,9,5,2,5,3,3,0,1,0,4,1,4,1,0
instance_0,4,2,7,11,3,9,5,3,0,86,37,83,28,0
instance_0,8,1,7,0,4,3,0,3,0,16,8,28,11,0
instance_0,6,0,7,4,6,5,5,0,0,19,13,26,14,0
instance_0,7,2,1,4,6,2,2,3,0,4,1,6,1,0
instance_0,2,0,4,1,4,2,1,4,0,13,6,21,11,0
instance_0,4,0,38,10,5,9,2,0,0,43,15,58,15,0
instance_0,9,7,3,6,1,0,1,1,0,4,1,6,3,0
instance_0,4,2,37,12,5,9,1,1,0,41,16,56,18,0
instance_0,2,2,2,1,1,3,3,3,0,22,5,23,11,0
instance_0,4,2,9,1,0,0,1,1,0,16,2,21,3,0
instance_0,2,6,3,0,5,1,2,1,0,25,6,22,7,0
instance_0,1,5,4,4,3,0,1,3,0,25,4,23,9,0
instance_0,9,0,4,5,0,1,2,2,0,84,29,84,31,0
instance_0,8,5,5,1,1,5,0,2,0,8,4,10,0,0
instance_0,4,6,4,3,5,0,4,1,0,4,3,1,5,0
instance_0,3,2,1,2,0,6,4,2,0,65,25,66,26,0
instance_0,1,1,7,0,2,0,2,0,0,18,7,18,6,0
instance_0,2,1,9,1,1,3,1,4,0,18,3,18,2,0
instance_0,2,4,4,5,6,0,5,4,0,25,8,22,4,0
instance_0,1,0,32,6,3,11,0,2,0,85,34,79,37,0
instance_0,7,6,5,1,6,3,2,2,0,9,8,9,0,0
instance_0,9,2,20,9,5,11,2,3,0,64,25,61,17,0
instance_0,3,1,8,12,2,9,5,2,0,86,37,83,29,0
instance_0,2,0,3,2,0,2,2,1,0,20,6,19,5,0
instance_0,2,0,33,5,5,12,1,1,0,85,35,79,37,0
instance_0,5,5,9,6,1,3,1,0,0,5,4,6,3,0
instance_0,7,5,29,0,0,0,0,0,0,1,0,1,0,0
instance_0,7,6,35,15,6,4,3,3,0,96,37,19,7,0
instance_0,9,7,32,15,5,1,1,0,0,93,37,15,5,0
instance_0,2,2,4,2,3,2,0,0,0,20,7,18,5,0
instance_0,3,2,6,1,2,2,1,3,0,15,4,20,1,0
instance_0,9,1,7,11,6,5,2,2,0,86,37,79,27,0
instance_0,7,3,4,4,4,2,0,1,0,21,5,19,11,0
instance_0,4,2,11,2,1,0,1,4,0,19,6,18,3,0
instance_0,8,1,23,9,6,11,4,2,0,64,24,63,19,0
instance_0,8,1,22,9,4,11,1,3,0,63,25,61,17,0
instance_0,4,6,4,3,5,0,5,1,0,4,3,1,5,0
instance_0,7,2,1,4,5,2,2,3,0,3,0,6,1,0
instance_0,9,6,7,0,1,6,2,0,0,6,5,11,3,0
instance_0,3,6,27,9,5,9,1,0,0,84,32,45,15,0
instance_0,4,0,33,15,4,13,2,1,0,80,32,90,37,0
instance_0,2,1,37,13,6,9,5,3,0,93,37,94,36,0
instance_0,8,4,2,0,4,1,5,0,0,2,1,0,1,0
instance_0,9,3,0,8,4,3,3,2,0,22,6,13,11,0
instance_0,4,0,33,15,4,13,2,1,0,80,32,91,37,0
instance_0,6,4,10,0,1,2,4,0,0,6,3,7,0,0
instance_0,2,0,32,5,3,11,0,2,0,85,34,79,37,0
instance_0,8,3,4,5,0,1,4,4,0,84,25,72,29,0
instance_0,9,2,9,6,0,2,0,0,0,5,4,5,4,0
instance_0,6,7,35,14,5,12,4,3,0,96,38,19,6,0
instance_0,3,1,11,2,1,0,1,4,0,19,6,17,3,0
instance_0,9,0,11,9,1,9,0,3,0,46,23,33,20,0
instance_0,1,1,2,0,0,7,3,4,0,63,25,64,26,0
instance_0,8,1,39,10,6,7,0,0,0,41,15,55,17,0
instance_0,8,0,12,7,5,12,1,1,0,63,24,60,13,0
instance_0,9,6,7,0,1,6,2,0,0,6,5,11,2,0
instance_0,4,3,1,3,6,1,4,2,0,25,10,22,5,0
instance_0,9,3,1,5,6,2,0,1,0,4,1,5,1,0
instance_0,9,7,37,14,6,12,0,0,0,2,0,2,0,0
instance_0,3,4,1,7,6,1,2,1,0,77,39,84,39,0
instance_0,8,6,4,6,1,1,1,1,0,4,1,6,3,0
instance_0,1,1,27,6,4,11,3,2,0,85,38,78,34,0
instance_0,8,7,36,15,1,3,4,3,0,92,38,18,6,0
instance_0,4,0,14,8,3,9,0,4,0,46,23,35,19,0
instance_0,5,6,27,10,6,11,1,0,0,84,31,46,15,0
instance_0,8,7,28,10,5,10,0,0,0,84,31,49,15,0
instance_0,7,5,4,0,1,3,3,3,0,9,6,10,0,0
instance_0,7,5,8,6,0,1,0,0,0,5,1,5,4,0
instance_0,2,1,2,1,1,3,2,3,0,22,5,23,10,0
instance_0,6,7,32,13,5,4,5,3,0,95,37,20,7,0
instance_0,3,2,1,5,1,1,1,2,0,77,38,82,39,0
instance_0,8,0,7,14,3,5,4,3,0,85,37,80,28,0
instance_0,5,3,19,7,3,6,2,2,0,49,19,49,19,0
instance_0,9,5,7,6,0,1,0,1,0,5,1,5,3,0
instance_0,8,6,7,1,0,4,3,2,0,6,6,8,3,0
instance_0,9,4,0,6,1,5,2,1,0,23,7,15,10,0
instance_0,8,1,9,3,1,3,1,1,0,24,9,24,9,0
instance_0,6,6,2,3,5,1,5,1,0,5,2,0,3,0
instance_0,2,1,6,1,3,1,0,0,0,14,6,17,7,0
instance_0,9,5,5,0,1,6,0,2,0,8,4,10,0,0
instance_0,8,3,6,0,4,0,0,3,0,16,8,30,10,0
instance_0,9,5,3,4,1,2,3,0,0,4,1,5,3,0
instance_0,2,2,9,1,1,0,4,2,0,16,2,21,3,0
instance_0,3,2,8,12,3,9,5,2,0,86,37,83,29,0
instance_0,2,2,3,4,4,7,5,2,0,81,35,84,39,0
instance_0,2,1,5,2,3,0,0,0,0,19,6,18,6,0
instance_0,9,1,7,14,3,5,5,3,0,85,37,80,29,0
instance_0,8,2,7,0,4,0,0,3,0,16,8,28,11,0
instance_0,1,2,8,2,1,1,2,3,0,13,2,21,3,0
instance_0,1,2,0,3,5,0,5,2,0,25,10,21,4,0
instance_0,8,7,39,5,0,7,2,3,0,42,13,51,20,0
instance_0,6,6,37,7,1,8,4,1,0,43,16,56,21,0
instance_0,4,0,34,15,4,13,2,1,0,80,32,90,37,0
instance_0,2,1,31,14,2,10,1,2,0,77,39,89,37,0
instance_0,2,2,2,4,3,4,4,2,0,81,35,84,38,0
instance_0,4,0,38,10,6,9,1,0,0,43,15,58,15,0
instance_0,7,2,1,4,5,2,2,3,0,4,1,6,1,0
instance_0,9,1,8,4,2,0,1,1,0,5,3,3,3,0
instance_0,2,1,37,14,5,10,5,2,0,93,36,94,36,0
instance_0,1,1,8,2,0,2,1,0,0,17,7,17,8,0
instance_0,2,2,8,0,2,3,1,4,0,19,3,18,2,0
